NM0:vgs X,NM0:vgs Y,NM0:vds X,NM0:vds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:self_gain X,NM0:self_gain Y,NM0:gds X,NM0:gds Y,NM0:gm X,NM0:gm Y,NM0:cgs X,NM0:cgs Y,NM0:id X,NM0:id Y,NM0:csb X,NM0:csb Y,NM0:cgd X,NM0:cgd Y,NM0:cdb X,NM0:cdb Y
0.08000000000000002,0.08000000000000002,0.08000000000000002,0.2,0.08000000000000002,0.284921589583243,0.08000000000000002,0.04366066526128014,0.08000000000000002,30.40626423353174,0.08000000000000002,54.64471651841743,0.08000000000000002,3.584737838084001e-08,0.08000000000000002,1.958869829549448e-06,0.08000000000000002,-2.937952109220746e-15,0.08000000000000002,6.442323270046402e-08,0.08000000000000002,-6.209041822780097e-15,0.08000000000000002,-2.900053935872529e-15,0.08000000000000002,-5.325875666573891e-15
0.08800000000000002,0.08800000000000002,0.08800000000000002,0.2,0.08800000000000002,0.284921589583243,0.08800000000000002,0.04369697416186651,0.08800000000000002,30.25369600313006,0.08800000000000002,54.37948905676132,0.08800000000000002,4.568430204743623e-08,0.08800000000000002,2.484289003254337e-06,0.08800000000000002,-2.950793456347517e-15,0.08800000000000002,8.211522353112695e-08,0.08800000000000002,-6.211183978694263e-15,0.08800000000000002,-2.900069483274657e-15,0.08800000000000002,-5.325900134643051e-15
0.09600000000000003,0.09600000000000003,0.09600000000000003,0.2,0.09600000000000003,0.284921589583243,0.09600000000000003,0.04374289677737677,0.09600000000000003,30.0868231612633,0.09600000000000003,54.09057892528131,0.09600000000000003,5.814398625566026e-08,0.09600000000000003,3.145041877592263e-06,0.09600000000000003,-2.967446048669764e-15,0.09600000000000003,1.04532202266209e-07,0.09600000000000003,-6.213925739468273e-15,0.09600000000000003,-2.900089506996147e-15,0.09600000000000003,-5.325931463626741e-15
0.104,0.104,0.104,0.2,0.104,0.284921589583243,0.104,0.04380084372536761,0.104,29.90507233217826,0.104,53.77740047407178,0.104,7.389517583258074e-08,0.104,3.973890463850645e-06,0.104,-2.989006442612644e-15,0.104,1.32883493018109e-07,0.104,-6.217433526993695e-15,0.104,-2.900115292998395e-15,0.104,-5.325971565674843e-15
0.112,0.112,0.112,0.2,0.112,0.284921589583243,0.112,0.04387377481970531,0.112,29.70804131009056,0.112,53.43976156563858,0.112,9.376560167079914e-08,0.112,5.010811396346149e-06,0.112,-3.016884102439544e-15,0.112,1.686685214487385e-07,0.112,-6.221919084389042e-15,0.112,-2.90014849495225e-15,0.112,-5.32602287880546e-15
0.1200000000000001,0.1200000000000001,0.1200000000000001,0.2,0.1200000000000001,0.284921589583243,0.1200000000000001,0.04396530227284334,0.1200000000000001,29.49554337833814,0.1200000000000001,53.07795445035051,0.1200000000000001,1.187757677950094e-07,0.1200000000000001,6.30437479282892e-06,0.1200000000000001,-3.052888627427305e-15,0.1200000000000001,2.137399104156473e-07,0.1200000000000001,-6.227651255774644e-15,0.1200000000000001,-2.900191238271334e-15,0.1200000000000001,-5.32608850696543e-15
0.1280000000000001,0.1280000000000001,0.1280000000000001,0.2,0.1280000000000001,0.284921589583243,0.1280000000000001,0.04407980484363385,0.1280000000000001,29.26764890716325,0.1280000000000001,52.69284100433613,0.1280000000000001,1.501786910219478e-07,0.1280000000000001,7.91334188825882e-06,0.1280000000000001,-3.099339703730333e-15,0.1280000000000001,2.703784618924271e-07,0.1280000000000001,-6.234970449326509e-15,0.1280000000000001,-2.900246252835247e-15,0.1280000000000001,-5.326172394289625e-15
0.1360000000000001,0.1360000000000001,0.1360000000000001,0.2,0.1360000000000001,0.284921589583243,0.1360000000000001,0.04422255074961633,0.1360000000000001,29.02471871189296,0.1360000000000001,52.28592125779437,0.1360000000000001,1.895063407858313e-07,0.1360000000000001,9.90851361218072e-06,0.1360000000000001,-3.159204386500165e-15,0.1360000000000001,3.413818999229285e-07,0.1360000000000001,-6.244306126144862e-15,0.1360000000000001,-2.900317041799061e-15,0.1360000000000001,-5.326279539676892e-15
0.1440000000000001,0.1440000000000001,0.1440000000000001,0.2,0.1440000000000001,0.284921589583243,0.1440000000000001,0.04439982556900176,0.1440000000000001,28.7674219701664,0.1440000000000001,51.8593706585403,0.1440000000000001,2.386235748654028e-07,0.1440000000000001,1.237486841681087e-05,0.1440000000000001,-3.236266076479928e-15,0.1440000000000001,4.301695312149065e-07,0.1440000000000001,-6.256197485705375e-15,0.1440000000000001,-2.90040809541897e-15,0.1440000000000001,-5.326416257137684e-15
0.1520000000000001,0.1520000000000001,0.1520000000000001,0.2,0.1520000000000001,0.284921589583243,0.1520000000000001,0.04461905940865614,0.1520000000000001,28.49673007124214,0.1520000000000001,51.4160283802674,0.1520000000000001,2.997904161168086e-07,0.1520000000000001,1.541403254319401e-05,0.1520000000000001,-3.335328010873038e-15,0.1520000000000001,5.409053077653454e-07,0.1520000000000001,-6.271317131141381e-15,0.1520000000000001,-2.900525160384714e-15,0.1520000000000001,-5.326590484930013e-15
0.1600000000000001,0.1600000000000001,0.1600000000000001,0.2,0.1600000000000001,0.284921589583243,0.1600000000000001,0.0448889453818376,0.1600000000000001,28.21387708430047,0.1600000000000001,50.95931704908461,0.1600000000000001,3.757335577451652e-07,0.1600000000000001,1.914712549511641e-05,0.1600000000000001,-3.462449992995459e-15,0.1600000000000001,6.786421250840943e-07,0.1600000000000001,-6.290496743138968e-15,0.1600000000000001,-2.900675576461559e-15,0.1600000000000001,-5.326812140834049e-15
0.1680000000000001,0.1680000000000001,0.1680000000000001,0.2,0.1680000000000001,0.284921589583243,0.1680000000000001,0.04521953907772484,0.1680000000000001,27.92027822965425,0.1680000000000001,50.49307467982935,0.1680000000000001,4.697279981984969e-07,0.1680000000000001,2.371801089224345e-05,0.1680000000000001,-3.625208395773668e-15,0.1680000000000001,8.494904922982558e-07,0.1680000000000001,-6.314752450321936e-15,0.1680000000000001,-2.900868692774093e-15,0.1680000000000001,-5.327093509787414e-15
0.1760000000000001,0.1760000000000001,0.1760000000000001,0.2,0.1760000000000001,0.284921589583243,0.1760000000000001,0.04562232646863255,0.1760000000000001,27.61740054425687,0.1760000000000001,50.02128372523656,0.1760000000000001,5.856896486534181e-07,0.1760000000000001,2.929694809022674e-05,0.1760000000000001,-3.832953194378129e-15,0.1760000000000001,1.060814831192432e-06,0.1760000000000001,-6.345305379211077e-15,0.1760000000000001,-2.901116374861341e-15,0.1760000000000001,-5.327449630445723e-15
0.1840000000000001,0.1840000000000001,0.1840000000000001,0.2,0.1840000000000001,0.284921589583243,0.1840000000000001,0.04611024594959906,0.1840000000000001,27.30658548023807,0.1840000000000001,49.54769118470108,0.1840000000000001,7.282795585110269e-07,0.1840000000000001,3.60845706612348e-05,0.1840000000000001,-4.09700829718753e-15,0.1840000000000001,1.321460374215722e-06,0.1840000000000001,-6.383589542200652e-15,0.1840000000000001,-2.901433609142328e-15,0.1840000000000001,-5.327898615662249e-15
0.1920000000000001,0.1920000000000001,0.1920000000000001,0.2,0.1920000000000001,0.284921589583243,0.1920000000000001,0.04669764938522704,0.1920000000000001,26.98883169296985,0.1920000000000001,49.07532834917875,0.1920000000000001,9.030199792406698e-07,0.1920000000000001,4.431600198710444e-05,0.1920000000000001,-4.430720160367965e-15,0.1920000000000001,1.642012610890897e-06,0.1920000000000001,-6.431234772540456e-15,0.1920000000000001,-2.901839201349143e-15,0.1920000000000001,-5.328461796569482e-15
0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2,0.2000000000000001,0.284921589583243,0.2000000000000001,0.0474001876358674,0.2000000000000001,26.66455721112829,0.2000000000000001,48.6059584150052,0.2000000000000001,1.116421746839036e-06,0.2000000000000001,5.426474900046565e-05,0.2000000000000001,-4.849207193564617e-15,0.2000000000000001,2.035089072610248e-06,0.2000000000000001,-6.490007563404027e-15,0.2000000000000001,-2.902356546890407e-15,0.2000000000000001,-5.329163524913132e-15
0.2080000000000001,0.2080000000000001,0.2080000000000001,0.2,0.2080000000000001,0.284921589583243,0.2080000000000001,0.0482346084923132,0.2080000000000001,26.33337185429096,0.2080000000000001,48.13950251246793,0.2080000000000001,1.376121364636319e-06,0.2080000000000001,6.624579789037089e-05,0.2080000000000001,-5.368614040445655e-15,0.2080000000000001,2.51565953128769e-06,0.2080000000000001,-6.561689588969255e-15,0.2080000000000001,-2.903014421320645e-15,0.2080000000000001,-5.330030420531128e-15
0.2160000000000001,0.2160000000000001,0.2160000000000001,0.2,0.2160000000000001,0.284921589583243,0.2160000000000001,0.04921845955470509,0.2160000000000001,25.9939002700519,0.2160000000000001,47.6735152450845,0.2160000000000001,1.691024776732461e-06,0.2160000000000001,8.061709547337057e-05,0.2160000000000001,-6.004666788661535e-15,0.2160000000000001,3.101385118877112e-06,0.2160000000000001,-6.647876623232536e-15,0.2160000000000001,-2.903847697877747e-15,0.2160000000000001,-5.331089847668419e-15
0.2240000000000001,0.2240000000000001,0.2240000000000001,0.2,0.2240000000000001,0.284921589583243,0.2240000000000001,0.05036969536265202,0.2240000000000001,25.64369958543687,0.2240000000000001,47.20279365429513,0.2240000000000001,2.071453385077415e-06,0.2240000000000001,9.777838670030037e-05,0.2240000000000001,-6.770415156194031e-15,0.2240000000000001,3.812959451509708e-06,0.2240000000000001,-6.749695296046505e-15,0.2240000000000001,-2.90489785251501e-15,0.2240000000000001,-5.332367501146276e-15
0.2320000000000002,0.2320000000000002,0.2320000000000002,0.2,0.2320000000000002,0.284921589583243,0.2320000000000002,0.05170619665840641,0.2320000000000002,25.27930993203519,0.2320000000000002,46.71920257644042,0.2320000000000002,2.529286857031707e-06,0.2320000000000002,0.0001181662650475926,0.2320000000000002,-7.673289891570215e-15,0.2320000000000002,4.674426057154063e-06,0.2320000000000002,-6.867465646429363e-15,0.2320000000000002,-2.906213081813081e-15,0.2320000000000002,-5.333884230388433e-15
0.2400000000000002,0.2400000000000002,0.2400000000000002,0.2,0.2400000000000002,0.284921589583243,0.2400000000000002,0.05324521925979852,0.2400000000000002,24.89645932181345,0.2400000000000002,46.21178081620842,0.2400000000000002,3.07809738113948e-06,0.2400000000000002,0.0001422443615081628,0.2400000000000002,-8.711988742640026e-15,0.2400000000000002,5.713437387823039e-06,0.2400000000000002,-7.00037954371441e-15,0.2400000000000002,-2.907847863803859e-15,0.2400000000000002,-5.335652611453816e-15
0.2480000000000002,0.2480000000000002,0.2480000000000002,0.2,0.2480000000000002,0.284921589583243,0.2480000000000002,0.05500279947199794,0.2480000000000002,24.49041807391978,0.2480000000000002,45.66715707567774,0.2480000000000002,3.733272021992243e-06,0.2480000000000002,0.0001704879198345528,0.2480000000000002,-9.874092101839133e-15,0.2480000000000002,6.961413207621794e-06,0.2480000000000002,-7.14630051807396e-15,0.2480000000000002,-2.909861866014468e-15,0.2480000000000002,-5.337674157005037e-15
0.2560000000000002,0.2560000000000002,0.2560000000000002,0.2,0.2560000000000002,0.284921589583243,0.2560000000000002,0.05699315088449732,0.2560000000000002,24.05646753646514,0.2560000000000002,45.07025834884527,0.2560000000000002,4.512124299170116e-06,0.2560000000000002,0.0002033626078656995,0.2560000000000002,-1.113543601211257e-14,0.2560000000000002,8.453552358123882e-06,0.2560000000000002,-7.301790793364623e-15,0.2560000000000002,-2.912318257999988e-15,0.2560000000000002,-5.339938184378156e-15
0.2640000000000002,0.2640000000000002,0.2640000000000002,0.2,0.2640000000000002,0.284921589583243,0.2640000000000002,0.05922809239893491,0.2640000000000002,23.59042120072659,0.2640000000000002,44.40524711394542,0.2640000000000002,5.434003195026414e-06,0.2640000000000002,0.0002412982546931169,0.2640000000000002,-1.246190520974268e-14,0.2640000000000002,1.022865393734037e-05,0.2640000000000002,-7.462416474661558e-15,0.2640000000000002,-2.915281681098417e-15,0.2640000000000002,-5.342423032897729e-15
0.2720000000000002,0.2720000000000002,0.2720000000000002,0.2,0.2720000000000002,0.284921589583243,0.2720000000000002,0.06171654832658362,0.2720000000000002,23.08912150524811,0.2720000000000002,43.6565887532444,0.2720000000000002,6.520416879947799e-06,0.2720000000000002,0.000284659158227594,0.2720000000000002,-1.381349239077872e-14,0.2720000000000002,1.232871325000363e-05,0.2720000000000002,-7.623284664826319e-15,0.2720000000000002,-2.918816284437034e-15,0.2720000000000002,-5.345099571469399e-15
0.2800000000000002,0.2800000000000002,0.2800000000000002,0.2,0.2800000000000002,0.284921589583243,0.2800000000000002,0.06446415784888711,0.2800000000000002,22.55083761436391,0.2800000000000002,42.81013557533223,0.2800000000000002,7.795198148999559e-06,0.2800000000000002,0.0003337134895952499,0.2800000000000002,-1.514959240432934e-14,0.2800000000000002,1.479827469413696e-05,0.2800000000000002,-7.779675044885344e-15,0.2800000000000002,-2.9229842672292e-15,0.2800000000000002,-5.347936116120034e-15
0.2880000000000002,0.2880000000000002,0.2880000000000002,0.2,0.2880000000000002,0.284921589583243,0.2880000000000002,0.0674730232342057,0.2880000000000002,21.97550796042818,0.2880000000000002,41.85412062402389,0.2880000000000002,9.284746962716715e-06,0.2880000000000002,0.0003886049193410848,0.2880000000000002,-1.643406192534112e-14,0.2880000000000002,1.768354661224264e-05,0.2880000000000002,-7.927595794665052e-15,0.2880000000000002,-2.927845243252112e-15,0.2880000000000002,-5.350903431168647e-15
0.2960000000000002,0.2960000000000002,0.2960000000000002,0.2,0.2960000000000002,0.284921589583243,0.2960000000000002,0.07074161486037198,0.2960000000000002,21.36480094229495,0.2960000000000002,40.77997844851452,0.2960000000000002,1.101839060260092e-05,0.2960000000000002,0.0004493297313113804,0.2960000000000002,-1.763880236699846e-14,0.2960000000000002,2.103130904564542e-05,0.2960000000000002,-8.064135873091458e-15,0.2960000000000002,-2.933456518116127e-15,0.2960000000000002,-5.353978628212885e-15
0.3040000000000002,0.3040000000000002,0.3040000000000002,0.2,0.3040000000000002,0.284921589583243,0.3040000000000002,0.07426483779135827,0.3040000000000002,20.72199951767908,0.3040000000000002,39.5829422942685,0.3040000000000002,1.302890235927643e-05,0.3040000000000002,0.0005157222902448976,0.3040000000000002,-1.874531369115976e-14,0.3040000000000002,2.488767021780334e-05,0.3040000000000002,-8.187571927589924e-15,0.3040000000000002,-2.939874146689243e-15,0.3040000000000002,-5.357147346056919e-15
0.3120000000000002,0.3120000000000002,0.3120000000000002,0.2,0.3120000000000002,0.284921589583243,0.3120000000000002,0.07803425117754063,0.3120000000000002,20.05174241022312,0.3120000000000002,38.26239852339132,0.3120000000000002,1.535321492252596e-05,0.3120000000000002,0.0005874508279809668,0.3120000000000002,-1.974439420678807e-14,0.3120000000000002,2.929674718372074e-05,0.3120000000000002,-8.297268872161406e-15,0.3120000000000002,-2.947154502104346e-15,0.3120000000000002,-5.360404234669044e-15
0.3200000000000002,0.3200000000000002,0.3200000000000002,0.2,0.3200000000000002,0.284921589583243,0.3200000000000002,0.0820384198297604,0.3200000000000002,19.35967103719177,0.3200000000000002,36.82200315074894,0.3200000000000002,1.803335535416796e-05,0.3200000000000002,0.0006640242676697478,0.3200000000000002,-2.063460293767366e-14,0.3200000000000002,3.429935696729413e-05,0.3200000000000002,-8.393455722926121e-15,0.3200000000000002,-2.955356063942913e-15,0.3200000000000002,-5.363752191451151e-15
0.3280000000000002,0.3280000000000002,0.3280000000000002,0.2,0.3280000000000002,0.284921589583243,0.3280000000000002,0.0862633683418438,0.3280000000000002,18.65203571286377,0.3280000000000002,35.26958005883074,0.3280000000000002,2.111761603838232e-05,0.3280000000000002,0.0007448094495173732,0.3280000000000002,-2.142018672065161e-14,0.3280000000000002,3.993180481676975e-05,0.3280000000000002,-8.476959796100885e-15,0.3280000000000002,-2.964541191946912e-15,0.3280000000000002,-5.367200928069068e-15
0.3360000000000002,0.3360000000000002,0.3360000000000002,0.2,0.3360000000000002,0.284921589583243,0.3360000000000002,0.0906931029244599,0.3360000000000002,17.93530916673768,0.3360000000000002,33.61682714941485,0.3360000000000002,2.466196175462528e-05,0.3360000000000002,0.0008290569054707178,0.3360000000000002,-2.210902068528656e-14,0.3360000000000002,4.622484607135888e-05,0.3360000000000002,-8.548959282280285e-15,0.3360000000000002,-2.974777743385104e-15,0.3360000000000002,-5.370765360692222e-15
0.3440000000000003,0.3440000000000003,0.3440000000000003,0.2,0.3440000000000003,0.284921589583243,0.3440000000000003,0.09531016484517453,0.3440000000000003,17.21584369890325,0.3440000000000003,31.87885861801425,0.3440000000000003,2.873165784844774e-05,0.3440000000000003,0.0009159324584118249,0.3440000000000003,-2.271087822053474e-14,0.3440000000000003,5.32028795355513e-05,0.3440000000000003,-8.610785330057003e-15,0.3440000000000003,-2.986140477234572e-15,0.3440000000000003,-5.374464142594705e-15
0.3520000000000003,0.3520000000000003,0.3520000000000003,0.2,0.3520000000000003,0.284921589583243,0.3520000000000003,0.1000961816461214,0.3520000000000003,16.49959435426265,0.3520000000000003,30.07361193151056,0.3520000000000003,3.340308813817938e-05,0.3520000000000003,0.00100455150998165,0.3520000000000003,-2.323614464247526e-14,0.3520000000000003,6.088340648967359e-05,0.3520000000000003,-8.663781709983163e-15,0.3520000000000003,-2.998712247622696e-15,0.3520000000000003,-5.378318490437838e-15
0.3600000000000003,0.3600000000000003,0.3600000000000003,0.2,0.3600000000000003,0.284921589583243,0.3600000000000003,0.1050323873123436,0.3600000000000003,15.79191744771419,0.3600000000000003,28.2211490814644,0.3600000000000003,3.876571220308799e-05,0.3600000000000003,0.00109401294333249,0.3600000000000003,-2.369495885766442e-14,0.3600000000000003,6.927676432948507e-05,0.3600000000000003,-8.709216401086273e-15,0.3600000000000003,-3.012585020486406e-15,0.3600000000000003,-5.382351336499212e-15
0.3680000000000003,0.3680000000000003,0.3680000000000003,0.2,0.3680000000000003,0.284921589583243,0.3680000000000003,0.1101000892594649,0.3680000000000003,15.09744344977557,0.3680000000000003,26.3428839835697,0.3680000000000003,4.492408756949372e-05,0.3680000000000003,0.001183430026910898,0.3680000000000003,-2.409670526766252e-14,0.3680000000000003,7.838612085888138e-05,0.3680000000000003,-8.748233698866803e-15,0.3680000000000003,-3.027860757633657e-15,0.3680000000000003,-5.386586772751312e-15
0.3760000000000003,0.3760000000000003,0.3760000000000003,0.2,0.3760000000000003,0.284921589583243,0.3760000000000003,0.1152810673573801,0.3760000000000003,14.42001629396686,0.3760000000000003,24.46077104294936,0.3760000000000003,5.199985019473285e-05,0.3760000000000003,0.001271956429881026,0.3760000000000003,-2.44497623897103e-14,0.3760000000000003,8.820769713113166e-05,0.3760000000000003,-8.781834774959347e-15,0.3760000000000003,-3.044652209595621e-15,0.3760000000000003,-5.391049725918506e-15
0.3840000000000003,0.3840000000000003,0.3840000000000003,0.2,0.3840000000000003,0.284921589583243,0.3840000000000003,0.120557897313247,0.3840000000000003,13.7626873990417,0.3840000000000003,22.59649280730473,0.3840000000000003,6.013350430243706e-05,0.3840000000000003,0.001358806297448047,0.3840000000000003,-2.47614234876979e-14,0.3840000000000003,9.873117495538716e-05,0.3840000000000003,-8.810876416106841e-15,0.3840000000000003,-3.063083649507995e-15,0.3840000000000003,-5.395765799527101e-15
0.3920000000000003,0.3920000000000003,0.3920000000000003,0.2,0.3920000000000003,0.284921589583243,0.3920000000000003,0.1259141969486467,0.3920000000000003,13.12775146262264,0.3920000000000003,20.77068606429137,0.3920000000000003,6.948581973654334e-05,0.3920000000000003,0.001443268147667683,0.3920000000000003,-2.503792265482187e-14,0.3920000000000003,0.0001099402400921331,0.3920000000000003,-8.836080220286993e-15,0.3920000000000003,-3.083291569004346e-15,0.3920000000000003,-5.400761227079842e-15
0.4000000000000003,0.4000000000000003,0.4000000000000003,0.2,0.4000000000000003,0.284921589583243,0.4000000000000003,0.1313347988378713,0.4000000000000003,12.51681158681063,0.4000000000000003,19.00224474778579,0.4000000000000003,8.023857484386958e-05,0.4000000000000003,0.001524713037396738,0.4000000000000003,-2.528451872344104e-14,0.4000000000000003,0.0001218132131193972,0.4000000000000003,-8.858046938767011e-15,0.4000000000000003,-3.105425345946746e-15,0.4000000000000003,-5.406062892105187e-15
0.4080000000000003,0.4080000000000003,0.4080000000000003,0.2,0.4080000000000003,0.284921589583243,0.4080000000000003,0.1368058562893167,0.4080000000000003,11.93086280360406,0.4080000000000003,17.30773411461007,0.4080000000000003,9.25943241099504e-05,0.4080000000000003,0.001602597942217051,0.4080000000000003,-2.550560535401207e-14,0.4080000000000003,0.0001343237256684887,0.4080000000000003,-8.877272580010218e-15,0.4080000000000003,-3.129647883615815e-15,0.4080000000000003,-5.411698381976905e-15
0.4160000000000003,0.4160000000000003,0.4160000000000003,0.2,0.4160000000000003,0.284921589583243,0.4160000000000003,0.1423148918054759,0.4160000000000003,11.3703849915658,0.4160000000000003,15.70094387557776,0.4160000000000003,0.0001067748278358594,0.4160000000000003,0.001676465579175306,0.4160000000000003,-2.570482768521169e-14,0.4160000000000003,0.0001474414085733569,0.4160000000000003,-8.894164285246432e-15,0.4160000000000003,-3.156136211852659e-15,0.4160000000000003,-5.417696051479984e-15
0.4240000000000003,0.4240000000000003,0.4240000000000003,0.2,0.4240000000000003,0.284921589583243,0.4240000000000003,0.1478507981324595,0.4240000000000003,10.83543810703392,0.4240000000000003,14.1925988015381,0.4240000000000003,0.0001230177784971823,0.4240000000000003,0.001745941975666989,0.4240000000000003,-2.588519432072407e-14,0.4240000000000003,0.000161132568745512,0.4240000000000003,-8.909054923312936e-15,0.4240000000000003,-3.185082032384575e-15,0.4240000000000003,-5.424085078807298e-15
0.4320000000000003,0.4320000000000003,0.4320000000000003,0.2,0.4320000000000003,0.284921589583243,0.4320000000000003,0.1534038020561137,0.4320000000000003,10.32575435549018,0.4320000000000003,12.79023458162426,0.4320000000000003,0.0001415715218660637,0.4320000000000003,0.001810732974744504,0.4320000000000003,-2.604917894340574e-14,0.4320000000000003,0.0001753608416787508,0.4320000000000003,-8.922215945527908e-15,0.4320000000000003,-3.216692182888814e-15,0.4320000000000003,-5.430895501276391e-15
0.4400000000000003,0.4400000000000003,0.4400000000000003,0.2,0.4400000000000003,0.284921589583243,0.4400000000000003,0.1589654004823176,0.4400000000000003,9.840823309527931,0.4400000000000003,11.4982353587565,0.4400000000000003,0.0001626876248987809,0.4400000000000003,0.001870620601043277,0.4400000000000003,-2.619880927732427e-14,0.4400000000000003,0.0001900878150341658,0.4400000000000003,-8.933868393670384e-15,0.4400000000000003,-3.251188987012658e-15,0.4400000000000003,-5.43815822101557e-15
0.4480000000000003,0.4480000000000003,0.4480000000000003,0.2,0.4480000000000003,0.284921589583243,0.4480000000000003,0.1645282772977553,0.4480000000000003,9.379967062143347,0.4480000000000003,10.31801842256024,0.4480000000000003,0.0001866113976170309,0.4480000000000003,0.00192545983847224,0.4480000000000003,-2.633574312620975e-14,0.4480000000000003,0.0002052736247065606,0.4480000000000003,-8.94419214762897e-15,0.4480000000000003,-3.28881045043751e-15,0.4480000000000003,-5.44590497264735e-15
0.4560000000000003,0.4560000000000003,0.4560000000000003,0.2,0.4560000000000003,0.284921589583243,0.4560000000000003,0.1700862082484841,0.4560000000000003,8.942403388638756,0.4560000000000003,9.248341982493715,0.4560000000000003,0.0002135708167072341,0.4560000000000003,0.001975175950388983,0.4560000000000003,-2.646133230146247e-14,0.4560000000000003,0.0002208775275000905,0.4560000000000003,-8.953333593123914e-15,0.4560000000000003,-3.329810256145979e-15,0.4560000000000003,-5.454168245997617e-15
