PM0:vgs X,PM0:vgs Y,PM0:vds X,PM0:vds Y,PM0:vth X,PM0:vth Y,PM0:vdsat X,PM0:vdsat Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:gds X,PM0:gds Y,PM0:gm X,PM0:gm Y,PM0:cgs X,PM0:cgs Y,PM0:id X,PM0:id Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y,PM0:cdb X,PM0:cdb Y
0.4400000000000003,-0.4400000000000004,0.4400000000000003,-0.2,0.4400000000000003,-0.2621414054296405,0.4400000000000003,-0.173929692984231,0.4400000000000003,9.343006881882454,0.4400000000000003,14.57505278993909,0.4400000000000003,1.579220289904726e-05,0.4400000000000003,0.000230172190923043,0.4400000000000003,-4.657379638993949e-14,0.4400000000000003,-2.463577238390539e-05,0.4400000000000003,-1.626068713948699e-14,0.4400000000000003,-3.640948591874033e-15,0.4400000000000003,-8.275158803644245e-15
0.4480000000000003,-0.4480000000000004,0.4480000000000003,-0.2,0.4480000000000003,-0.2621414054296405,0.4480000000000003,-0.1802532645903635,0.4480000000000003,8.934109003909185,0.4480000000000003,12.45210290425673,0.4480000000000003,1.90160247255934e-05,0.4480000000000003,0.0002367894967129793,0.4480000000000003,-4.684136433594316e-14,0.4480000000000003,-2.650398563635536e-05,0.4480000000000003,-1.62900781528648e-14,0.4480000000000003,-3.699719797252359e-15,0.4480000000000003,-8.293778859847339e-15
0.4560000000000003,-0.4560000000000004,0.4560000000000003,-0.2,0.4560000000000003,-0.2621414054296405,0.4560000000000003,-0.1866124130006837,0.4560000000000003,8.542294923713589,0.4560000000000003,10.66027731363479,0.4560000000000003,2.277568479278688e-05,0.4560000000000003,0.0002427951158990429,0.4560000000000003,-4.708652376498091e-14,0.4560000000000003,-2.842270350854895e-05,0.4560000000000003,-1.631605291309339e-14,0.4560000000000003,-3.763668744426716e-15,0.4560000000000003,-8.313584937783453e-15
0.4640000000000004,-0.4640000000000004,0.4640000000000004,-0.2,0.4640000000000004,-0.2621414054296405,0.4640000000000004,-0.1930034632224955,0.4640000000000004,8.167016535796488,0.4640000000000004,9.155325626013809,0.4640000000000004,2.710670706135714e-05,0.4640000000000004,0.0002481707297956925,0.4640000000000004,-4.731176436155156e-14,0.4640000000000004,-3.038695081712968e-05,0.4640000000000004,-1.633900682132703e-14,0.4640000000000004,-3.833203122510212e-15,0.4640000000000004,-8.334654500861908e-15
0.4720000000000004,-0.4720000000000004,0.4720000000000004,-0.2,0.4720000000000004,-0.2621414054296405,0.4720000000000004,-0.1994233046665333,0.4720000000000004,7.807900559628301,0.4720000000000004,7.89565486343038,0.4720000000000004,3.203164725097382e-05,0.4720000000000004,0.0002529108314008378,0.4720000000000004,-4.751910582978422e-14,0.4720000000000004,-3.239165630627696e-05,0.4720000000000004,-1.635926031761854e-14,0.4720000000000004,-3.908755384382456e-15,0.4720000000000004,-8.357066293937668e-15
0.4800000000000004,-0.4800000000000004,0.4800000000000004,-0.2,0.4800000000000004,-0.2621414054296405,0.4800000000000004,-0.2058693259167483,0.4800000000000004,7.464716959638694,0.4800000000000004,6.843329039032106,0.4800000000000004,3.755823064714652e-05,0.4800000000000004,0.0002570233304422834,0.4800000000000004,-4.771018186491771e-14,0.4800000000000004,-3.443175834157058e-05,0.4800000000000004,-1.637707339992926e-14,0.4800000000000004,-3.990781980612917e-15,0.4800000000000004,-8.380899966952645e-15
0.4880000000000004,-0.4880000000000004,0.4880000000000004,-0.2,0.4880000000000004,-0.2621414054296405,0.4880000000000004,-0.2123393538126381,0.4880000000000004,7.137327934627638,0.4880000000000004,5.964628948666211,0.4880000000000004,4.367898893147351e-05,0.4880000000000004,0.0002605289618291379,0.4880000000000004,-4.788630866285821e-14,0.4880000000000004,-3.650231069884837e-05,0.4880000000000004,-1.63926573903295e-14,0.4880000000000004,-4.079762066283785e-15,0.4880000000000004,-8.406235559794476e-15
0.4960000000000004,-0.4960000000000004,0.4960000000000004,-0.2,0.4960000000000004,-0.2621414054296405,0.4960000000000004,-0.218831597364028,0.4960000000000004,6.825628709468471,0.4960000000000004,5.230235802888037,0.4960000000000004,5.037240743339391e-05,0.4960000000000004,0.0002634595688358003,0.4960000000000004,-4.804854071164472e-14,0.4960000000000004,-3.859857898079507e-05,0.4960000000000004,-1.640618446456765e-14,0.4960000000000004,-4.176195583555848e-15,0.4960000000000004,-8.433152838203073e-15
0.5040000000000003,-0.5040000000000003,0.5040000000000003,-0.2,0.5040000000000003,-0.2621414054296405,0.5040000000000003,-0.2253445967301625,0.5040000000000003,6.529491692414979,0.5040000000000003,4.615124311195192,0.5040000000000003,5.760528811989753e-05,0.5040000000000003,0.0002658555656555427,0.5040000000000003,-4.819771626289835e-14,0.5040000000000003,-4.071611975011276e-05,0.5040000000000003,-1.641779538294363e-14,0.5040000000000003,-4.280600620784706e-15,0.5040000000000003,-8.461730472300442e-15
0.5120000000000003,-0.5120000000000003,0.5120000000000003,-0.2,0.5120000000000003,-0.2621414054296405,0.5120000000000003,-0.2318771772795403,0.5120000000000003,6.248722929152025,0.5120000000000003,4.098256307867816,0.5120000000000003,6.53358381469622e-05,0.5120000000000003,0.0002677630108156185,0.5120000000000003,-4.833449452798315e-14,0.5120000000000003,-4.285083749938946e-05,0.5120000000000003,-1.642760578621735e-14,0.5120000000000003,-4.393509951108173e-15,0.5120000000000003,-8.492045051944124e-15
0.5200000000000004,-0.5200000000000004,0.5200000000000004,-0.2,0.5200000000000004,-0.2621414054296405,0.5200000000000004,-0.2384284085915546,0.5200000000000004,5.983035462481125,0.5200000000000004,3.662158367843817,0.5200000000000004,7.351695204086966e-05,0.5200000000000004,0.0002692307210948434,0.5200000000000004,-4.845938631270458e-14,0.5200000000000004,-4.499901810432713e-05,0.5200000000000004,-1.643571135376973e-14,0.5200000000000004,-4.515466660931291e-15,0.5200000000000004,-8.524169936850372e-15
0.5280000000000004,-0.5280000000000004,0.5280000000000004,-0.2,0.5280000000000004,-0.2621414054296405,0.5280000000000004,-0.2449975681546195,0.5280000000000004,5.732039845668994,0.5280000000000004,3.29245115119165,0.5280000000000004,8.209924530084715e-05,0.5280000000000004,0.0002703077547027399,0.5280000000000004,-4.857277950871188e-14,0.5280000000000004,-4.715734048972936e-05,0.5280000000000004,-1.644219206355088e-14,0.5280000000000004,-4.647018792928011e-15,0.5280000000000004,-8.558173944479183e-15
0.5360000000000004,-0.5360000000000004,0.5360000000000004,-0.2,0.5360000000000004,-0.2621414054296405,0.5360000000000004,-0.251584109447762,0.5360000000000004,5.495248888781902,0.5360000000000004,2.977379521140091,0.5360000000000004,9.103355695355288e-05,0.5360000000000004,0.0002710414482100484,0.5360000000000004,-4.86749606023658e-14,0.5360000000000004,-4.932287030047336e-05,0.5360000000000004,-1.644711574429876e-14,0.5360000000000004,-4.788712950283167e-15,0.5360000000000004,-8.594119885120746e-15
0.5440000000000004,-0.5440000000000004,0.5440000000000004,-0.2,0.5440000000000004,-0.2621414054296405,0.5440000000000004,-0.2581876340542069,0.5440000000000004,5.272092190151859,0.5440000000000004,2.707374720141479,0.5440000000000004,0.0001002728043143565,0.5440000000000004,0.0002714760555183822,0.5440000000000004,-4.876613314052235e-14,0.5440000000000004,-5.149304028211949e-05,0.5440000000000004,-1.645054106927516e-14,0.5440000000000004,-4.941086839911325e-15,0.5440000000000004,-8.632062961466098e-15
0.5520000000000004,-0.5520000000000004,0.5520000000000004,-0.2,0.5520000000000004,-0.2621414054296405,0.5520000000000004,-0.2648078674396608,0.5520000000000004,5.061935903475365,0.5520000000000004,2.474665329286864,0.5520000000000004,0.0001097732027704121,0.5520000000000004,0.0002716519389807154,0.5520000000000004,-4.884643390292653e-14,0.5520000000000004,-5.366562203886397e-05,0.5520000000000004,-1.645252010630814e-14,0.5520000000000004,-5.104660772875048e-15,0.5520000000000004,-8.672049059047057e-15
0.5600000000000004,-0.5600000000000004,0.5600000000000004,-0.2,0.5600000000000004,-0.2621414054296405,0.5600000000000004,-0.2714446380280041,0.5600000000000004,4.864103978717114,0.5600000000000004,2.272943150176732,0.5600000000000004,0.0001194949419304977,0.5600000000000004,0.000271605209741691,0.5600000000000004,-4.891594736745854e-14,0.5600000000000004,-5.583869319616576e-05,0.5600000000000004,-1.645310051023764e-14,0.5600000000000004,-5.279928190095815e-15,0.5600000000000004,-8.714112963988499e-15
0.5680000000000004,-0.5680000000000004,0.5680000000000004,-0.2,0.5680000000000004,-0.2621414054296405,0.5680000000000004,-0.2780978592185656,0.5680000000000004,4.67789825025465,0.5680000000000004,2.097083289919678,0.5680000000000004,0.0001294024419473061,0.5680000000000004,0.0002713676986824967,0.5680000000000004,-4.897471891235482e-14,0.5680000000000004,-5.801060308822706e-05,0.5680000000000004,-1.645232742005035e-14,0.5680000000000004,-5.467345339731902e-15,0.5680000000000004,-8.758276555042941e-15
0.5760000000000004,-0.5760000000000004,0.5760000000000004,-0.2,0.5760000000000004,-0.2621414054296405,0.5760000000000004,-0.284767514008041,0.5760000000000004,4.502615847067138,0.5760000000000004,1.94291385211823,0.5760000000000004,0.000139464314105903,0.5760000000000004,0.0002709671477525269,0.5760000000000004,-4.902276707460828e-14,0.5760000000000004,-6.01799391633996e-05,0.5760000000000004,-1.645024510336652e-14,0.5760000000000004,-5.667320297229647e-15,0.5760000000000004,-8.804547027191813e-15
0.5840000000000004,-0.5840000000000004,0.5840000000000004,-0.2,0.5840000000000004,-0.2621414054296405,0.5840000000000004,-0.2914536419035972,0.5840000000000004,4.337563274189432,0.5840000000000004,1.807028875148562,0.5840000000000004,0.0001496531324364445,0.5840000000000004,0.000270427531569087,0.5840000000000004,-4.906009507306266e-14,0.5840000000000004,-6.23454954947602e-05,0.5840000000000004,-1.644689837500272e-14,0.5840000000000004,-5.880201586766615e-15,0.5840000000000004,-8.852915213338941e-15
0.5920000000000004,-0.5920000000000004,0.5920000000000004,-0.2,0.5920000000000004,-0.2621414054296405,0.5920000000000004,-0.2981563278396779,0.5920000000000004,4.182067112094917,0.5920000000000004,1.686637749058281,0.5920000000000004,0.0001599450992682088,0.5920000000000004,0.000269769442202635,0.5920000000000004,-4.908670170655747e-14,0.5920000000000004,-6.450624415437053e-05,0.5920000000000004,-1.644233380375656e-14,0.5920000000000004,-6.10626672910886e-15,0.5920000000000004,-8.903354077795464e-15
0.6000000000000004,-0.6000000000000004,0.6000000000000004,-0.2,0.6000000000000004,-0.2621414054296405,0.6000000000000004,-0.304875692837858,0.6000000000000004,4.035481631771723,0.6000000000000004,1.579444701672046,0.6000000000000004,0.0001703196641195032,0.6000000000000004,0.0002690104910841117,0.6000000000000004,-4.9102591651427e-14,0.6000000000000004,-6.666130975948094e-05,0.6000000000000004,-1.64366007121521e-14,0.6000000000000004,-6.345711100261203e-15,0.6000000000000004,-8.955817459307788e-15
0.6080000000000004,-0.6080000000000004,0.6080000000000004,-0.2,0.6080000000000004,-0.2621414054296405,0.6080000000000004,-0.3116118861755149,0.6080000000000004,3.897193789601124,0.6080000000000004,1.483552675119482,0.6080000000000004,0.0001807591354134703,0.6080000000000004,0.0002681656988949386,0.6080000000000004,-4.910778510939008e-14,0.6080000000000004,-6.880994720113722e-05,0.6080000000000004,-1.642975196754438e-14,0.6080000000000004,-6.598637531476616e-15,0.6080000000000004,-9.010239141312266e-15
0.6160000000000004,-0.6160000000000004,0.6160000000000004,-0.2,0.6160000000000004,-0.2621414054296405,0.6160000000000004,-0.318365078854844,0.6160000000000004,3.766626110628385,0.6160000000000004,1.397386768555243,0.6160000000000004,0.0001912483092150475,0.6160000000000004,0.0002672478568056692,0.6160000000000004,-4.910232669791272e-14,0.6160000000000004,-7.095152238542602e-05,0.6160000000000004,-1.642184455962741e-14,0.6160000000000004,-6.865047107876986e-15,0.6160000000000004,-9.066532322098036e-15
0.6240000000000004,-0.6240000000000004,0.6240000000000004,-0.2,0.6240000000000004,-0.2621414054296405,0.6240000000000004,-0.3251354581875613,0.6240000000000004,3.643237942467617,0.6240000000000004,1.319633262066191,0.6240000000000004,0.0002017741282446601,0.6240000000000004,0.0002662678510560629,0.6240000000000004,-4.908629343244264e-14,0.6240000000000004,-7.308549572137552e-05,0.6240000000000004,-1.641293995890065e-14,0.6240000000000004,-7.144831624427355e-15,0.6240000000000004,-9.124589547140285e-15
0.6320000000000005,-0.6320000000000005,0.6320000000000005,-0.2,0.6320000000000005,-0.2621414054296405,0.6320000000000005,-0.3319232233330108,0.6320000000000005,3.526525501005933,0.6320000000000005,1.249190992239195,0.6320000000000005,0.0002123253770649374,0.6320000000000005,0.0002652349484533104,0.6320000000000005,-4.905980162542858e-14,0.6320000000000005,-7.521140804958209e-05,0.6320000000000005,-1.640310425280915e-14,0.6320000000000005,-7.437768130079892e-15,0.6320000000000005,-9.184283150008858e-15
0.6400000000000005,-0.6400000000000005,0.6400000000000005,-0.2,0.6400000000000005,-0.2621414054296405,0.6400000000000005,-0.3387285816476966,0.6400000000000005,3.416021056210632,0.6400000000000005,1.185132495948413,0.6400000000000005,0.0002228924146780486,0.6400000000000005,0.0002641570437353643,0.6400000000000005,-4.902301252211279e-14,0.6400000000000005,-7.732886870097116e-05,0.6400000000000005,-1.639240806072648e-14,0.6400000000000005,-7.743515931625273e-15,0.6400000000000005,-9.245466227492542e-15
0.6480000000000005,-0.6480000000000005,0.6480000000000005,-0.2,0.6480000000000005,-0.2621414054296405,0.6480000000000005,-0.345551745722668,0.6480000000000005,3.311291534790003,0.6480000000000005,1.126672873629212,0.6480000000000005,0.000233466943026721,0.6480000000000005,0.0002630408715973433,0.6480000000000005,-4.897613650804684e-14,0.6480000000000005,-7.943754539091718e-05,0.6480000000000005,-1.638092623518694e-14,0.6480000000000005,-8.061616339138605e-15,0.6480000000000005,-9.307974150020569e-15
0.6560000000000005,-0.6560000000000005,0.6560000000000005,-0.2,0.6560000000000005,-0.2621414054296405,0.6560000000000005,-0.3523929310015068,0.6560000000000005,3.211936752695459,0.6560000000000005,1.073144756293026,0.6560000000000005,0.0002440418084363356,0.6560000000000005,0.0002618921870397206,0.6560000000000005,-4.891943575705127e-14,0.6560000000000005,-8.153715568030257e-05,0.6560000000000005,-1.636873736413653e-14,0.6560000000000005,-8.391495319095326e-15,0.6560000000000005,-9.371626581751337e-15
0.6640000000000005,-0.6640000000000005,0.6640000000000005,-0.2,0.6640000000000005,-0.2621414054296405,0.6640000000000005,-0.3592523538865871,0.6640000000000005,3.117587436900507,0.6640000000000005,1.023978106039717,0.6640000000000005,0.0002546108324069908,0.6640000000000005,0.0002607159179453062,0.6640000000000005,-4.885322523825421e-14,0.6640000000000005,-8.362745976568362e-05,0.6640000000000005,-1.635592309669706e-14,0.6640000000000005,-8.7324690865767e-15,0.6640000000000005,-9.436229957864439e-15
0.6720000000000005,-0.6720000000000005,0.6720000000000005,-0.2,0.6720000000000005,-0.2621414054296405,0.6720000000000005,-0.3661302302538987,0.6720000000000005,3.027903152698939,0.6720000000000005,0.9786838528233132,0.6720000000000005,0.0002651686680395231,0.6720000000000005,0.0002595162936849466,0.6720000000000005,-4.877787206272343e-14,0.6720000000000005,-8.570825439172792e-05,0.6720000000000005,-1.634256732221954e-14,0.6720000000000005,-9.083752524326279e-15,0.6720000000000005,-9.501580341844485e-15
0.6800000000000005,-0.6800000000000005,0.6800000000000005,-0.2,0.6800000000000005,-0.2621414054296405,0.6800000000000005,-0.3730267743083714,0.6800000000000005,2.942570218949932,0.6800000000000005,0.9368405845699638,0.6800000000000005,0.0002757106785414189,0.6800000000000005,0.0002582969532569243,0.6800000000000005,-4.869379321866986e-14,0.6800000000000005,-8.777936770840599e-05,0.6800000000000005,-1.632875523848009e-14,0.6800000000000005,-9.444470175100601e-15,0.6800000000000005,-9.567466565009891e-15
0.6880000000000005,-0.6880000000000005,0.6880000000000005,-0.2,0.6880000000000005,-0.2621414054296405,0.6880000000000005,-0.37994219772137,0.6880000000000005,2.861299667844931,0.6880000000000005,0.8980836753964018,0.6880000000000005,0.0002862328345670743,0.6880000000000005,0.0002570610360871283,0.6880000000000005,-4.860145181319309e-14,0.6880000000000005,-8.984065492197304e-05,0.6880000000000005,-1.631457234910732e-14,0.6880000000000005,-9.813669426323954e-15,0.6880000000000005,-9.633673535997262e-15
0.6960000000000005,-0.6960000000000005,0.6960000000000005,-0.2,0.6960000000000005,-0.2621414054296405,0.6960000000000005,-0.3868767090008743,0.6960000000000005,2.783825286396199,0.6960000000000005,0.8620963675517832,0.6960000000000005,0.0002967316275154132,0.6960000000000005,0.0002558112582187665,0.6960000000000005,-4.850135200200056e-14,0.6960000000000005,-9.189199461220816e-05,0.6960000000000005,-1.630010343228937e-14,0.6960000000000005,-1.019033540286382e-14,0.6960000000000005,-9.699985600570826e-15
0.7040000000000005,-0.7040000000000005,0.7040000000000005,-0.2,0.7040000000000005,-0.2621414054296405,0.7040000000000005,-0.3938305130522538,0.7040000000000005,2.709901762591535,0.7040000000000005,0.8286024248220816,0.7040000000000005,0.0003072039962850427,0.7040000000000005,0.0002545499762368201,0.7040000000000005,-4.839403284108263e-14,0.7040000000000005,-9.393328560865186e-05,0.7040000000000005,-1.62854315223016e-14,0.7040000000000005,-1.057340701271229e-14,0.7040000000000005,-9.766189832476403e-15
0.7120000000000005,-0.7120000000000005,0.7120000000000005,-0.2,0.7120000000000005,-0.2621414054296405,0.7120000000000005,-0.4008038108940422,0.7120000000000005,2.639302948860031,0.7120000000000005,0.7973600548599014,0.7120000000000005,0.0003176472653448026,0.7120000000000005,0.0002532792409214294,0.7120000000000005,-4.82800613318593e-14,0.7120000000000005,-9.596444433591965e-05,0.7120000000000005,-1.627063694249395e-14,0.7120000000000005,-1.0961793556086e-14,0.7120000000000005,-9.832079143825859e-15
0.7200000000000005,-0.7200000000000005,0.7200000000000005,-0.2,0.7200000000000005,-0.2621414054296405,0.7200000000000005,-0.4077967994988985,0.7200000000000005,2.571820248198688,0.7200000000000005,0.7681568602324232,0.7200000000000005,0.0003280590923017988,0.7200000000000005,0.0002520008423132485,0.7200000000000005,-4.816002495141493e-14,0.7200000000000005,-9.798540255285199e-05,0.7200000000000005,-1.625579642338897e-14,0.7200000000000005,-1.135439131180706e-14,0.7200000000000005,-9.897455117705147e-15
0.7280000000000005,-0.7280000000000005,0.7280000000000005,-0.2,0.7280000000000005,-0.2621414054296405,0.7280000000000005,-0.4148096717343597,0.7280000000000005,2.507261123263726,0.7280000000000005,0.7408056268112645,0.7280000000000005,0.0003384374234345522,0.7280000000000005,0.0002507163476038227,0.7280000000000005,-4.803452396152931e-14,0.7280000000000005,-9.999610542261214e-05,0.7280000000000005,-1.624098233296298e-14,0.7280000000000005,-1.175009955305894e-14,0.7280000000000005,-9.96213048482403e-15
0.7360000000000005,-0.7360000000000005,0.7360000000000005,-0.2,0.7360000000000005,-0.2621414054296405,0.7360000000000005,-0.4218426163826378,0.7360000000000005,2.445447725344107,0.7360000000000005,0.7151407964799904,0.7360000000000005,0.0003487804559057037,0.7360000000000005,0.0002494271330330592,0.7360000000000005,-4.790416377547206e-14,0.7360000000000005,-0.0001019965098612089,0.7360000000000005,-1.622626203862013e-14,0.7360000000000005,-1.214783551198531e-14,0.7360000000000005,-1.002593118821708e-14
0.7440000000000005,-0.7440000000000005,0.7440000000000005,-0.2,0.7440000000000005,-0.2621414054296405,0.7440000000000005,-0.4288958182217122,0.7440000000000005,2.386215637960837,0.7440000000000005,0.6910155013447179,0.7440000000000005,0.0003590866055789816,0.7440000000000005,0.0002481344107803329,0.7440000000000005,-4.776954763257002e-14,0.7440000000000005,-0.0001039865831205635,0.7440000000000005,-1.621169741246404e-14,0.7440000000000005,-1.254654790129509e-14,0.7440000000000005,-1.008869800331899e-14
0.7520000000000006,-0.7520000000000006,0.7520000000000006,-0.2,0.7520000000000006,-0.2621414054296405,0.7520000000000006,-0.4359694581533029,0.7520000000000006,2.329412728532462,0.7520000000000006,0.6682990605038595,0.7520000000000006,0.000369354479542797,0.7520000000000006,0.0002468392516713432,0.7520000000000006,-4.763126979097163e-14,0.7520000000000006,-0.000105966301569461,0.7520000000000006,-1.619734448382035e-14,0.7520000000000006,-1.294522870226919e-14,0.7520000000000006,-1.015028770335954e-14
0.7600000000000006,-0.7600000000000006,0.7600000000000006,-0.2,0.7600000000000006,-0.2621414054296405,0.7600000000000006,-0.4430637133657612,0.7600000000000006,2.274898100862443,0.7600000000000006,0.6468748593585516,0.7600000000000006,0.0003795828525918539,0.7600000000000006,0.0002455426043852733,0.7600000000000006,-4.748990940288046e-14,0.7600000000000006,-0.0001079356496417364,0.7600000000000006,-1.618325323606637e-14,0.7600000000000006,-1.334292303361807e-14,0.7600000000000006,-1.021057378044568e-14
0.7680000000000006,-0.7680000000000006,0.7680000000000006,-0.2,0.7680000000000006,-0.2621414054296405,0.7680000000000006,-0.4501787575219724,0.7680000000000006,2.22254114095024,0.7680000000000006,0.6266385465025721,0.7680000000000006,0.0003897706470425661,0.7680000000000006,0.0002442453117321207,0.7680000000000006,-4.734602518783327e-14,0.7680000000000006,-0.0001098946189260459,0.7680000000000006,-1.616946753904076e-14,0.7680000000000006,-1.373873701677354e-14,0.7680000000000006,-1.026944674982359e-14
0.7760000000000006,-0.7760000000000006,0.7760000000000006,-0.2,0.7760000000000006,-0.2621414054296405,0.7760000000000006,-0.4573147609643216,0.7760000000000006,2.17222064866661,0.7760000000000006,0.607496495252959,0.7760000000000006,0.0003999169153617314,0.7760000000000006,0.0002429481244746261,0.7760000000000006,-4.720015097195591e-14,0.7760000000000006,-0.0001118432073757427,0.7760000000000006,-1.615602520384867e-14,0.7760000000000006,-1.413184364425684e-14,0.7760000000000006,-1.032681407800083e-14
0.7840000000000006,-0.7840000000000006,0.7840000000000006,-0.2,0.7840000000000006,-0.2621414054296405,0.7840000000000006,-0.4644718909302519,0.7840000000000006,2.123824048065935,0.7840000000000006,0.5893644865170167,0.7840000000000006,0.0004100208251739657,0.7840000000000006,0.0002416517130899377,0.7840000000000006,-4.705279211743242e-14,0.7840000000000006,-0.0001137814186208414,0.7840000000000006,-1.614295814381296e-14,0.7840000000000006,-1.452148673447808e-14,0.7840000000000006,-1.038259978444906e-14
0.7920000000000006,-0.7920000000000006,0.7920000000000006,-0.2,0.7920000000000006,-0.2621414054296405,0.7920000000000006,-0.4716503117731422,0.7920000000000006,2.07724666946181,0.7920000000000006,0.5721665774403059,0.7920000000000006,0.0004200816462849045,0.7920000000000006,0.000240356677800323,0.7920000000000006,-4.690442282871528e-14,0.7920000000000006,-0.0001157092613669505,0.7920000000000006,-1.613029262359533e-14,0.7920000000000006,-1.490698311636068e-14,0.7920000000000006,-1.043674377165915e-14
0.8,-0.8,0.8,-0.2,0.8,-0.2621414054296405,0.8,-0.478850185184469,0.8,2.032391096815876,0.8,0.5558341265355287,0.8,0.0004300987394164589,0.8,0.0002390635571475794,0.8,-4.675548429147729e-14,0.8,-0.0001176267488684522,0.8,-1.611804957797573e-14,0.8,-1.528772322994454e-14,0.8,-1.0489200939817e-14
