PM0:vgs X,PM0:vgs Y,PM0:vds X,PM0:vds Y,PM0:vth X,PM0:vth Y,PM0:vdsat X,PM0:vdsat Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:gds X,PM0:gds Y,PM0:gm X,PM0:gm Y,PM0:cgs X,PM0:cgs Y,PM0:id X,PM0:id Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y,PM0:cdb X,PM0:cdb Y
0.08000000000000002,-0.08000000000000007,0.08000000000000002,-0.2,0.08000000000000002,-0.2587078206719424,0.08000000000000002,-0.0381642627545774,0.08000000000000002,30.41345110601834,0.08000000000000002,312.3350877565269,0.08000000000000002,8.994132822364209e-10,0.08000000000000002,2.809183264366984e-07,0.08000000000000002,-3.172863580894021e-15,0.08000000000000002,-9.23664750678861e-09,0.08000000000000002,-8.851836623930748e-15,0.08000000000000002,-3.100109255120838e-15,0.08000000000000002,-7.995444746366748e-15
0.08800000000000002,-0.08800000000000008,0.08800000000000002,-0.2,0.08800000000000002,-0.2587078206719424,0.08800000000000002,-0.03823577159143277,0.08800000000000002,30.19545553728888,0.08800000000000002,310.0218950376915,0.08800000000000002,1.146454515690969e-09,0.08800000000000002,3.55426001529033e-07,0.08800000000000002,-3.201201871716576e-15,0.08800000000000002,-1.177084419137982e-08,0.08800000000000002,-8.858302974001808e-15,0.08800000000000002,-3.100141525284664e-15,0.08800000000000002,-7.995518587497247e-15
0.09600000000000003,-0.09600000000000009,0.09600000000000003,-0.2,0.09600000000000003,-0.2587078206719424,0.09600000000000003,-0.03832577028178744,0.09600000000000003,29.96098772030236,0.09600000000000003,307.5136351136126,0.09600000000000003,1.458836215957815e-09,0.09600000000000003,4.486120278045748e-07,0.09600000000000003,-3.238171102789165e-15,0.09600000000000003,-1.497320558566961e-08,0.09600000000000003,-8.866640799294569e-15,0.09600000000000003,-3.100183313898229e-15,0.09600000000000003,-7.995613830224017e-15
0.104,-0.1040000000000001,0.104,-0.2,0.104,-0.2587078206719424,0.104,-0.03843864498000289,0.104,29.71040995423511,0.104,304.8075225615866,0.104,1.852943419983838e-09,0.104,5.647910932920672e-07,0.104,-3.286302509984867e-15,0.104,-1.900987213020341e-08,0.104,-8.877387078441789e-15,0.104,-3.100237420868291e-15,0.104,-7.995736635864794e-15
0.112,-0.1120000000000001,0.112,-0.2,0.112,-0.2587078206719424,0.112,-0.03857966821130812,0.112,29.44445404562051,0.112,301.903330705687,0.112,2.348992474600203e-09,0.112,7.091686518843954e-07,0.112,-3.348859225479408e-15,0.112,-2.408496525870948e-08,0.112,-8.89122986104715e-15,0.112,-3.10030746486868e-15,0.112,-7.995894912991955e-15
0.1200000000000001,-0.1200000000000001,0.1200000000000001,-0.2,0.1200000000000001,-0.2587078206719424,0.1200000000000001,-0.03875512101524363,0.1200000000000001,29.16423333701393,0.1200000000000001,298.8033748699596,0.1200000000000001,2.971862651704446e-09,0.1200000000000001,8.880025899792759e-07,0.1200000000000001,-3.430040488545904e-15,0.1200000000000001,-3.044834337236164e-08,0.1200000000000001,-8.909048792774287e-15,0.1200000000000001,-3.100398119602106e-15,0.1200000000000001,-7.996098795541318e-15
0.1280000000000001,-0.1280000000000001,0.1280000000000001,-0.2,0.1280000000000001,-0.2587078206719424,0.1280000000000001,-0.03897241164723054,0.1280000000000001,28.87122149800259,0.1280000000000001,295.5121624391608,0.1280000000000001,3.752103661333032e-09,0.1280000000000001,1.108792266656417e-06,0.1280000000000001,-3.53523777162664e-15,0.1280000000000001,-3.840475774751369e-08,0.1280000000000001,-8.931965191604455e-15,0.1280000000000001,-3.100515416130764e-15,0.1280000000000001,-7.99636124017616e-15
0.1360000000000001,-0.1360000000000001,0.1360000000000001,-0.2,0.1360000000000001,-0.2587078206719424,0.1360000000000001,-0.0392401825263181,0.1360000000000001,28.56718730466476,0.1360000000000001,292.0356070094299,0.1360000000000001,4.727160450564748e-09,0.1360000000000001,1.380499171611646e-06,0.1360000000000001,-3.671352447488309e-15,0.1360000000000001,-4.832464455562494e-08,0.1360000000000001,-8.961403020629275e-15,0.1360000000000001,-3.100667128336929e-15,0.1360000000000001,-7.996698764785732e-15
0.1440000000000001,-0.1440000000000001,0.1440000000000001,-0.2,0.1440000000000001,-0.2587078206719424,0.1440000000000001,-0.03956839508348166,0.1440000000000001,28.25407662020085,0.1440000000000001,288.3797267857921,0.1440000000000001,5.942867277117839e-09,0.1440000000000001,1.713802441699467e-06,0.1440000000000001,-3.847183690433142e-15,0.1440000000000001,-6.065682009601323e-08,0.1440000000000001,-8.999161609742538e-15,0.1440000000000001,-3.100863262016193e-15,0.1440000000000001,-7.997132348320179e-15
0.1520000000000001,-0.1520000000000001,0.1520000000000001,-0.2,0.1520000000000001,-0.2587078206719424,0.1520000000000001,-0.0399683804675624,0.1520000000000001,27.93383762806761,0.1520000000000001,284.5488008356058,0.1520000000000001,7.455274947616994e-09,0.1520000000000001,2.121389546244149e-06,0.1520000000000001,-4.073891705985422e-15,0.1520000000000001,-7.594336214420504e-08,0.1520000000000001,-9.047499836235935e-15,0.1520000000000001,-3.10111667155169e-15,0.1520000000000001,-7.997688505241828e-15
