PM0:vgs X,PM0:vgs Y,PM0:vds X,PM0:vds Y,PM0:vth X,PM0:vth Y,PM0:vdsat X,PM0:vdsat Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:gds X,PM0:gds Y,PM0:gm X,PM0:gm Y,PM0:cgs X,PM0:cgs Y,PM0:id X,PM0:id Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y,PM0:cdb X,PM0:cdb Y
0.1200000000000001,-0.1200000000000001,0.1200000000000001,-0.2,0.1200000000000001,-0.2724479982008311,0.1200000000000001,-0.0408161629152364,0.1200000000000001,28.75820218231346,0.1200000000000001,90.56957390283803,0.1200000000000001,1.651433105256643e-08,0.1200000000000001,1.495695926721348e-06,0.1200000000000001,-3.200225637897865e-15,0.1200000000000001,-5.200936825206244e-08,0.1200000000000001,-8.853828577024204e-15,0.1200000000000001,-3.099701896814735e-15,0.1200000000000001,-7.995462249644063e-15
0.1280000000000001,-0.1280000000000001,0.1280000000000001,-0.2,0.1280000000000001,-0.2724479982008311,0.1280000000000001,-0.04097636341312443,0.1280000000000001,28.51993780606391,0.1280000000000001,90.09750383464757,0.1280000000000001,2.07025200647503e-08,0.1280000000000001,1.865245380920708e-06,0.1280000000000001,-3.231717279223349e-15,0.1280000000000001,-6.540145334268467e-08,0.1280000000000001,-8.860549667528458e-15,0.1280000000000001,-3.099616851278952e-15,0.1280000000000001,-7.995539133559299e-15
0.1360000000000001,-0.1360000000000001,0.1360000000000001,-0.2,0.1360000000000001,-0.2724479982008311,0.1360000000000001,-0.04117425559519412,0.1360000000000001,28.27011007884848,0.1360000000000001,89.59392729612873,0.1360000000000001,2.589964961060072e-08,0.1360000000000001,2.320451324207369e-06,0.1360000000000001,-3.272169916672607e-15,0.1360000000000001,-8.20814393211372e-08,0.1360000000000001,-8.869114898500888e-15,0.1360000000000001,-3.099507774043863e-15,0.1360000000000001,-7.99563719168682e-15
0.1440000000000001,-0.1440000000000001,0.1440000000000001,-0.2,0.1440000000000001,-0.2724479982008311,0.1440000000000001,-0.04141766383490703,0.1440000000000001,28.01005357604719,0.1440000000000001,89.05937476326719,0.1440000000000001,3.233334529993737e-08,0.1440000000000001,2.879587516417246e-06,0.1440000000000001,-3.324062407858918e-15,0.1440000000000001,-1.028054983694704e-07,0.1440000000000001,-8.880018905112944e-15,0.1440000000000001,-3.099368017486384e-15,0.1440000000000001,-7.995762153672747e-15
0.1520000000000001,-0.1520000000000001,0.1520000000000001,-0.2,0.1520000000000001,-0.2724479982008311,0.1520000000000001,-0.04171567095196137,0.1520000000000001,27.74130123375155,0.1520000000000001,88.49453066828571,0.1520000000000001,4.027903118860879e-08,0.1520000000000001,3.564473960809176e-06,0.1520000000000001,-3.390531672459168e-15,0.1520000000000001,-1.284897897034619e-07,0.1520000000000001,-8.893881906811041e-15,0.1520000000000001,-3.099189187275558e-15,0.1520000000000001,-7.995921236218472e-15
0.1600000000000001,-0.1600000000000001,0.1600000000000001,-0.2,0.1600000000000001,-0.2724479982008311,0.1600000000000001,-0.0420787006433638,0.1600000000000001,27.46546574581441,0.1600000000000001,87.89999411530336,0.1600000000000001,5.006941282013637e-08,0.1600000000000001,4.401101092246682e-06,0.1600000000000001,-3.475529153940658e-15,0.1600000000000001,-1.602412693010757e-07,0.1600000000000001,-8.911477124898972e-15,0.1600000000000001,-3.098960744315582e-15,0.1600000000000001,-7.996123489109529e-15
0.1680000000000001,-0.1680000000000001,0.1680000000000001,-0.2,0.1680000000000001,-0.2724479982008311,0.1680000000000001,-0.04251856608100924,0.1680000000000001,27.18407283003425,0.1680000000000001,87.27593475916269,0.1680000000000001,6.210573791742569e-08,0.1680000000000001,5.420336330650901e-06,0.1680000000000001,-3.584002217045969e-15,0.1680000000000001,-1.993938276041482e-07,0.1680000000000001,-8.93376130680054e-15,0.1680000000000001,-3.098669557786436e-15,0.1680000000000001,-7.996380196198759e-15
0.1760000000000001,-0.1760000000000002,0.1760000000000001,-0.2,0.1760000000000001,-0.2724479982008311,0.1760000000000001,-0.04304847194715156,0.1760000000000001,26.89835160514566,0.1760000000000001,86.6216475941242,0.1760000000000001,7.687104593949893e-08,0.1760000000000001,6.658696651563009e-06,0.1760000000000001,-3.722095557790215e-15,0.1760000000000001,-2.475503610816193e-07,0.1760000000000001,-8.961906669057091e-15,0.1760000000000001,-3.098299435278321e-15,0.1760000000000001,-7.996705322690632e-15
0.1840000000000001,-0.1840000000000002,0.1840000000000001,-0.2,0.1840000000000001,-0.2724479982008311,0.1840000000000001,-0.04368295713892036,0.1840000000000001,26.60899719550786,0.1840000000000001,85.93503070666716,0.1840000000000001,9.49455395356841e-08,0.1840000000000001,8.159147855460095e-06,0.1840000000000001,-3.897359510591613e-15,0.1840000000000001,-3.066311667551368e-07,0.1840000000000001,-8.997330839437066e-15,0.1840000000000001,-3.097830686013319e-15,0.1840000000000001,-7.99711598518847e-15
0.1920000000000001,-0.1920000000000002,0.1920000000000001,-0.2,0.1920000000000001,-0.2724479982008311,0.1920000000000001,-0.0444377666964197,0.1920000000000001,26.31593190777842,0.1920000000000001,85.21203476398131,0.1920000000000001,1.170240753893142e-07,0.1920000000000001,9.971859580297015e-06,0.1920000000000001,-4.11893856944815e-15,0.1920000000000001,-3.789286131312557e-07,0.1920000000000001,-9.041718741493271e-15,0.1920000000000001,-3.097239821653856e-15,0.1920000000000001,-7.997632897051942e-15
0.2000000000000001,-0.2000000000000002,0.2000000000000001,-0.2,0.2000000000000001,-0.2724479982008311,0.2000000000000001,-0.04532964447108287,0.2000000000000001,26.01810155774714,0.2000000000000001,84.44615736180731,0.2000000000000001,1.439355826731877e-07,0.2000000000000001,1.215480686438344e-05,0.2000000000000001,-4.397692655611718e-15,0.2000000000000001,-4.671673234179335e-07,0.2000000000000001,-9.097026662905857e-15,0.2000000000000001,-3.096499572113377e-15,0.2000000000000001,-7.998280706153376e-15
0.2080000000000001,-0.2080000000000002,0.2080000000000001,-0.2,0.2080000000000001,-0.2724479982008311,0.2080000000000001,-0.04637604274947277,0.2080000000000001,25.71334947234599,0.2080000000000001,83.62807220308396,0.2080000000000001,1.766639991951773e-07,0.2080000000000001,1.477406968037986e-05,0.2080000000000001,-4.746174787723434e-15,0.2080000000000001,-5.745680739502751e-07,0.2080000000000001,-9.165454117905151e-15,0.2080000000000001,-3.095579493129404e-15,0.2080000000000001,-7.999088094556961e-15
0.2160000000000001,-0.2160000000000002,0.2160000000000001,-0.2,0.2160000000000001,-0.2724479982008311,0.2160000000000001,-0.04759475131943471,0.2160000000000001,25.39840886614939,0.2160000000000001,82.74548464008242,0.2160000000000001,2.163701206244454e-07,0.2160000000000001,1.790365049270283e-05,0.2160000000000001,-5.1783542790956e-15,0.2160000000000001,-7.04912287529617e-07,0.2160000000000001,-9.249364392712958e-15,0.2160000000000001,-3.094447557702273e-15,0.2160000000000001,-8.000087454956004e-15
0.2240000000000001,-0.2240000000000002,0.2240000000000001,-0.2,0.2240000000000001,-0.2724479982008311,0.2240000000000001,-0.04900345584051118,0.2240000000000001,25.06904230551988,0.2240000000000001,81.78328595333809,0.2240000000000001,2.644136669399125e-07,0.2240000000000001,2.162461853331757e-05,0.2240000000000001,-5.708944182922702e-15,0.2240000000000001,-8.626024987517554e-07,0.2240000000000001,-9.351131975827905e-15,0.2240000000000001,-3.093073217450543e-15,0.2240000000000001,-8.001313913090172e-15
0.2320000000000002,-0.2320000000000002,0.2320000000000002,-0.2,0.2320000000000002,-0.2724479982008311,0.2320000000000002,-0.05061924308900771,0.2320000000000002,24.72033498168376,0.2320000000000002,80.72403895570791,0.2320000000000002,3.223749807410713e-07,0.2320000000000002,2.602341050368783e-05,0.2320000000000002,-6.352187345023245e-15,0.2320000000000002,-1.05271269680191e-06,0.2320000000000002,-9.472898329473536e-15,0.2320000000000002,-3.091432411336403e-15,0.2320000000000002,-8.002803462280714e-15
0.2400000000000002,-0.2400000000000002,0.2400000000000002,-0.2,0.2400000000000002,-0.2724479982008311,0.2400000000000002,-0.05245807770364434,0.2400000000000002,24.34712011312834,0.2400000000000002,79.54877440577503,0.2400000000000002,3.92076181028327e-07,0.2400000000000002,3.11891796745002e-05,0.2400000000000002,-7.120012457857755e-15,0.2400000000000002,-1.281021308897993e-06,0.2400000000000002,-9.616231999989001e-15,0.2400000000000002,-3.089514759964803e-15,0.2400000000000002,-8.004590066603833e-15
0.2480000000000002,-0.2480000000000002,0.2480000000000002,-0.2,0.2480000000000002,-0.2724479982008311,0.2480000000000002,-0.05453428040538431,0.2480000000000002,23.94448665740447,0.2480000000000002,78.23802448510996,0.2480000000000002,4.756023713601671e-07,0.2480000000000002,3.721018997565311e-05,0.2480000000000002,-8.019627792782719e-15,0.2480000000000002,-1.554019115496498e-06,0.2480000000000002,-9.781719242263152e-15,0.2480000000000002,-3.087332581280362e-15,0.2480000000000002,-8.006701824377699e-15
0.2560000000000002,-0.2560000000000002,0.2560000000000002,-0.2,0.2560000000000002,-0.2724479982008311,0.2560000000000002,-0.05686004037645172,0.2560000000000002,23.50829948600822,0.2560000000000002,76.7729809549069,0.2560000000000002,5.753246550226507e-07,0.2560000000000002,4.416938878294235e-05,0.2560000000000002,-9.050884259670851e-15,0.2560000000000002,-1.878884893818999e-06,0.2560000000000002,-9.968555185484363e-15,0.2560000000000002,-3.08493038061159e-15,0.2560000000000002,-8.009156670740121e-15
0.2640000000000002,-0.2640000000000002,0.2640000000000002,-0.2,0.2640000000000002,-0.2724479982008311,0.2640000000000002,-0.05944499394945514,0.2640000000000002,23.03565646909376,0.2640000000000002,75.1366521675825,0.2640000000000002,6.939281821976679e-07,0.2640000000000002,5.213944045506899e-05,0.2640000000000002,-1.020404390242378e-14,0.2640000000000002,-2.263423251067338e-06,0.2640000000000002,-1.01742486322743e-14,0.2640000000000002,-3.08239237139507e-15,0.2640000000000002,-8.011958539730157e-15
0.2720000000000002,-0.2720000000000002,0.2720000000000002,-0.2,0.2720000000000002,-0.2724479982008311,0.2720000000000002,-0.06229589783172383,0.2720000000000002,22.52521758428152,0.2720000000000002,73.31490727408212,0.2720000000000002,8.344501169452859e-07,0.2720000000000002,6.117763294869061e-05,0.2720000000000002,-1.145877142031898e-14,0.2720000000000002,-2.715961908933743e-06,0.2720000000000002,-1.039456851798608e-14,0.2720000000000002,-3.079844991091929e-15,0.2720000000000002,-8.015095177613612e-15
0.2800000000000002,-0.2800000000000002,0.2800000000000002,-0.2,0.2800000000000002,-0.2724479982008311,0.2800000000000002,-0.06541641814554178,0.2800000000000002,21.97736521627762,0.2800000000000002,71.29733142649785,0.2800000000000002,1.000334094614332e-06,0.2800000000000002,7.13211514809437e-05,0.2800000000000002,-1.278502950972059e-14,0.2800000000000002,-3.245209367898471e-06,0.2800000000000002,-1.062381988630454e-14,0.2800000000000002,-3.077452007034618e-15,0.2800000000000002,-8.018538636896572e-15
0.2880000000000002,-0.2880000000000003,0.2880000000000002,-0.2,0.2880000000000002,-0.2724479982008311,0.2880000000000002,-0.06880704743871184,0.2880000000000002,21.39418541730838,0.2880000000000002,69.0778605478917,0.2880000000000002,1.195509272533827e-06,0.2880000000000002,8.258322281180314e-05,0.2880000000000002,-1.414603255875707e-14,0.2880000000000002,-3.860077923117405e-06,0.2880000000000002,-1.085543982966942e-14,0.2880000000000002,-3.075401886733257e-15,0.2880000000000002,-8.022248786100279e-15
0.2960000000000002,-0.2960000000000003,0.2960000000000002,-0.2,0.2960000000000002,-0.2724479982008311,0.2960000000000002,-0.07246515166571235,0.2960000000000002,20.77928903331158,0.2960000000000002,66.65520544979557,0.2960000000000002,1.424503332154991e-06,0.2960000000000002,9.495056226870934e-05,0.2960000000000002,-1.550268155408461e-14,0.2960000000000002,-4.569480799708973e-06,0.2960000000000002,-1.108278730754504e-14,0.2960000000000002,-3.073889896475447e-15,0.2960000000000002,-8.026179177531763e-15
0.3040000000000002,-0.3040000000000003,0.3040000000000002,-0.2,0.3040000000000002,-0.2724479982008311,0.3040000000000002,-0.07638513921781072,0.3040000000000002,20.13751284859534,0.3040000000000002,64.03310302535944,0.3040000000000002,1.692599715368061e-06,0.3040000000000002,0.0001083824119548571,0.3040000000000002,-1.681834453065467e-14,0.3040000000000002,-5.382115098837014e-06,0.3040000000000002,-1.129992671826364e-14,0.3040000000000002,-3.073099440024705e-15,0.3040000000000002,-8.03028381351961e-15
0.3120000000000002,-0.3120000000000003,0.3120000000000002,-0.2,0.3120000000000002,-0.2724479982008311,0.3120000000000002,-0.08055873554043048,0.3120000000000002,19.47455114768667,0.3120000000000002,61.2204423596883,0.3120000000000002,2.006049987456317e-06,0.3120000000000002,0.0001228112676277229,0.3120000000000002,-1.806277350108415e-14,0.3120000000000002,-6.306243810034311e-06,0.3120000000000002,-1.150221529868692e-14,0.3120000000000002,-3.073187297378526e-15,0.3120000000000002,-8.034523159145016e-15
0.3200000000000002,-0.3200000000000003,0.3200000000000002,-0.2,0.3200000000000002,-0.2724479982008311,0.3200000000000002,-0.08497534057712836,0.3200000000000002,18.79656769017477,0.3200000000000002,58.2313062039461,0.3200000000000002,2.372352558926113e-06,0.3200000000000002,0.0001381451882825415,0.3200000000000002,-1.921437034475768e-14,0.3200000000000002,-7.349490106925469e-06,0.3200000000000002,-1.168658897420976e-14,0.3200000000000002,-3.074275686490662e-15,0.3200000000000002,-8.038868212452906e-15
0.3280000000000002,-0.3280000000000003,0.3280000000000002,-0.2,0.3280000000000002,-0.2724479982008311,0.3280000000000002,-0.08962244268528183,0.3280000000000002,18.10982982930918,0.3280000000000002,55.08494715556598,0.3280000000000002,2.800609065184483e-06,0.3280000000000002,0.0001542714023590863,0.3280000000000002,-2.026065399196271e-14,0.3280000000000002,-8.518655548598482e-06,0.3280000000000002,-1.185154919055593e-14,0.3280000000000002,-3.076451546850677e-15,0.3280000000000002,-8.043302239040213e-15
0.3360000000000002,-0.3360000000000003,0.3360000000000002,-0.2,0.3360000000000002,-0.2724479982008311,0.3360000000000002,-0.09448606182662234,0.3360000000000002,17.42039411559749,0.3360000000000002,51.8056888256979,0.3360000000000002,3.301969342383747e-06,0.3360000000000002,0.0001710607962635267,0.3360000000000002,-2.119730683266139e-14,0.3360000000000002,-9.819570965439782e-06,0.3360000000000002,-1.199693232537483e-14,0.3360000000000002,-3.079771416642193e-15,0.3360000000000002,-8.047820488570531e-15
0.3440000000000003,-0.3440000000000003,0.3440000000000003,-0.2,0.3440000000000003,-0.2724479982008311,0.3440000000000003,-0.09955119643399142,0.3440000000000003,16.7338596395348,0.3440000000000003,48.42271197965478,0.3440000000000003,3.890174727296612e-06,0.3440000000000003,0.0001883728103704159,0.3440000000000003,-2.20264136011342e-14,0.3440000000000003,-1.125698520417044e-05,0.3440000000000003,-1.212357103411558e-14,0.3440000000000003,-3.084269404605921e-15,0.3440000000000003,-8.052428588824939e-15
0.3520000000000003,-0.3520000000000003,0.3520000000000003,-0.2,0.3520000000000003,-0.2724479982008311,0.3520000000000003,-0.1048022518310997,0.3520000000000003,16.05519399072726,0.3520000000000003,44.96966135057033,0.3520000000000003,4.58220654311664e-06,0.3520000000000003,0.0002060602764823229,0.3520000000000003,-2.275447190388904e-14,0.3520000000000003,-1.283449309935501e-05,0.3520000000000003,-1.223294222455845e-14,0.3520000000000003,-3.089965939659446e-15,0.3520000000000003,-8.057140349969928e-15
0.3600000000000003,-0.3600000000000003,0.3600000000000003,-0.2,0.3600000000000003,-0.2724479982008311,0.3600000000000003,-0.1102234327490954,0.3600000000000003,15.38862827411092,0.3600000000000003,41.48399792988433,0.3600000000000003,5.39904083084618e-06,0.3600000000000003,0.0002239737986501839,0.3600000000000003,-2.339057489319914e-14,0.3600000000000003,-1.455450054813782e-05,0.3600000000000003,-1.232686202478786e-14,0.3600000000000003,-3.096875716857328e-15,0.3600000000000003,-8.061975540751684e-15
0.3680000000000003,-0.3680000000000003,0.3680000000000003,-0.2,0.3680000000000003,-0.2724479982008311,0.3680000000000003,-0.115799087656376,0.3680000000000003,14.7376123811364,0.3680000000000003,38.00603063067874,0.3680000000000003,6.366499863929754e-06,0.3680000000000003,0.0002419653888387263,0.3680000000000003,-2.394496566869797e-14,0.3680000000000003,-1.641822179750544e-05,0.3680000000000003,-1.240725379947217e-14,0.3680000000000003,-3.10501406712744e-15,0.3680000000000003,-8.066957967085127e-15
0.3760000000000003,-0.3760000000000003,0.3760000000000003,-0.2,0.3760000000000003,-0.2724479982008311,0.3760000000000003,-0.1215139977031384,0.3760000000000003,14.10481928395146,0.3760000000000003,34.57759432693216,0.3760000000000003,7.51617357047782e-06,0.3760000000000003,0.0002598912006107913,0.3760000000000003,-2.442800888492397e-14,0.3760000000000003,-1.84257022638292e-05,0.3760000000000003,-1.247599084415544e-14,0.3760000000000003,-3.114401592619751e-15,0.3760000000000003,-8.072113986077023e-15
0.3840000000000003,-0.3840000000000003,0.3840000000000003,-0.2,0.3840000000000003,-0.2724479982008311,0.3840000000000003,-0.1273536076345158,0.3840000000000003,13.49218681536731,0.3840000000000003,31.24039740533526,0.3840000000000003,8.886357513916327e-06,0.3840000000000003,0.0002776133402206331,0.3840000000000003,-2.484953524529143e-14,0.3840000000000003,-2.057585949705606e-05,0.3840000000000003,-1.253480233459342e-14,0.3840000000000003,-3.125067264468713e-15,0.3840000000000003,-8.077471458649784e-15
0.3920000000000003,-0.3920000000000003,0.3920000000000003,-0.2,0.3920000000000003,-0.2724479982008311,0.3920000000000003,-0.1333041997681248,0.3920000000000003,12.90098645618603,0.3920000000000003,28.03413303230169,0.3920000000000003,1.05229172342254e-05,0.3920000000000003,0.0002950008616321752,0.3920000000000003,-2.521847769063718e-14,0.3920000000000003,-2.286653525561231e-05,0.3920000000000003,-1.258522670699959e-14,0.3920000000000003,-3.13705032287325e-15,0.3920000000000003,-8.083059077240024e-15
0.4000000000000003,-0.4000000000000004,0.4000000000000003,-0.2,0.4000000000000003,-0.2724479982008311,0.4000000000000003,-0.1393530149422346,0.4000000000000003,12.33191037526888,0.4000000000000003,24.99451890080757,0.4000000000000003,1.247994255475094e-05,0.4000000000000003,0.0003119301600657151,0.4000000000000003,-2.554271441289566e-14,0.4000000000000003,-2.529455295844839e-05,0.4000000000000003,-1.262859730124564e-14,0.4000000000000003,-3.1504013300783e-15,0.4000000000000003,-8.088905982579084e-15
0.4080000000000003,-0.4080000000000004,0.4080000000000003,-0.2,0.4080000000000003,-0.2724479982008311,0.4080000000000003,-0.1454883262243511,0.4080000000000003,11.78516977617651,0.4080000000000003,22.15148040666089,0.4080000000000003,1.482000540369406e-05,0.4080000000000003,0.0003282850593265374,0.4080000000000003,-2.582904627333817e-14,0.4080000000000003,-2.785577684171388e-05,0.4080000000000003,-1.266604796119704e-14,0.4080000000000003,-3.165182673356872e-15,0.4080000000000003,-8.095041586084989e-15
0.4160000000000003,-0.4160000000000004,0.4160000000000003,-0.2,0.4160000000000003,-0.2724479982008311,0.4160000000000003,-0.1516994722213043,0.4160000000000003,11.26059905514276,0.4160000000000003,19.52770375020071,0.4160000000000003,1.761379300550702e-05,0.4160000000000003,0.0003439569317288986,0.4160000000000003,-2.608325364231565e-14,0.4160000000000003,-3.054517171287999e-05,0.4160000000000003,-1.269852961000534e-14,0.4160000000000003,-3.181468741889732e-15,0.4160000000000003,-8.101495527889916e-15
0.4240000000000003,-0.4240000000000004,0.4240000000000003,-0.2,0.4240000000000003,-0.2724479982008311,0.4240000000000003,-0.1579768571955631,0.4240000000000003,10.75776108386556,0.4240000000000003,17.13774896217452,0.4240000000000003,2.093887500064046e-05,0.4240000000000003,0.000358845183311328,0.4240000000000003,-2.631019426101731e-14,0.4240000000000003,-3.335686491958247e-05,0.4240000000000003,-1.272683175777329e-14,0.4240000000000003,-3.199345931819385e-15,0.4240000000000003,-8.108297716656448e-15
0.4320000000000003,-0.4320000000000004,0.4320000000000003,-0.2,0.4320000000000003,-0.2724479982008311,0.4320000000000003,-0.1643119250330697,0.4320000000000003,10.2760490120174,0.4320000000000003,14.98783284401042,0.4320000000000003,2.487740364271093e-05,0.4320000000000003,0.0003728583673899272,0.4320000000000003,-2.651391714003361e-14,0.4320000000000003,-3.628421458034968e-05,0.4320000000000003,-1.275160517173041e-14,0.4320000000000003,-3.218912576935115e-15,0.4320000000000003,-8.115478412007164e-15
0.4400000000000003,-0.4400000000000004,0.4400000000000003,-0.2,0.4400000000000003,-0.2724479982008311,0.4400000000000003,-0.1706971135855274,0.4400000000000003,9.814779511967934,0.4400000000000003,13.07628666994946,0.4400000000000003,2.951266347139981e-05,0.4400000000000003,0.0003859160479457696,0.4400000000000003,-2.669777736542175e-14,0.4400000000000003,-3.931988971076533e-05,0.4400000000000003,-1.277338354983194e-14,0.4400000000000003,-3.240278859949081e-15,0.4400000000000003,-8.123068322111983e-15
0.4480000000000003,-0.4480000000000004,0.4480000000000003,-0.2,0.4480000000000003,-0.2724479982008311,0.4480000000000003,-0.1771257951661328,0.4480000000000003,9.37327182360751,0.4480000000000003,11.39458956166979,0.4480000000000003,3.492458653685659e-05,0.4480000000000003,0.0003979513291984995,0.4480000000000003,-2.686454344289256e-14,0.4480000000000003,-4.245596806405374e-05,0.4480000000000003,-1.279260310645176e-14,0.4480000000000003,-3.263566729264438e-15,0.4480000000000003,-8.131098697606561e-15
