NM0:vgs X,NM0:vgs Y,NM0:vds X,NM0:vds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:self_gain X,NM0:self_gain Y,NM0:gm X,NM0:gm Y,NM0:cgs X,NM0:cgs Y,NM0:id X,NM0:id Y,NM0:csb X,NM0:csb Y,NM0:cgd X,NM0:cgd Y,NM0:cdb X,NM0:cdb Y,NM0:gds X,NM0:gds Y
0.1600000000000001,0.1600000000000001,0.1600000000000001,0.2,0.1600000000000001,0.2415253619001211,0.1600000000000001,0.04712847277566459,0.1600000000000001,27.83995043258732,0.1600000000000001,107.8650138015468,0.1600000000000001,1.807281613127745e-05,0.1600000000000001,-8.614333903856596e-15,0.1600000000000001,6.491684021202443e-07,0.1600000000000001,-7.078110863372387e-15,0.1600000000000001,-2.908356976785837e-15,0.1600000000000001,-5.336051585866853e-15,0.1600000000000001,1.675503065760354e-07
0.1680000000000001,0.1680000000000001,0.1680000000000001,0.2,0.1680000000000001,0.2415253619001211,0.1680000000000001,0.04808404998331137,0.1680000000000001,27.41107803150738,0.1680000000000001,106.1048047344231,0.1680000000000001,2.219553147388635e-05,0.1680000000000001,-1.028114783872413e-14,0.1680000000000001,8.09728513939919e-07,0.1680000000000001,-7.318842995828938e-15,0.1680000000000001,-2.910908971303705e-15,0.1680000000000001,-5.338971129790962e-15,0.1680000000000001,2.091849801659882e-07
0.1760000000000001,0.1760000000000001,0.1760000000000001,0.2,0.1760000000000001,0.2415253619001211,0.1760000000000001,0.04921162385081522,0.1760000000000001,26.97656361631187,0.1760000000000001,104.2983176522572,0.1760000000000001,2.715243594739867e-05,0.1760000000000001,-1.23560373045448e-14,0.1760000000000001,1.006519449235622e-06,0.1760000000000001,-7.613187992616262e-15,0.1760000000000001,-2.914199542946989e-15,0.1760000000000001,-5.342608150698549e-15,0.1760000000000001,2.603343616521993e-07
0.1840000000000001,0.1840000000000001,0.1840000000000001,0.2,0.1840000000000001,0.2415253619001211,0.1840000000000001,0.05053054078053418,0.1840000000000001,26.53377697402268,0.1840000000000001,102.4293032064624,0.1840000000000001,3.308116976605643e-05,0.1840000000000001,-1.488776712179769e-14,0.1840000000000001,1.246756909289894e-06,0.1840000000000001,-7.96566287164158e-15,0.1840000000000001,-2.918414629422699e-15,0.1840000000000001,-5.347069569921635e-15,0.1840000000000001,3.229658772487805e-07
0.1920000000000001,0.1920000000000001,0.1920000000000001,0.2,0.1920000000000001,0.2415253619001211,0.1920000000000001,0.05205957861407959,0.1920000000000001,26.07892435955496,0.1920000000000001,100.4758335847425,0.1920000000000001,4.013034559222169e-05,0.1920000000000001,-1.790137673783721e-14,0.1920000000000001,1.538803711560343e-06,0.1920000000000001,-8.377231985851828e-15,0.1920000000000001,-2.923770233061658e-15,0.1920000000000001,-5.352442197507909e-15,0.1920000000000001,3.994029624882415e-07
0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2,0.2000000000000001,0.2415253619001211,0.2000000000000001,0.05381633389677054,0.2000000000000001,25.60741888468689,0.2000000000000001,98.41171906373371,0.2000000000000001,4.845544264718468e-05,0.2000000000000001,-2.138472744043298e-14,0.2000000000000001,1.892242356445363e-06,0.2000000000000001,-8.843850385475242e-15,0.2000000000000001,-2.930509162419808e-15,0.2000000000000001,-5.358777110350883e-15,0.2000000000000001,4.923747202891945e-07
0.2080000000000001,0.2080000000000001,0.2080000000000001,0.2,0.2080000000000001,0.2415253619001211,0.2080000000000001,0.05581660832619725,0.2080000000000001,25.11440120206107,0.2080000000000001,96.20860199053585,0.2080000000000001,5.821285542806756e-05,0.2080000000000001,-2.527921927379159e-14,0.2080000000000001,2.317907361806419e-06,0.2080000000000001,-9.355690875136846e-15,0.2080000000000001,-2.938894761224863e-15,0.2080000000000001,-5.366077680577514e-15,0.2080000000000001,6.0506913335872e-07
0.2160000000000001,0.2160000000000001,0.2160000000000001,0.2,0.2160000000000001,0.2415253619001211,0.2160000000000001,0.05807383367743753,0.2160000000000001,24.5953354488595,0.2160000000000001,93.83846313974557,0.2160000000000001,6.955223858998533e-05,0.2160000000000001,-2.947971817451579e-14,0.2160000000000001,2.827862979955639e-06,0.2160000000000001,-9.897587689534788e-15,0.2160000000000001,-2.949202574712981e-15,0.2160000000000001,-5.374296519320197e-15,0.2160000000000001,7.411911519310281e-07
0.2240000000000001,0.2240000000000001,0.2240000000000001,0.2,0.2240000000000001,0.2415253619001211,0.2240000000000001,0.06059857358827634,0.2240000000000001,24.04658793587257,0.2240000000000001,91.27620039447218,0.2240000000000001,8.260758538409217e-05,0.2240000000000001,-3.384610210679452e-14,0.2240000000000001,3.435314216291469e-06,0.2240000000000001,-1.045084814089094e-14,0.2240000000000001,-2.961711838735088e-15,0.2240000000000001,-5.383344219383937e-15,0.2240000000000001,9.050287482069094e-07
0.2320000000000002,0.2320000000000002,0.2320000000000002,0.2,0.2320000000000002,0.2415253619001211,0.2320000000000002,0.06339813582185479,0.2320000000000002,23.46589965794744,0.2320000000000002,88.50194214580195,0.2320000000000002,9.748775967110887e-05,0.2320000000000002,-3.822402011122991e-14,0.2320000000000002,4.154443728871786e-06,0.2320000000000002,-1.099600425844191e-14,0.2320000000000002,-2.97669901327369e-15,0.2320000000000002,-5.393108220709749e-15,0.2320000000000002,1.101532433158397e-06
0.2400000000000002,0.2400000000000002,0.2400000000000002,0.2,0.2400000000000002,0.2415253619001211,0.2400000000000002,0.06647632050741113,0.2400000000000002,22.8526868706331,0.2400000000000002,85.50283331289917,0.2400000000000002,0.0001142674071266728,0.2400000000000002,-4.246833273601839e-14,0.2400000000000002,5.000173842952462e-06,0.2400000000000002,-1.151565205007856e-14,0.2400000000000002,-2.994435056581663e-15,0.2400000000000002,-5.403475999229641e-15,0.2400000000000002,1.336416615675286e-06
0.2480000000000002,0.2480000000000002,0.2480000000000002,0.2,0.2480000000000002,0.2415253619001211,0.2480000000000002,0.06983331931133534,0.2480000000000002,22.20813926078453,0.2480000000000002,82.27415351017166,0.2480000000000002,0.0001329792446335102,0.2480000000000002,-4.646197398277183e-14,0.2480000000000002,5.987860715248419e-06,0.2480000000000002,-1.199653671372986e-14,0.2480000000000002,-3.015186997130541e-15,0.2480000000000002,-5.414355637466011e-15,0.2480000000000002,1.616294291220752e-06
0.2560000000000002,0.2560000000000002,0.2560000000000002,0.2,0.2560000000000002,0.2415253619001211,0.2560000000000002,0.07346576870414791,0.2560000000000002,21.53512241295786,0.2560000000000002,78.81975695230686,0.2560000000000002,0.0001536086376217621,0.2560000000000002,-5.012580992501974e-14,0.2560000000000002,7.132935428966652e-06,0.2560000000000002,-1.243044859325341e-14,0.2560000000000002,-3.039223194088014e-15,0.2560000000000002,-5.425689011150401e-15,0.2560000000000002,1.948859569748602e-06
0.2640000000000002,0.2640000000000002,0.2640000000000002,0.2,0.2640000000000002,0.2415253619001211,0.2640000000000002,0.07736694877319852,0.2640000000000002,20.83792122975999,0.2640000000000002,75.15192819368987,0.2640000000000002,0.0001760911281128428,0.2640000000000002,-5.341921633920104e-14,0.2640000000000002,8.450513185833547e-06,0.2640000000000002,-1.281400019721851e-14,0.2640000000000002,-3.066820982217134e-15,0.2640000000000002,-5.437456464700097e-15,0.2640000000000002,2.34313519752948e-06
0.2720000000000002,0.2720000000000002,0.2720000000000002,0.2,0.2720000000000002,0.2415253619001211,0.2720000000000002,0.08152710864421575,0.2720000000000002,20.12187841684869,0.2720000000000002,71.2908066253009,0.2720000000000002,0.0002003132124065852,0.2720000000000002,-5.633408992128644e-14,0.2720000000000002,9.954995664982401e-06,0.2720000000000002,-1.314767879923831e-14,0.2720000000000002,-3.098275307406829e-15,0.2720000000000002,-5.449674751111836e-15,0.2720000000000002,2.809804263534516e-06
0.2800000000000002,0.2800000000000002,0.2800000000000002,0.2,0.2800000000000002,0.2415253619001211,0.2800000000000002,0.0859338915651493,0.2800000000000002,19.39298630564184,0.2800000000000002,67.26354234525435,0.2800000000000002,0.0002261162543398329,0.2800000000000002,-5.888589145062528e-14,0.2800000000000002,1.165969236405515e-05,0.2800000000000002,-1.343463006678508e-14,0.2800000000000002,-3.133907289442567e-15,0.2800000000000002,-5.462391178728017e-15,0.2800000000000002,3.361646539208563e-06
0.2880000000000002,0.2880000000000002,0.2880000000000002,0.2,0.2880000000000002,0.2415253619001211,0.2880000000000002,0.0905728277728711,0.2880000000000002,18.65748381942702,0.2880000000000002,63.10331629537918,0.2880000000000002,0.0002533030350427345,0.2880000000000002,-6.110462224456281e-14,0.2880000000000002,1.35764842407692e-05,0.2880000000000002,-1.367951200711203e-14,0.2880000000000002,-3.174072116918578e-15,0.2880000000000002,-5.475676625402241e-15,0.2880000000000002,4.014100207619087e-06
0.2960000000000002,0.2960000000000002,0.2960000000000002,0.2,0.2960000000000002,0.2415253619001211,0.2960000000000002,0.09542786167171739,0.2960000000000002,17.92149757647251,0.2960000000000002,58.84830505571542,0.2960000000000002,0.0002816461507411526,0.2960000000000002,-6.302737138557861e-14,0.2960000000000002,1.571554774054487e-05,0.2960000000000002,-1.388759271079814e-14,0.2960000000000002,-3.219166080558499e-15,0.2960000000000002,-5.489619148864327e-15,0.2960000000000002,4.785968779805983e-06
0.3040000000000002,0.3040000000000002,0.3040000000000002,0.2,0.3040000000000002,0.2415253619001211,0.3040000000000002,0.1004818814160768,0.3040000000000002,17.19075121401453,0.3040000000000002,54.54061325370861,0.3040000000000002,0.0003108973191952816,0.3040000000000002,-6.469296934628485e-14,0.3040000000000002,1.808515028392858e-05,0.3040000000000002,-1.406413247735428e-14,0.3040000000000002,-3.269632804960677e-15,0.3040000000000002,-5.504318986350545e-15,0.3040000000000002,5.700290125984995e-06
0.3120000000000002,0.3120000000000002,0.3120000000000002,0.2,0.3120000000000002,0.2415253619001211,0.3120000000000002,0.1057172231358411,0.3120000000000002,16.47035320964102,0.3120000000000002,50.22514957288301,0.3120000000000002,0.0003407966538686034,0.3120000000000002,-6.613860802899837e-14,0.3120000000000002,2.069152066956013e-05,0.3120000000000002,-1.42140154305139e-14,0.3120000000000002,-3.325968852036745e-15,0.3120000000000002,-5.519885085129672e-15,0.3120000000000002,6.78537857560911e-06
0.3200000000000002,0.3200000000000002,0.3200000000000002,0.2,0.3200000000000002,0.2415253619001211,0.3200000000000002,0.111116127947202,0.3200000000000002,15.76466260802578,0.3200000000000002,45.94839703542769,0.3200000000000002,0.0003710810945888601,0.3200000000000002,-6.739799892895674e-14,0.3200000000000002,2.353879076380783e-05,0.3200000000000002,-1.434156785971267e-14,0.3200000000000002,-3.388728884639779e-15,0.3200000000000002,-5.536432962472756e-15,0.3200000000000002,8.076040047768036e-06
0.3280000000000002,0.3280000000000002,0.3280000000000002,0.2,0.3280000000000002,0.2415253619001211,0.3280000000000002,0.1166611366341927,0.3280000000000002,15.07722476189028,0.3280000000000002,41.75703073216898,0.3280000000000002,0.0004014914061614355,0.3280000000000002,-6.850059816750436e-14,0.3280000000000002,2.662899920279699e-05,0.3280000000000002,-1.445050081664301e-14,0.3280000000000002,-3.458530539320428e-15,0.3280000000000002,-5.554083571497864e-15,0.3280000000000002,9.614941463070377e-06
0.3360000000000002,0.3360000000000002,0.3360000000000002,0.2,0.3360000000000002,0.2415253619001211,0.3360000000000002,0.1223354136148989,0.3360000000000002,14.41076525769264,0.3360000000000002,37.69636681060587,0.3360000000000002,0.0004317774265220811,0.3360000000000002,-6.947149964070322e-14,0.3360000000000002,2.996214418903102e-05,0.3360000000000002,-1.454392680065934e-14,0.3360000000000002,-3.536059093335856e-15,0.3360000000000002,-5.57296284939832e-15,0.3360000000000002,1.145408597840258e-05
0.3440000000000003,0.3440000000000003,0.3440000000000003,0.2,0.3440000000000003,0.2415253619001211,0.3440000000000003,0.1281229978449251,0.3440000000000003,13.76722894936852,0.3440000000000003,33.80867908344779,0.3440000000000003,0.000461701521355255,0.3440000000000003,-7.033170274271385e-14,0.3440000000000003,3.35362710285627e-05,0.3440000000000003,-1.462441503297384e-14,0.3440000000000003,-3.622071939970115e-15,0.3440000000000003,-5.593201675419213e-15,0.3440000000000003,1.365630169151734e-05
0.3520000000000003,0.3520000000000003,0.3520000000000003,0.2,0.3520000000000003,0.2415253619001211,0.3520000000000003,0.1340089832218575,0.3520000000000003,13.147851630605,0.3520000000000003,30.1314813719844,0.3520000000000003,0.000491040450198252,0.3520000000000003,-7.109855843721272e-14,0.3520000000000003,3.734758073008176e-05,0.3520000000000003,-1.469406246881373e-14,0.3520000000000003,-3.717402815221591e-15,0.3520000000000003,-5.614936027095926e-15,0.3520000000000003,1.62965917319555e-05
0.3600000000000003,0.3600000000000003,0.3600000000000003,0.2,0.3600000000000003,0.2415253619001211,0.3600000000000003,0.1399796346403827,0.3600000000000003,12.55325351867363,0.3600000000000003,26.69592733729453,0.3600000000000003,0.0005195860481294153,0.3600000000000003,-7.178627280502323e-14,0.3600000000000003,4.139054846293653e-05,0.3600000000000003,-1.475456707842271e-14,0.3600000000000003,-3.822965649796479e-15,0.3600000000000003,-5.638307176436747e-15,0.3600000000000003,1.946312040651787e-05
0.3680000000000003,0.3680000000000003,0.3680000000000003,0.2,0.3680000000000003,0.2415253619001211,0.3680000000000003,0.1460224481144467,0.3680000000000003,11.98354569702178,0.3680000000000003,23.52550737279169,0.3680000000000003,0.0005471452626231569,0.3680000000000003,-7.240639978418595e-14,0.3680000000000003,4.565804449360799e-05,0.3680000000000003,-1.480729624932618e-14,0.3680000000000003,-3.939757852544541e-15,0.3680000000000003,-5.663461807367508e-15,0.3680000000000003,2.325753293873504e-05
0.3760000000000003,0.3760000000000003,0.3760000000000003,0.2,0.3760000000000003,0.2415253619001211,0.3760000000000003,0.1521261644800599,0.3760000000000003,11.43844242712947,0.3760000000000003,20.63521173265837,0.3760000000000003,0.0005735401442856135,0.3760000000000003,-7.296828886905802e-14,0.3760000000000003,5.014145483023373e-05,0.3760000000000003,-1.48533471157749e-14,0.3760000000000003,-4.068862763942015e-15,0.3760000000000003,-5.690551962368365e-15,0.3760000000000003,2.779424566688109e-05
0.3840000000000003,0.3840000000000003,0.3840000000000003,0.2,0.3840000000000003,0.2415253619001211,0.3840000000000003,0.1582807463503988,0.3840000000000003,10.91737344285659,0.3840000000000003,18.03127838422592,0.3840000000000003,0.0005986083583565419,0.3840000000000003,-7.347947420221315e-14,0.3840000000000003,5.483080353458397e-05,0.3840000000000003,-1.489359792545228e-14,0.3840000000000003,-4.211450950561916e-15,0.3840000000000003,-5.719734742609555e-15,0.3840000000000003,3.3198331565898e-05
0.3920000000000003,0.3920000000000003,0.3920000000000003,0.2,0.3920000000000003,0.2415253619001211,0.3920000000000003,0.1644773274711084,0.3920000000000003,10.41959086533184,0.3920000000000003,15.71156319074688,0.3920000000000003,0.0006222046465318578,0.3920000000000003,-7.39460032128018e-14,0.3920000000000003,5.97148827219661e-05,0.3920000000000003,-1.492875078880541e-14,0.3920000000000003,-4.368779944549696e-15,0.3920000000000003,-5.751171695297423e-15,0.3920000000000003,3.960170219716247e-05
0.4000000000000003,0.4000000000000003,0.4000000000000003,0.2,0.4000000000000003,0.2415253619001211,0.4000000000000003,0.1707081426615413,0.4000000000000003,9.944265381075246,0.4000000000000003,13.6664784577723,0.4000000000000003,0.0006442034212977679,0.4000000000000003,-7.437270903095878e-14,0.4000000000000003,6.478139878747981e-05,0.4000000000000003,-1.495936673821924e-14,0.4000000000000003,-4.542191968509695e-15,0.4000000000000003,-5.785027827419979e-15,0.4000000000000003,4.713748485304941e-05
0.4080000000000003,0.4080000000000003,0.4080000000000003,0.2,0.4080000000000003,0.2415253619001211,0.4080000000000003,0.1769664453346223,0.4080000000000003,9.490566246907205,0.4080000000000003,11.88036605170796,0.4080000000000003,0.0006645023393228124,0.4080000000000003,-7.476343360298595e-14,0.4080000000000003,7.001714355468076e-05,0.4080000000000003,-1.498589422864628e-14,0.4080000000000003,-4.733109130458798e-15,0.4080000000000003,-5.821470189293747e-15,0.4080000000000003,5.593281692084577e-05
0.4160000000000003,0.4160000000000003,0.4160000000000003,0.2,0.4160000000000003,0.2415253619001211,0.4160000000000003,0.1832464183235236,0.4160000000000003,9.057720137270602,0.4160000000000003,10.33312117913985,0.4160000000000003,0.0006830263386149304,0.4160000000000003,-7.512120921016623e-14,0.4160000000000003,7.540819635245993e-05,0.4160000000000003,-1.500869221168187e-14,0.4160000000000003,-4.943025532351379e-15,0.4160000000000003,-5.860665976582096e-15,0.4160000000000003,6.610068020820275e-05
0.4240000000000003,0.4240000000000003,0.4240000000000003,0.2,0.4240000000000003,0.2415253619001211,0.4240000000000003,0.1895430825203986,0.4240000000000003,8.645045384648361,0.4240000000000003,9.001870764077696,0.4240000000000003,0.0006997313364111622,0.4240000000000003,-7.544840585896422e-14,0.4240000000000003,8.094015766020575e-05,0.4240000000000003,-1.50280488154135e-14,0.4240000000000003,-5.173495718076135e-15,0.4240000000000003,-5.90278010783295e-15,0.4240000000000003,7.773176873450199e-05
0.4320000000000003,0.4320000000000003,0.4320000000000003,0.2,0.4320000000000003,0.2415253619001211,0.4320000000000003,0.1958522067216267,0.4320000000000003,8.251960946100464,0.4320000000000003,7.862533569717611,0.4320000000000003,0.0007146066804836619,0.4320000000000003,-7.574685129578534e-14,0.4320000000000003,8.659840796061681e-05,0.4320000000000003,-1.504419652204308e-14,0.4320000000000003,-5.426118903723846e-15,0.4320000000000003,-5.94797224789086e-15,0.4320000000000003,9.088758402710738e-05
0.4400000000000003,0.4400000000000003,0.4400000000000003,0.2,0.4400000000000003,0.2415253619001211,0.4400000000000003,0.2021702211128279,0.4400000000000003,7.877973007825572,0.4400000000000003,6.891136913218097,0.4400000000000003,0.0007276755933032753,0.4400000000000003,-7.60179295047859e-14,0.4400000000000003,9.236837858954083e-05,0.4400000000000003,-1.505732458623164e-14,0.4400000000000003,-5.70251849666666e-15,0.4400000000000003,-5.99639326731199e-15,0.4400000000000003,0.0001055958693706257
0.4480000000000003,0.4480000000000003,0.4480000000000003,0.2,0.4480000000000003,0.2415253619001211,0.4480000000000003,0.2084941360278963,0.4480000000000003,7.522645522657248,0.4480000000000003,6.064822549137704,0.4480000000000003,0.0007389932264401065,0.4480000000000003,-7.62626626286199e-14,0.4480000000000003,9.82358166706135e-05,0.4480000000000003,-1.506758929510647e-14,0.4480000000000003,-6.004316533156357e-15,0.4480000000000003,-6.0481811552674e-15,0.4480000000000003,0.0001218491094261573
