NM0:vgs X,NM0:vgs Y,NM0:vds X,NM0:vds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:self_gain X,NM0:self_gain Y,NM0:gm X,NM0:gm Y,NM0:cgs X,NM0:cgs Y,NM0:id X,NM0:id Y,NM0:csb X,NM0:csb Y,NM0:cgd X,NM0:cgd Y,NM0:cdb X,NM0:cdb Y,NM0:gds X,NM0:gds Y
0.2720000000000002,0.2720000000000002,0.2720000000000002,0.2,0.2720000000000002,0.2472796206145076,0.2720000000000002,0.07844901768174692,0.2720000000000002,20.5806288517403,0.2720000000000002,65.07020707432595,0.2720000000000002,0.0002308728937845636,0.2720000000000002,-4.387479639108654e-14,0.2720000000000002,1.121797081383102e-05,0.2720000000000002,-1.151029718495578e-14,0.2720000000000002,-3.034967113389e-15,0.2720000000000002,-5.415985080769086e-15,0.2720000000000002,3.548058384397805e-06
0.2800000000000002,0.2800000000000002,0.2800000000000002,0.2,0.2800000000000002,0.2472796206145076,0.2800000000000002,0.08265021109154956,0.2800000000000002,19.86278706883503,0.2800000000000002,61.89478253039405,0.2800000000000002,0.000261947822257962,0.2800000000000002,-4.612179205696737e-14,0.2800000000000002,1.318786841718456e-05,0.2800000000000002,-1.17642541127271e-14,0.2800000000000002,-3.059797247453276e-15,0.2800000000000002,-5.42553495400651e-15,0.2800000000000002,4.232147065535451e-06
0.2880000000000002,0.2880000000000002,0.2880000000000002,0.2,0.2880000000000002,0.2472796206145076,0.2880000000000002,0.08709169298655633,0.2880000000000002,19.1332926942457,0.2880000000000002,58.56704317785552,0.2880000000000002,0.0002949228543142487,0.2880000000000002,-4.808749941679799e-14,0.2880000000000002,1.541411920213682e-05,0.2880000000000002,-1.198252216396685e-14,0.2880000000000002,-3.087833191588069e-15,0.2880000000000002,-5.435461175315379e-15,0.2880000000000002,5.035645276109148e-06
0.2960000000000002,0.2960000000000002,0.2960000000000002,0.2,0.2960000000000002,0.2472796206145076,0.2960000000000002,0.09175832662896917,0.2960000000000002,18.39843628808084,0.2960000000000002,55.11309475813764,0.2960000000000002,0.000329532312754977,0.2960000000000002,-4.979679866579629e-14,0.2960000000000002,1.791088696883036e-05,0.2960000000000002,-1.216884061931156e-14,0.2960000000000002,-3.119340377662618e-15,0.2960000000000002,-5.4458194282909e-15,0.2960000000000002,5.979201752344354e-06
0.3040000000000002,0.3040000000000002,0.3040000000000002,0.2,0.3040000000000002,0.2472796206145076,0.3040000000000002,0.09663352802656042,0.3040000000000002,17.66431054288019,0.3040000000000002,51.5635535675933,0.3040000000000002,0.0003654756964021194,0.3040000000000002,-5.127910030328252e-14,0.3040000000000002,2.069006291068248e-05,0.3040000000000002,-1.232730409876527e-14,0.3040000000000002,-3.154614762138881e-15,0.3040000000000002,-5.456677393503873e-15,0.3040000000000002,7.087868680792665e-06
0.3120000000000002,0.3120000000000002,0.3120000000000002,0.2,0.3120000000000002,0.2472796206145076,0.3120000000000002,0.1016997955713922,0.3120000000000002,16.93654077236707,0.3120000000000002,47.95276405432725,0.3120000000000002,0.0004024297405117434,0.3120000000000002,-5.256456837694362e-14,0.3120000000000002,2.376103514432374e-05,0.3120000000000002,-1.246193474586765e-14,0.3120000000000002,-3.193987210073171e-15,0.3120000000000002,-5.468111154629017e-15,0.3120000000000002,8.392211553348992e-06
0.3200000000000002,0.3200000000000002,0.3200000000000002,0.2,0.3200000000000002,0.2472796206145076,0.3200000000000002,0.1069392075095958,0.3200000000000002,16.22009476380828,0.3200000000000002,44.31794020259761,0.3200000000000002,0.0004400601595299532,0.3200000000000002,-5.368177918627549e-14,0.3200000000000002,2.713055416392751e-05,0.3200000000000002,-1.257643325749714e-14,0.3200000000000002,-3.237827427392593e-15,0.3200000000000002,-5.480202747546732e-15,0.3200000000000002,9.929616708679071e-06
0.3280000000000002,0.3280000000000002,0.3280000000000002,0.2,0.3280000000000002,0.2472796206145076,0.3280000000000002,0.1123338670217761,0.3280000000000002,15.5191689509482,0.3280000000000002,40.69818313968176,0.3280000000000002,0.0004780321140588943,0.3280000000000002,-5.465647878081475e-14,0.3280000000000002,3.080268766795767e-05,0.3280000000000002,-1.267406106031173e-14,0.3280000000000002,-3.286547581492717e-15,0.3280000000000002,-5.493038673746298e-15,0.3280000000000002,1.174578512309069e-05
0.3360000000000002,0.3360000000000002,0.3360000000000002,0.2,0.3360000000000002,0.2472796206145076,0.3360000000000002,0.1178662815728592,0.3360000000000002,14.83714151418845,0.3360000000000002,37.13333333645788,0.3360000000000002,0.0005160187443210286,0.3360000000000002,-5.551109191819473e-14,0.3360000000000002,3.477885169665932e-05,0.3360000000000002,-1.275760847452242e-14,0.3360000000000002,-3.340605718107382e-15,0.3360000000000002,-5.5067091314944e-15,0.3360000000000002,1.389637551914566e-05
0.3440000000000003,0.3440000000000003,0.3440000000000003,0.2,0.3440000000000003,0.2472796206145076,0.3440000000000003,0.1235196698275659,0.3440000000000003,14.17657989430538,0.3440000000000003,33.66264447913206,0.3440000000000003,0.0005537074557495781,0.3440000000000003,-5.626469619100017e-14,0.3440000000000003,3.9057901121492e-05,0.3440000000000003,-1.282941342299984e-14,0.3440000000000003,-3.400509036062431e-15,0.3440000000000003,-5.52130772876418e-15,0.3440000000000003,1.644872125518329e-05
0.3520000000000003,0.3520000000000003,0.3520000000000003,0.2,0.3520000000000003,0.2472796206145076,0.3520000000000003,0.1292781952172906,0.3520000000000003,13.53928955598483,0.3520000000000003,30.32331235132323,0.3520000000000003,0.0005908039779084251,0.3520000000000003,-5.693325343375485e-14,0.3520000000000003,4.363626137608243e-05,0.3520000000000003,-1.289140592924375e-14,0.3520000000000003,-3.466817031767122e-15,0.3520000000000003,-5.536931483086655e-15,0.3520000000000003,1.948349082261931e-05
0.3600000000000003,0.3600000000000003,0.3600000000000003,0.2,0.3600000000000003,0.2472796206145076,0.3600000000000003,0.1351271298230702,0.3600000000000003,12.92639180255045,0.3600000000000003,27.14894549195867,0.3600000000000003,0.0006270345082995814,0.3600000000000003,-5.752996058005165e-14,0.3600000000000003,4.850808469063429e-05,0.3600000000000003,-1.294516260875389e-14,0.3600000000000003,-3.540144476561076e-15,0.3600000000000003,-5.553680959068703e-15,0.3600000000000003,2.309609072975983e-05
0.3680000000000003,0.3680000000000003,0.3680000000000003,0.2,0.3680000000000003,0.2472796206145076,0.3680000000000003,0.1410529554749924,0.3680000000000003,12.33842023511662,0.3680000000000003,24.16811084309271,0.3680000000000003,0.0006621464734715811,0.3680000000000003,-5.806563558471401e-14,0.3680000000000003,5.36654175215851e-05,0.3680000000000003,-1.299196191693796e-14,0.3680000000000003,-3.62116414323495e-15,0.3680000000000003,-5.571660432917953e-15,0.3680000000000003,2.73975271700156e-05
0.3760000000000003,0.3760000000000003,0.3760000000000003,0.2,0.3760000000000003,0.2472796206145076,0.3760000000000003,0.1470434109144469,0.3760000000000003,11.77542742477473,0.3760000000000003,21.40311250194502,0.3760000000000003,0.0006959085754894322,0.3760000000000003,-5.85490910508531e-14,0.3760000000000003,5.909837073326852e-05,0.3760000000000003,-1.303283530466903e-14,0.3760000000000003,-3.710609152594487e-15,0.3760000000000003,-5.590978001795166e-15,0.3760000000000003,3.25143632930113e-05
0.3840000000000003,0.3840000000000003,0.3840000000000003,0.2,0.3840000000000003,0.2472796206145076,0.3840000000000003,0.1530874946986265,0.3840000000000003,11.23709505993696,0.3840000000000003,18.86915462450661,0.3840000000000003,0.0007281108292822726,0.3840000000000003,-5.898747208478238e-14,0.3840000000000003,6.479528965458803e-05,0.3840000000000003,-1.306861216497149e-14,0.3840000000000003,-3.809274765988075e-15,0.3840000000000003,-5.611745574889554e-15,0.3840000000000003,3.858735824532527e-05
0.3920000000000003,0.3920000000000003,0.3920000000000003,0.2,0.3920000000000003,0.2472796206145076,0.3920000000000003,0.1591754334882409,0.3920000000000003,10.72284197585281,0.3920000000000003,16.57399836610486,0.3920000000000003,0.0007585652224380321,0.3920000000000003,-5.938654936567699e-14,0.3920000000000003,7.074292656262625e-05,0.3920000000000003,-1.309995804107068e-14,0.3920000000000003,-3.918019404841319e-15,0.3920000000000003,-5.634078694871582e-15,0.3920000000000003,4.576839008198275e-05
0.4000000000000003,0.4000000000000003,0.4000000000000003,0.2,0.4000000000000003,0.2472796206145076,0.4000000000000003,0.1652986247040893,0.4000000000000003,10.23192502670202,0.4000000000000003,14.51815530551189,0.4000000000000003,0.0007871074339834294,0.4000000000000003,-5.975096660118053e-14,0.4000000000000003,7.692662250080936e-05,0.4000000000000003,-1.312740641248237e-14,0.4000000000000003,-4.037764633827364e-15,0.4000000000000003,-5.658096145131438e-15,0.4000000000000003,5.421538876117411e-05
0.4080000000000003,0.4080000000000003,0.4080000000000003,0.2,0.4080000000000003,0.2472796206145076,0.4080000000000003,0.1714495615009315,0.4080000000000003,9.763527922854765,0.4080000000000003,12.69558185800519,0.4080000000000003,0.0008135997383586579,0.4080000000000003,-6.008444576543032e-14,0.4080000000000003,8.333050765966636e-05,0.4080000000000003,-1.315138477022528e-14,0.4080000000000003,-4.169493801798301e-15,0.4080000000000003,-5.68391930206026e-15,0.4080000000000003,6.408526583959939e-05
0.4160000000000003,0.4160000000000003,0.4160000000000003,0.2,0.4160000000000003,0.2472796206145076,0.4160000000000003,0.1776217467820749,0.4160000000000003,9.316833344877567,0.4160000000000003,11.09476939284039,0.4160000000000003,0.0008379348328273978,0.4160000000000003,-6.038995536844725e-14,0.4160000000000003,8.993772903431363e-05,0.4160000000000003,-1.317223582569094e-14,0.4160000000000003,-4.314248996691365e-15,0.4160000000000003,-5.711671194375673e-15,0.4160000000000003,7.552521401374318e-05
0.4240000000000003,0.4240000000000003,0.4240000000000003,0.2,0.4240000000000003,0.2472796206145076,0.4240000000000003,0.1838096017129251,0.4240000000000003,8.891074378987849,0.4240000000000003,9.700078620927695,0.4240000000000003,0.0008600399408458297,0.4240000000000003,-6.066984751189198e-14,0.4240000000000003,9.673071039427077e-05,0.4240000000000003,-1.319023469032918e-14,0.4240000000000003,-4.473125941336678e-15,0.4240000000000003,-5.74147523467413e-15,0.4240000000000003,8.866319279003714e-05
0.4320000000000003,0.4320000000000003,0.4320000000000003,0.2,0.4320000000000003,0.2472796206145076,0.4320000000000003,0.1900083729875266,0.4320000000000003,8.48556298965342,0.4320000000000003,8.493152145607418,0.4320000000000003,0.0008798802728746518,0.4320000000000003,-6.092596928078609e-14,0.4320000000000003,0.0001036914432135356,0.4320000000000003,-1.320560278721082e-14,0.4320000000000003,-4.647266441849492e-15,0.4320000000000003,-5.773453593356068e-15,0.4320000000000003,0.0001035987885051274
0.4400000000000003,0.4400000000000003,0.4400000000000003,0.2,0.4400000000000003,0.2472796206145076,0.4400000000000003,0.1962140420211423,0.4400000000000003,8.09969586984562,0.4400000000000003,7.454254711482704,0.4400000000000003,0.0008974608776412776,0.4400000000000003,-6.115975348009075e-14,0.4400000000000003,0.000110801799482895,0.4400000000000003,-1.321851915196949e-14,0.4400000000000003,-4.837848005794913e-15,0.4400000000000003,-5.807725193002858e-15,0.4400000000000003,0.0001203957890329141
0.4480000000000003,0.4480000000000003,0.4480000000000003,0.2,0.4480000000000003,0.2472796206145076,0.4480000000000003,0.2024232383146194,0.4480000000000003,7.732941095137437,0.4480000000000003,6.563428283052532,0.4480000000000003,0.0009128261410195753,0.4480000000000003,-6.137229306089634e-14,0.4480000000000003,0.0001180438503010555,0.4480000000000003,-1.322912967183654e-14,0.4480000000000003,-5.046070281240795e-15,0.4480000000000003,-5.844403313203268e-15,0.4480000000000003,0.0001390776438247355
0.4560000000000003,0.4560000000000003,0.4560000000000003,0.2,0.4560000000000003,0.2472796206145076,0.4560000000000003,0.2086331584716132,0.4560000000000003,7.384811684191423,0.4560000000000003,5.801396767068158,0.4560000000000003,0.0009260566397440997,0.4560000000000003,-6.156440290454714e-14,0.4560000000000003,0.0001254001698822097,0.4560000000000003,-1.323755470843513e-14,0.4560000000000003,-5.273138038191864e-15,0.4560000000000003,-5.88359281250844e-15,0.4560000000000003,0.0001596264963294519
