NM0:id X,NM0:id Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:self_gain X,NM0:self_gain Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:cgd X,NM0:cgd Y
0,1.292081640664691e-09,0,4.419975937456501e-08,0,2.050538276773248e-10,0,0.2318755250332344,0,0.04251134145616933,0,215.551983960613,0,34.20818148828519,0,-1.465549132292665e-15,0,-2.692237255289448e-15,0,-3.13378008039766e-15,0,-1.450043902778074e-15
0.006,1.585963746837292e-09,0.006,5.408588703192142e-08,0.006,2.51701235989927e-10,0.006,0.2318755250332344,0.006,0.04252032289239791,0.006,214.8812929710282,0.006,34.10285450394742,0.006,-1.471403735455631e-15,0.006,-2.692250306502183e-15,0.006,-3.134923885826047e-15,0.006,-1.450054232234406e-15
0.012,1.945404344667967e-09,0.012,6.61204833022946e-08,0.012,3.087587650586698e-10,0.012,0.2318755250332344,0.012,0.04253130284531395,0.012,214.1493320512877,0.012,33.98804333170139,0.012,-1.478853958277582e-15,0.012,-2.69226639085006e-15,0.012,-3.136333412851406e-15,0.012,-1.450066990650191e-15
0.018,2.384593110507799e-09,0.018,8.074972970935652e-08,0.018,3.784816730402109e-10,0.018,0.2318755250332344,0.018,0.04254471137637499,0.018,213.351756402687,0.018,33.86310779868235,0.018,-1.488275205622745e-15,0.018,-2.692286212180282e-15,0.018,-3.138070269775684e-15,0.018,-1.450082748773167e-15
0.024,2.920648247836558e-09,0.024,9.850590841271429e-08,0.024,4.635916841740894e-10,0.024,0.2318755250332344,0.024,0.04256106607816111,0.024,212.4842005917497,0.024,33.7274138773909,0.024,-1.500131401445137e-15,0.024,-2.69231063720631e-15,0.024,-3.140210292985404e-15,0.024,-1.450102211296005e-15
0.03,3.574176139807275e-09,0.03,1.200220681650866e-07,0.03,5.673666276479711e-10,0.03,0.2318755250332344,0.03,0.04258098820995652,0.03,211.5423472519707,0.03,33.58034615137725,0.03,-1.514995760414542e-15,0.03,-2.692340732972717e-15,0.03,-3.142846805413967e-15,0.03,-1.450126248215339e-15
0.036,4.369924843359192e-09,0.036,1.460486640321077e-07,0.036,6.937453460962561e-10,0.036,0.2318755250332344,0.036,0.0426052212583401,0.036,210.5220090540884,0.036,33.42132257757658,0.036,-1.533576386869255e-15,0.036,-2.692377812826503e-15,0.036,-3.146094607267445e-15,0.036,-1.450155933495494e-15
0.042,5.337543714181837e-09,0.042,1.774723188579868e-07,0.042,8.474499882008891e-10,0.042,0.2318755250332344,0.042,0.04263465210972897,0.042,209.4192239411734,0.042,33.24981154993086,0.042,-1.556747797678784e-15,0.042,-2.69242349276827e-15,0.042,-3.150094856272232e-15,0.042,-1.450192592719487e-15
0.04799999999999999,6.512462324401322e-09,0.04799999999999999,2.153368497096892e-07,0.04799999999999999,1.034128005393522e-09,0.04799999999999999,0.2318755250332344,0.04799999999999999,0.04267033497518515,0.04799999999999999,208.2303627661124,0.04799999999999999,33.06535112840017,0.04799999999999999,-1.585589700360618e-15,0.04799999999999999,-2.692479760437981e-15,0.04799999999999999,-3.15502102456194e-15,0.04799999999999999,-1.450237861787293e-15
0.05399999999999999,7.936902689094233e-09,0.05399999999999999,2.60866701851999e-07,0.05399999999999999,1.260516400420269e-09,0.05399999999999999,0.2318755250332344,0.05399999999999999,0.04271351813625826,0.05399999999999999,206.952247321037,0.05399999999999999,32.8675701095705,0.05399999999999999,-1.621434634191104e-15,0.05399999999999999,-2.692549059431675e-15,0.05399999999999999,-3.161086152650804e-15,0.05399999999999999,-1.450293759178252e-15
0.05999999999999999,9.661039691606002e-09,0.05999999999999999,3.154929409122921e-07,0.05999999999999999,1.534631039985399e-09,0.05999999999999999,0.2318755250332344,0.05999999999999999,0.04276567347869846,0.05999999999999999,205.5822752779025,0.05999999999999999,32.6562103763052,0.05999999999999999,-1.665926401788289e-15,0.05999999999999999,-2.692634392146682e-15,0.05999999999999999,-3.168551656752002e-15,0.05999999999999999,-1.450362774843888e-15
