NM0:id X,NM0:id Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:self_gain X,NM0:self_gain Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:cgd X,NM0:cgd Y
0,1.991463199686736e-09,0,6.705235696585616e-08,0,5.098121714145119e-10,0,0.2436354118908755,0,0.04285133648036324,0,131.5236487583543,0,33.66989698941667,0,-1.454731654827908e-15,0,-2.692202933858374e-15,0,-3.130771712845286e-15,0,-1.450016028409932e-15
0.006,2.436688380628719e-09,0.006,8.183770901720604e-08,0.006,6.237917967196398e-10,0.006,0.2436354118908755,0.006,0.04285781729318047,0.006,131.1939487623426,0.006,33.58562936649512,0.006,-1.45686308518109e-15,0.006,-2.692207872548018e-15,0.006,-3.131204572835713e-15,0.006,-1.450019712586322e-15
0.012,2.979876558160204e-09,0.012,9.980712799057045e-08,0.012,7.628516292723211e-10,0.012,0.2436354118908755,0.012,0.04286572149256302,0.012,130.8342594558994,0.012,33.49371353086627,0.012,-1.459588831540586e-15,0.012,-2.692213929880473e-15,0.012,-3.131735450460683e-15,0.012,-1.450024243063559e-15
0.018,3.642054759843819e-09,0.018,1.21621272907815e-07,0.018,9.323755617117782e-10,0.018,0.2436354118908755,0.018,0.04287535333117485,0.018,130.4423645387344,0.018,33.39358815885696,0.018,-1.463045283635762e-15,0.018,-2.692221358902525e-15,0.018,-3.132386504061793e-15,0.018,-1.45002981412321e-15
0.024,4.448590708795435e-09,0.024,1.480699255840815e-07,0.024,1.138859205629506e-09,0.024,0.2436354118908755,0.024,0.04288707925646633,0.024,130.0160062386602,0.024,33.28468251155761,0.024,-1.467400265554917e-15,0.024,-2.692230469769941e-15,0.024,-3.133184885629605e-15,0.024,-1.450036664601513e-15
0.03,5.430034450824682e-09,0.03,1.800948205582309e-07,0.03,1.390125591237758e-09,0.03,0.2436354118908755,0.03,0.0429013396763182,0.03,129.552913559325,0.03,33.16642388879897,0.03,-1.472860252269817e-15,0.03,-2.692241642577058e-15,0.03,-3.13416385898762e-15,0.03,-1.450045088087798e-15
0.036,6.623106881185111e-09,0.036,2.18815836150882e-07,0.036,1.695578586761681e-09,0.036,0.2436354118908755,0.036,0.04291866263971653,0.036,129.0508371946297,0.036,33.03824682741129,0.036,-1.479679231258771e-15,0.036,-2.692255343040211e-15,0.036,-3.135364164854504e-15,0.036,-1.450055445448282e-15
0.042,8.0718563192749e-09,0.042,2.655608741249873e-07,0.042,2.066499502633184e-09,0.042,0.2436354118908755,0.042,0.04293967964342301,0.042,128.5075915995156,0.042,32.89960417520503,0.042,-1.488169578258786e-15,0.042,-2.692272141655716e-15,0.042,-3.136835685527318e-15,0.042,-1.450068180201028e-15
0.04799999999999999,9.82900624576431e-09,0.04799999999999999,3.21899755365026e-07,0.04799999999999999,2.516392871113625e-09,0.04799999999999999,0.2436354118908755,0.04799999999999999,0.0429651437652433,0.04799999999999999,127.9211044746641,0.04799999999999999,32.74998011370964,0.04799999999999999,-1.498715395711926e-15,0.04799999999999999,-2.69229273708073e-15,0.04799999999999999,-3.138639472285464e-15,0.04799999999999999,-1.450083837384492e-15
0.05399999999999999,1.195751927624205e-08,0.05399999999999999,3.896824573999874e-07,0.05399999999999999,3.061387925188689e-09,0.05399999999999999,0.2436354118908755,0.05399999999999999,0.04299595029972124,0.05399999999999999,127.2894735729936,0.05399999999999999,32.58890511489399,0.05399999999999999,-1.511788857287621e-15,0.05399999999999999,-2.692317984635483e-15,0.05399999999999999,-3.140850210517044e-15,0.05399999999999999,-1.450103086703324e-15
0.05999999999999999,1.453240440062364e-08,0.05999999999999999,4.710820205450528e-07,0.05999999999999999,3.720702845760932e-09,0.05999999999999999,0.2436354118908755,0.05999999999999999,0.04303316002893078,0.05999999999999999,126.6110302470851,0.05999999999999999,32.41597269397263,0.05999999999999999,-1.527970213747819e-15,0.05999999999999999,-2.692348930999461e-15,0.05999999999999999,-3.143559210961403e-15,0.05999999999999999,-1.450126750905726e-15
0.06599999999999999,1.764279650075338e-08,0.06599999999999999,5.686424590247881e-07,0.06599999999999999,4.517179416954535e-09,0.06599999999999999,0.2436354118908755,0.06599999999999999,0.04307802519470383,0.06599999999999999,125.8844085073257,0.06599999999999999,32.23085765699348,0.06599999999999999,-1.54797224555734e-15,0.06599999999999999,-2.692386856372711e-15,0.06599999999999999,-3.146878030071477e-15,0.06599999999999999,-1.450155840551473e-15
0.07199999999999999,2.139433924484571e-08,0.07199999999999999,6.853320396663646e-07,0.07199999999999999,5.477896352377481e-09,0.07199999999999999,0.2436354118908755,0.07199999999999999,0.04313201814448026,0.07199999999999999,125.1086175387238,0.07199999999999999,32.03333533524885,0.07199999999999999,-1.572670095840855e-15,0.07199999999999999,-2.692433325594209e-15,0.07199999999999999,-3.1509428376862e-15,0.07199999999999999,-1.450191596574276e-15
0.078,2.591190477365726e-08,0.078,8.246023427580723e-07,0.078,6.634870273431481e-09,0.078,0.2436354118908755,0.078,0.04319686249659165,0.078,124.2831146315084,0.078,31.82330104934518,0.078,-1.603137580691984e-15,0.078,-2.692490249945275e-15,0.078,-3.155919664720962e-15,0.078,-1.450235542331544e-15
0.08400000000000001,3.134268632084816e-08,0.08400000000000001,9.904536060190391e-07,0.08400000000000001,8.025854195261551e-09,0.08400000000000001,0.2436354118908755,0.08400000000000001,0.04327456650899924,0.08400000000000001,123.4078743423723,0.08400000000000001,31.60078876043642,0.08400000000000001,-1.640691244702681e-15,0.08400000000000001,-2.692559961602911e-15,0.08400000000000001,-3.162010675222863e-15,0.08400000000000001,-1.450289547173143e-15
0.09000000000000001,3.785970327256068e-08,0.09000000000000001,1.18750697827459e-06,0.09000000000000001,9.695244484746851e-09,0.09000000000000001,0.2436354118908755,0.09000000000000001,0.04336745813627215,0.09000000000000001,122.4834484723772,0.09000000000000001,31.36598755910682,0.09000000000000001,-1.686943591613284e-15,0.09000000000000001,-2.692645302918481e-15,0.09000000000000001,-3.16946161218095e-15,0.09000000000000001,-1.450355903950656e-15
