PM0:id X,PM0:id Y,PM0:gm X,PM0:gm Y,PM0:gds X,PM0:gds Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:cgs X,PM0:cgs Y,PM0:cdb X,PM0:cdb Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y,PM0:vdsat X,PM0:vdsat Y,PM0:vth X,PM0:vth Y
0,-9.064059909592616e-10,0,2.684534189435657e-08,0,8.545912462458125e-10,0,29.61734875064657,0,31.41307848902871,0,-1.548809083804063e-15,0,-4.021650813950815e-15,0,-4.438384586019837e-15,0,-1.549990493014958e-15,0,-0.04207488574698531,0,-0.2904484784329396
0.006,-1.082564309393455e-09,0.006,3.202482458688017e-08,0.006,1.019900270871162e-09,0.006,29.58237654615794,0.006,31.39995693846195,0.006,-1.548853322747522e-15,0.006,-4.021651113254043e-15,0.006,-4.438410823608124e-15,0.006,-1.549988600843871e-15,0.006,-0.04207743208390587,0.006,-0.2904484784329396
0.012,-1.292676460951181e-09,0.012,3.819154489732307e-08,0.012,1.216840567496634e-09,0.012,29.54455078239388,0.012,31.38582482986516,0.012,-1.548921354224828e-15,0.012,-4.021651470336676e-15,0.012,-4.438442125955539e-15,0.012,-1.549986332462154e-15,0.012,-0.0420804688295317,0.012,-0.2904484784329396
0.018,-1.543204433358832e-09,0.018,4.553017481454628e-08,0.018,1.451364433292042e-09,0.018,29.50365763483587,0.018,31.37060118751356,0.018,-1.549017776376323e-15,0.018,-4.021651896341318e-15,0.018,-4.438479469653631e-15,0.018,-1.549983613152879e-15,0.018,-0.04208408915272066,0.018,-0.2904484784329396
0.024,-1.841816194362119e-09,0.024,5.425893384923782e-08,0.024,1.730515650631582e-09,0.024,29.45947291727031,0.024,31.35420002092155,0.024,-1.549148096790269e-15,0.024,-4.021652404556438e-15,0.024,-4.438524019310615e-15,0.024,-1.549980353380303e-15,0.024,-0.04208840354096196,0.024,-0.2904484784329396
0.03,-2.197603993236949e-09,0.03,6.46354067869159e-08,0.03,2.062621679691136e-09,0.03,29.41176273444527,0.03,31.336530311557,0.03,-1.549318911672491e-15,0.03,-4.021653010828748e-15,0.03,-4.438577163658601e-15,0.03,-1.549976445856667e-15,0.03,-0.04209354290635293,0.03,-0.2904484784329396
0.036,-2.62134031213413e-09,0.036,7.696329671513556e-08,0.036,2.457517565835442e-09,0.036,29.36028443332267,0.036,31.31749607208672,0.036,-1.549538120202817e-15,0.036,-4.021653734054524e-15,0.036,-4.438640558562972e-15,0.036,-1.549971762030398e-15,0.036,-0.04209966221516535,0.036,-0.2904484784329396
0.042,-3.125777467745456e-09,0.042,9.160024528533716e-08,0.042,2.926806260830002e-09,0.042,29.30478790488596,0.042,31.29699649452048,0.042,-1.549815180942718e-15,0.042,-4.021654596764895e-15,0.042,-4.438716178240937e-15,0.042,-1.549966147882358e-15,0.042,-0.04210694471947487,0.042,-0.2904484784329396
0.04799999999999999,-3.725997698633296e-09,0.04799999999999999,1.089668666831864e-07,0.04799999999999999,3.484160632933243e-09,0.04799999999999999,29.24501729216403,0.04799999999999999,31.27492620552613,0.04799999999999999,-1.550161418478891e-15,0.04799999999999999,-4.021655625822862e-15,0.04799999999999999,-4.438806376238752e-15,0.04799999999999999,-1.549959418894862e-15,0.04799999999999999,-0.04211560687812665,0.04799999999999999,-0.2904484784329396
0.05399999999999999,-4.439821498176952e-09,0.05399999999999999,1.295571571883397e-07,0.05399999999999999,4.145673066626232e-09,0.05399999999999999,29.18071316256051,0.05399999999999999,31.2511756489698,0.05399999999999999,-1.550590390053914e-15,0.05399999999999999,-4.021656853253213e-15,0.05399999999999999,-4.43891395800239e-15,0.05399999999999999,-1.549951354032243e-15,0.05399999999999999,-0.04212590406329618,0.05399999999999999,-0.2904484784329396
0.05999999999999999,-5.288282972915527e-09,0.05999999999999999,1.539504585506906e-07,0.05999999999999999,4.930259231850514e-09,0.05999999999999999,29.11161520309071,0.05999999999999999,31.22563161712434,0.05999999999999999,-1.55111832378967e-15,0.05999999999999999,-4.021658317230326e-15,0.05999999999999999,-4.439042267211232e-15,0.05999999999999999,-1.549941688540895e-15,0.05999999999999999,-0.04213813715757121,0.05999999999999999,-0.2904484784329396
0.06599999999999999,-6.296182127081752e-09,0.06599999999999999,1.8282517082352e-07,0.06599999999999999,5.860123341179179e-09,0.06599999999999999,29.03746549482611,0.06599999999999999,31.19817795280939,0.06599999999999999,-1.551764642299968e-15,0.06599999999999999,-4.02166006325345e-15,0.06599999999999999,-4.439195288435908e-15,0.06599999999999999,-1.549930105340403e-15,0.06599999999999999,-0.04215266015454482,0.06599999999999999,-0.2904484784329396
0.07199999999999999,-7.492725203423434e-09,0.07199999999999999,2.169744290359763e-07,0.07199999999999999,6.961293021104992e-09,0.07199999999999999,28.95801241668275,0.07199999999999999,31.16869644449116,0.07199999999999999,-1.552552588069366e-15,0.07199999999999999,-4.02166214554444e-15,0.07199999999999999,-4.439377769137417e-15,0.07199999999999999,-1.549916224734441e-15,0.07199999999999999,-0.04216988888250713,0.07199999999999999,-0.2904484784329396
0.078,-8.912265557235852e-09,0.078,2.573239786167783e-07,0.078,8.264232815880645e-09,0.078,28.87301521733927,0.078,31.13706793476359,0.078,-1.553509970004023e-15,0.078,-4.02166462870916e-15,0.078,-4.439595364552918e-15,0.078,-1.549899592119809e-15,0.078,-0.04219031097544171,0.078,-0.2904484784329396
