PM0:id X,PM0:id Y,PM0:gm X,PM0:gm Y,PM0:gds X,PM0:gds Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:cgs X,PM0:cgs Y,PM0:cdb X,PM0:cdb Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y,PM0:vdsat X,PM0:vdsat Y,PM0:vth X,PM0:vth Y
0,-3.14628672331198e-10,0,1.004714872523383e-08,0,2.592028390594498e-11,0,31.93335539162598,0,387.6172329628477,0,-1.544175704326566e-15,0,-4.021688042767276e-15,0,-4.439392664062041e-15,0,-1.550005577056549e-15,0,-0.03744629512604555,0,-0.2564565999794315
0.006,-3.810019426322676e-10,0.006,1.214235708472933e-08,0.006,3.138901444420842e-11,0.006,31.86954240859066,0.006,386.8346075762092,0.006,-1.544761275473013e-15,0.006,-4.02169074677665e-15,0.006,-4.439629696095469e-15,0.006,-1.550006780936503e-15,0.006,-0.03745105102062464,0.006,-0.2564565999794315
0.012,-4.611929825227607e-10,0.012,1.46660314818691e-08,0.012,3.799657819067574e-11,0.012,31.80020624845047,0.012,385.9829537352421,0.012,-1.545570915259462e-15,0.012,-4.021694026227513e-15,0.012,-4.439917165932834e-15,0.012,-1.550008244589642e-15,0.012,-0.03745679545631155,0.012,-0.2564565999794315
0.018,-5.580201606317022e-10,0.018,1.770316019627675e-08,0.018,4.597542685012021e-11,0.018,31.72494817711675,0.018,385.0570056475825,0.018,-1.546652509205542e-15,0.018,-4.021698003468915e-15,0.018,-4.440265795127398e-15,0.018,-1.550010024043132e-15,0.018,-0.03746372934718209,0.018,-0.2564565999794315
0.024,-6.748586610849191e-10,0.024,2.135479471098846e-08,0.024,5.560401720772118e-11,0.024,31.64335945095512,0.024,384.0512931145402,0.024,-1.548064309933985e-15,0.024,-4.021702826826944e-15,0.024,-4.440688580475939e-15,0.024,-1.550012187399715e-15,0.024,-0.03747209297452916,0.024,-0.2564565999794315
0.03,-8.157450800527243e-10,0.03,2.574085617732777e-08,0.03,6.721549083223837e-11,0.03,31.55502532069844,0.03,382.96017567697,0.03,-1.549877173512231e-15,0.03,-4.021708676106271e-15,0.03,-4.441201275336886e-15,0.03,-1.550014817437429e-15,0.03,-0.03748217323420847,0.03,-0.2564565999794315
0.036,-9.855001216713801e-10,0.036,3.100337021900461e-08,0.036,8.120787314150469e-11,0.036,31.45953005459338,0.036,381.777887040352,0.036,-1.552177275868323e-15,0.036,-4.021715769251007e-15,0.036,-4.44182297211503e-15,0.036,-1.550018014767814e-15,0.036,-0.03749431207204143,0.036,-0.2564565999794315
0.042,-1.189872113126768e-09,0.042,3.731018051879497e-08,0.042,9.805602809386056e-11,0.042,31.35646308804377,0.042,380.4985908982684,0.042,-1.555069411271792e-15,0.042,-4.021724370406528e-15,0.042,-4.442576806879885e-15,0.042,-1.550021901672077e-15,0.042,-0.03750891625669796,0.042,-0.2564565999794315
0.04799999999999999,-1.435704370744168e-09,0.04799999999999999,4.485919475766214e-08,0.04799999999999999,1.1832563548991e-10,0.04799999999999999,31.2454263886388,0.04799999999999999,379.1164490427555,0.04799999999999999,-1.558680996040426e-15,0.04799999999999999,-4.02173479967315e-15,0.04799999999999999,-4.4434908112918e-15,0.04799999999999999,-1.550026626759954e-15,0.04799999999999999,-0.03752646864352804,0.04799999999999999,-0.2564565999794315
0.05399999999999999,-1.731129779806972e-09,0.05399999999999999,5.388321965511816e-08,0.05399999999999999,1.426894920607204e-10,0.05399999999999999,31.12604309399956,0.05399999999999999,377.6257023340484,0.05399999999999999,-1.563166925959501e-15,0.05399999999999999,-4.02174744490109e-15,0.05399999999999999,-4.444598941995088e-15,0.05399999999999999,-1.550032370626616e-15,0.05399999999999999,-0.03754754108260528,0.05399999999999999,-0.2564565999794315
0.05999999999999999,-2.085796301552306e-09,0.05999999999999999,6.465544535441099e-08,0.05999999999999999,1.719464759871434e-10,0.05999999999999999,30.99796743181884,0.05999999999999999,376.0207645037478,0.05999999999999999,-1.568715466078641e-15,0.05999999999999999,-4.021762775945758e-15,0.05999999999999999,-4.445942323512201e-15,0.05999999999999999,-1.550039352719766e-15,0.05999999999999999,-0.03757280911543053,0.05999999999999999,-0.2564565999794315
0.06599999999999999,-2.511127494467609e-09,0.06599999999999999,7.749564363718114e-08,0.06599999999999999,2.070435583567189e-10,0.06599999999999999,30.86089586305381,0.06599999999999999,374.2963280396416,0.06599999999999999,-1.575555387335573e-15,0.06599999999999999,-4.021781361884542e-15,0.06599999999999999,-4.44757074754749e-15,0.06599999999999999,-1.550047839673426e-15,0.06599999999999999,-0.03760306858792394,0.06599999999999999,-0.2564565999794315
0.07199999999999999,-3.020622539871536e-09,0.07199999999999999,9.277715006056113e-08,0.07199999999999999,2.491012960695812e-10,0.07199999999999999,30.71457929686273,0.07199999999999999,372.4474802999251,0.07199999999999999,-1.583964606620077e-15,0.07199999999999999,-4.02180389179274e-15,0.07199999999999999,-4.44954447958081e-15,0.07199999999999999,-1.550058155418153e-15,0.07199999999999999,-0.03763925427671813,0.07199999999999999,-0.2564565999794315
0.078,-3.63020070435711e-09,0.078,1.109347078945202e-07,0.078,2.994433012191423e-10,0.078,30.55883610656073,0.078,370.4698266512049,0.078,-1.59428063617006e-15,0.078,-4.02183119978851e-15,0.078,-4.451936432765062e-15,0.078,-1.550070693441156e-15,0.078,-0.03768246058074275,0.078,-0.2564565999794315
0.08400000000000001,-4.358595669848194e-09,0.08400000000000001,1.324732626403442e-07,0.08400000000000001,3.596302552758694e-10,0.08400000000000001,30.39356552802237,0.08400000000000001,368.3596157356813,0.08400000000000001,-1.60691320517227e-15,0.08400000000000001,-4.021864295185935e-15,0.08400000000000001,-4.454834779440556e-15,0.08400000000000001,-1.550085931645848e-15,0.08400000000000001,-0.03773396426665496,0.08400000000000001,-0.2564565999794315
0.09000000000000001,-5.227805737336956e-09,0.09000000000000001,1.579778108693503e-07,0.09000000000000001,4.314991268109494e-10,0.09000000000000001,30.21876084640288,0.09000000000000001,366.1138599211217,0.09000000000000001,-1.622359481389455e-15,0.09000000000000001,-4.021904398742071e-15,0.09000000000000001,-4.45834608193503e-15,0.09000000000000001,-1.550104450350777e-15,0.09000000000000001,-0.03779524917129379,0.09000000000000001,-0.2564565999794315
0.09600000000000002,-6.263606589423831e-09,0.09600000000000002,1.881244268122943e-07,0.09600000000000002,5.17208364317817e-10,0.09600000000000002,30.03452157832454,0.09600000000000002,363.7304417155454,0.09600000000000002,-1.641222393219282e-15,0.09600000000000002,-4.021952986147226e-15,0.09600000000000002,-4.462599036442369e-15,0.09600000000000002,-1.550126954074647e-15,0.09600000000000002,-0.03786803265590895,0.09600000000000002,-0.2564565999794315
0.102,-7.496134108453272e-09,0.102,2.236926145656262e-07,0.102,6.192899773268796e-10,0.102,29.84106364456935,0.102,361.2081944732566,0.102,-1.664232631439785e-15,0.102,-4.022011840084513e-15,0.102,-4.467748936087974e-15,0.102,-1.550154297879534e-15,0.102,-0.03795429347258947,0.102,-0.2564565999794315
0.108,-8.960545716901135e-09,0.108,2.65579161726548e-07,0.108,7.407095964636391e-10,0.108,29.63872631948115,0.108,358.5469433560728,0.108,-1.692274991945392e-15,0.108,-4.022083112368599e-15,0.108,-4.473982970772291e-15,0.108,-1.550187519190172e-15,0.108,-0.03805630054409299,0.108,-0.2564565999794315
0.114,-1.069776984728082e-08,0.114,3.148136984963481e-07,0.114,8.84935823685351e-10,0.114,29.42797456266579,0.114,355.7474904624087,0.114,-1.726419800264933e-15,0.114,-4.022169397851766e-15,0.114,-4.481526490345585e-15,0.114,-1.550227876174889e-15,0.114,-0.03817664197468702,0.114,-0.2564565999794315
0.12,-1.275535444533986e-08,0.12,3.725761887247936e-07,0.12,1.056020453790993e-09,0.12,29.2093952202387,0.12,352.8115268859498,0.12,-1.76796022564482e-15,0.12,-4.022273821937826e-15,0.12,-4.490650361430564e-15,0.12,-1.550276893963574e-15,0.12,-0.03831825340895065,0.12,-0.2564565999794315
0.126,-1.518842680062947e-08,0.126,4.402165862460235e-07,0.126,1.25869147204041e-09,0.126,28.98368556957592,0.126,349.741454538027,0.126,-1.81845633072379e-15,0.126,-4.022400143637263e-15,0.126,-4.501679542678499e-15,0.126,-1.550336420188471e-15,0.126,-0.03848444464235635,0.126,-0.2564565999794315
0.132,-1.806077834951419e-08,0.132,5.192768671538424e-07,0.132,1.498461110485187e-09,0.132,28.75163282230463,0.132,346.5401027229232,0.132,-1.879786686687681e-15,0.132,-4.022552876079602e-15,0.132,-4.515002982320978e-15,0.132,-1.550408691559963e-15,0.132,-0.03867892317749811,0.132,-0.2564565999794315
