NM0:id X,NM0:id Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:self_gain X,NM0:self_gain Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:cgd X,NM0:cgd Y
0,1.576916162946224e-09,0,5.366747625389883e-08,0,3.033154274386462e-10,0,0.2358142335281982,0,0.04263372234599942,0,176.9361905099751,0,34.0331853918722,0,-1.459993697048487e-15,0,-2.692219741908966e-15,0,-3.132244995963038e-15,0,-1.450029513134576e-15
0.006,1.933595796793802e-09,0.006,6.561749059340675e-08,0.006,3.719288616122529e-10,0.006,0.2358142335281982,0.006,0.04264176482861984,0.006,176.4248418607937,0.006,33.93547635870846,0.006,-1.463946461235499e-15,0.006,-2.692228642495622e-15,0.006,-3.133025065170868e-15,0.006,-1.450036403173103e-15
0.012,2.369500488920392e-09,0.012,8.015767624540001e-08,0.012,4.557861460178111e-10,0.012,0.2358142335281982,0.012,0.04265158967107128,0.012,175.8668554227351,0.012,33.82893587238865,0.012,-1.46898323012684e-15,0.012,-2.692239593964197e-15,0.012,-3.133984816797921e-15,0.012,-1.45004490082042e-15
0.018,2.901737474806416e-09,0.018,9.782612158079202e-08,0.018,5.581806814669907e-10,0.018,0.2358142335281982,0.018,0.04266357975326648,0.018,175.2588809123398,0.018,33.71294828041619,0.018,-1.475356945866133e-15,0.018,-2.69225306820493e-15,0.018,-3.135165562186123e-15,0.018,-1.450055380907435e-15
0.024,3.550947244958038e-09,0.024,1.192652976984472e-07,0.024,6.83086940372314e-10,0.024,0.2358142335281982,0.024,0.042678196062296,0.024,174.5975375161499,0.024,33.58689760434218,0.024,-1.483379742488812e-15,0.024,-2.692269645399323e-15,0.024,-3.136618076396669e-15,0.024,-1.45006830555896e-15
0.03,4.341982740327247e-09,0.03,1.452400922222131e-07,0.03,8.352918103934632e-10,0.03,0.2358142335281982,0.03,0.04269599223944384,0.03,173.8794639370377,0.03,33.45017811197264,0.03,-1.49343673565078e-15,0.03,-2.692290038737195e-15,0.03,-3.138404749686348e-15,0.03,-1.450084244478433e-15
0.036,5.304704174271043e-09,0.036,1.766583527569763e-07,0.036,1.020548501526577e-09,0.036,0.2358142335281982,0.036,0.04271763138211669,0.036,173.1013788102414,0.036,33.30220701049423,0.036,-1.506002997139974e-15,0.036,-2.692315124708768e-15,0.036,-3.140602219811024e-15,0.036,-1.450103899924498e-15
0.042,6.474905164891169e-09,0.042,2.145941478026862e-07,0.042,1.245756175028956e-09,0.042,0.2358142335281982,0.042,0.04274390530329139,0.042,172.2601517890916,0.042,33.14243932593104,0.042,-1.521664434961044e-15,0.042,-2.692345980195146e-15,0.042,-3.143304588338593e-15,0.042,-1.450128137453728e-15
0.04799999999999999,7.895387092950919e-09,0.04799999999999999,2.603139478555737e-07,0.04799999999999999,1.519168748067221e-09,0.04799999999999999,0.2358142335281982,0.04799999999999999,0.04277575641917215,0.04799999999999999,171.352885047669,0.04799999999999999,32.97038492695457,0.04799999999999999,-1.541143454680173e-15,0.04799999999999999,-2.69238392783083e-15,0.04799999999999999,-3.146627344032335e-15,0.04799999999999999,-1.450158023743941e-15
0.05399999999999999,9.617199806603934e-09,0.05399999999999999,3.153059267499925e-07,0.05399999999999999,1.850636641134958e-09,0.05399999999999999,0.2358142335281982,0.05399999999999999,0.04281430238288273,0.05399999999999999,170.3770041841502,0.05399999999999999,32.78562750238503,0.05399999999999999,-1.565330461031393e-15,0.05399999999999999,-2.69243059140369e-15,0.05399999999999999,-3.150712138822625e-15,0.05399999999999999,-1.45019487310338e-15
0.05999999999999999,1.17010680033379e-08,0.05999999999999999,3.813125879733661e-07,0.05999999999999999,2.251885579441335e-09,0.05999999999999999,0.2358142335281982,0.05999999999999999,0.0428608635030213,0.05999999999999999,169.3303565041547,0.05999999999999999,32.58784510674163,0.05999999999999999,-1.595322472598087e-15,0.05999999999999999,-2.69248796339164e-15,0.05999999999999999,-3.155732586485083e-15,0.05999999999999999,-1.450240304621486e-15
