NM0:id X,NM0:id Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:self_gain X,NM0:self_gain Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:cgd X,NM0:cgd Y
0,2.49347119326158e-09,0,7.958048826611758e-08,0,1.232570038184585e-09,0,0.2778252865138593,0,0.04344552357418021,0,64.56467851784654,0,31.91554492694622,0,-1.449846588917709e-15,0,-2.692185703651213e-15,0,-3.129261371852994e-15,0,-1.450002915600342e-15
0.006,3.019329972804612e-09,0.006,9.622663721679618e-08,0.006,1.492496967359128e-09,0.006,0.2778252865138593,0.006,0.04344819632426188,0.006,64.47358977691103,0.006,31.87019693270837,0.006,-1.450169937487254e-15,0.006,-2.692186660117863e-15,0.006,-3.129345212808471e-15,0.006,-1.45000354081708e-15
0.012,3.655051100058134e-09,0.012,1.163067127370278e-07,0.012,1.806721107641052e-09,0.012,0.2778252865138593,0.012,0.04345142703997798,0.012,64.37446944364524,0.012,31.82081814147083,0.012,-1.450599404130128e-15,0.012,-2.692187817252674e-15,0.012,-3.129446641316697e-15,0.012,-1.450004299943697e-15
0.018,4.42325575807235e-09,0.018,1.405139141838116e-07,0.018,2.186419520061854e-09,0.018,0.2778252865138593,0.018,0.04345533041263156,0.018,64.26667567431728,0.018,31.7670796080411,0.018,-1.451157530820138e-15,0.018,-2.692189217107812e-15,0.018,-3.129569341908764e-15,0.018,-1.450005221647406e-15
0.024,5.351118457848492e-09,0.024,1.696766563307612e-07,0.024,2.645017707110082e-09,0.024,0.2778252865138593,0.024,0.0434600441289551,0.024,64.1495351334143,0.024,31.70863460980838,0.024,-1.451871709541281e-15,0.024,-2.692190910533628e-15,0.024,-3.129717769466967e-15,0.024,-1.450006340728431e-15
0.03,6.471251213944078e-09,0.03,2.047835153568278e-07,0.03,3.198625616036338e-09,0.03,0.2778252865138593,0.03,0.04346573329512796,0.03,64.02234582570208,0.03,31.64511965032461,0.03,-1.452775222621111e-15,0.03,-2.692192959014518e-15,0.03,-3.129897309719764e-15,0.03,-1.45000769943073e-15
0.036,7.822749672327968e-09,0.036,2.47012360408256e-07,0.036,3.866553232536472e-09,0.036,0.2778252865138593,0.036,0.04347259565239171,0.036,63.88438114072338,0.036,31.5761559992054,0.036,-1.453908505525902e-15,0.036,-2.692195436885906e-15,0.036,-3.130114472941067e-15,0.036,-1.450009349032307e-15
0.042,9.452428039014253e-09,0.042,2.977642580739568e-07,0.042,4.671918837558676e-09,0.042,0.2778252865138593,0.042,0.04348086770700402,0.042,63.73489532398519,0.042,31.50135186688119,0.042,-1.455320679376928e-15,0.042,-2.692198434010696e-15,0.042,-3.130377127620592e-15,0.042,-1.450011351774517e-15
0.04799999999999999,1.141627334249465e-08,0.04799999999999999,3.587027904554928e-07,0.04799999999999999,5.642364739017931e-09,0.04799999999999999,0.2778252865138593,0.04799999999999999,0.04349083191025001,0.04799999999999999,63.57313060160765,0.04799999999999999,31.42030531894272,0.04799999999999999,-1.457071410339969e-15,0.04799999999999999,-2.69220205900917e-15,0.04799999999999999,-3.13069478220376e-15,0.04799999999999999,-1.450013783202309e-15
0.05399999999999999,1.378115356359472e-08,0.05399999999999999,4.317994793560678e-07,0.05399999999999999,6.810897153002451e-09,0.05399999999999999,0.2778252865138593,0.05399999999999999,0.04350282503661944,0.05399999999999999,63.39832619051037,0.05399999999999999,31.33260803776045,0.05399999999999999,-1.45923316492978e-15,0.05399999999999999,-2.692206443155056e-15,0.05399999999999999,-3.131078924570819e-15,0.05399999999999999,-1.450016735002431e-15
