PM0:id X,PM0:id Y,PM0:gm X,PM0:gm Y,PM0:gds X,PM0:gds Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:cgs X,PM0:cgs Y,PM0:cdb X,PM0:cdb Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y,PM0:vdsat X,PM0:vdsat Y,PM0:vth X,PM0:vth Y
0.078,-5.31888184585287e-09,0.078,1.612491647014869e-07,0.078,6.874764067683889e-10,0.078,30.31636532542689,0.078,234.5522887970348,0.078,-1.572928214679261e-15,0.078,-4.021753792537494e-15,0.078,-4.445529746205418e-15,0.078,-1.550026294201861e-15,0.078,-0.03872353422459569,0.078,-0.2621558589783525
0.08400000000000001,-6.377125168316913e-09,0.08400000000000001,1.923782018553911e-07,0.08400000000000001,8.240496019552236e-10,0.08400000000000001,30.16691647657683,0.08400000000000001,233.4546384088228,0.08400000000000001,-1.579578906925014e-15,0.08400000000000001,-4.021771095290161e-15,0.08400000000000001,-4.447045244229291e-15,0.08400000000000001,-1.550031863948722e-15,0.08400000000000001,-0.03876903648838691,0.08400000000000001,-0.2621558589783525
0.09000000000000001,-7.63885872579967e-09,0.09000000000000001,2.292309493526426e-07,0.09000000000000001,9.868520817942076e-10,0.09000000000000001,30.00853373998519,0.09000000000000001,232.2850137133774,0.09000000000000001,-1.587694597971238e-15,0.09000000000000001,-4.021792004696535e-15,0.09000000000000001,-4.448876285558676e-15,0.09000000000000001,-1.550038612782868e-15,0.09000000000000001,-0.03882315510941683,0.09000000000000001,-0.2621558589783525
0.09600000000000002,-9.141293797396452e-09,0.09600000000000002,2.727874282139596e-07,0.09600000000000002,1.180683516191085e-09,0.09600000000000002,29.84122758909797,0.09600000000000002,231.0419553361589,0.09600000000000002,-1.59758475189145e-15,0.09600000000000002,-4.021817268687179e-15,0.09600000000000002,-4.451088141851857e-15,0.09600000000000002,-1.550046790034306e-15,0.09600000000000002,-0.03888741039584374,0.09600000000000002,-0.2621558589783525
0.102,-1.092796703507458e-08,0.102,3.241793195392693e-07,0.102,1.411165651208068e-09,0.102,29.66510778711744,0.102,229.7244970934111,0.102,-1.609623571563931e-15,0.102,-4.021847788609174e-15,0.102,-4.453759396986249e-15,0.102,-1.550056697641072e-15,0.102,-0.03896355897648007,0.102,-0.2621558589783525
0.108,-1.304971114172559e-08,0.108,3.847106029271273e-07,0.108,1.684872239501649e-09,0.108,29.48039226282343,0.108,228.3322105425138,0.108,-1.624263218906593e-15,0.108,-4.021884649933411e-15,0.108,-4.456984575921648e-15,0.108,-1.550068701199071e-15,0.108,-0.03905362171937882,0.108,-0.2621558589783525
0.114,-1.556575687550846e-08,0.114,4.558807477680394e-07,0.114,2.009478283505342e-09,0.114,29.28741286778573,0.114,226.8652274125597,0.114,-1.642049583270264e-15,0.114,-4.021929158757316e-15,0.114,-4.460877252849415e-15,0.114,-1.550083243310392e-15,0.114,-0.03915991257661114,0.114,-0.2621558589783525
0.12,-1.854498271625489e-08,0.12,5.394108038926377e-07,0.12,2.393931633038021e-09,0.12,29.08661671932114,0.12,225.3242308378281,0.12,-1.663641015850077e-15,0.12,-4.021982885031955e-15,0.12,-4.465573707145518e-15,0.12,-1.5501008596981e-15,0.12,-0.03928506769103704,0.12,-0.2621558589783525
0.126,-2.206733071884628e-08,0.126,6.37272771876909e-07,0.126,2.848650559916068e-09,0.126,28.87856172704208,0.126,223.7104054965891,0.126,-1.689830479186074e-15,0.126,-4.022047713510499e-15,0.126,-4.4712371959612e-15,0.126,-1.550122198646238e-15,0.126,-0.03943207390324953,0.126,-0.2621558589783525
0.132,-2.622540939974187e-08,0.132,7.517226403348728e-07,0.132,3.385751607007246e-09,0.132,28.66390489131349,0.132,222.0253366428555,0.132,-1.721571572360534e-15,0.132,-4.022125903442524e-15,0.132,-4.478062906691149e-15,0.132,-1.550148044430034e-15,0.132,-0.03960429558805274,0.132,-0.2621558589783525
0.138,-3.112630673099394e-08,0.138,8.853374351107997e-07,0.138,4.019312765730149e-09,0.138,28.44338209457298,0.138,220.2708489519524,0.138,-1.760008868598535e-15,0.138,-4.022220157994522e-15,0.138,-4.486283637448069e-15,0.138,-1.550179345524697e-15,0.138,-0.03980549854058255,0.138,-0.2621558589783525
0.144,-3.689363806937229e-08,0.144,1.041056504007789e-06,0.144,4.765677846366516e-09,0.144,28.21777842777589,0.144,218.4487784463903,0.144,-1.806512918849161e-15,0.144,-4.022333704215779e-15,0.144,-4.496176223888095e-15,0.144,-1.550217248523058e-15,0.144,-0.04003986943715908,0.144,-0.2621558589783525
0.15,-4.366985455144637e-08,0.15,1.222227025870581e-06,0.15,5.643808722690516e-09,0.15,27.98788864422554,0.15,216.5606748784217,0.15,-1.862720097568535e-15,0.15,-4.022470384025094e-15,0.15,-4.508068679101368e-15,0.15,-1.550263138853181e-15,0.15,-0.04031202923459386,0.15,-0.2621558589783525
0.1560000000000001,-5.161883634774364e-08,0.1560000000000001,1.43265334811977e-06,0.1560000000000001,6.675692890709019e-09,0.1560000000000001,27.75446813426039,0.1560000000000001,214.6074379954901,0.1560000000000001,-1.93057714524645e-15,0.1560000000000001,-4.022634756076965e-15,0.1560000000000001,-4.522347930150725e-15,0.1560000000000001,-1.550318689565797e-15,0.1560000000000001,-0.0406270387643741,0.1560000000000001,-0.2621558589783525
0.1620000000000001,-6.09287911914131e-08,0.1620000000000001,1.676649190410057e-06,0.1620000000000001,7.886814398738159e-09,0.1620000000000001,27.5181758581163,0.1620000000000001,212.5888990969928,0.1620000000000001,-2.012389726818654e-15,0.1620000000000001,-4.022832207354356e-15,0.1620000000000001,-4.539467907748208e-15,0.1620000000000001,-1.550385919654569e-15,0.1620000000000001,-0.04099039474902937,0.1620000000000001,-0.2621558589783525
0.1680000000000001,-7.181547062451567e-08,0.1680000000000001,1.959090985595957e-06,0.1680000000000001,9.306696594755296e-09,0.1680000000000001,27.27951190702432,0.1680000000000001,210.5033688000514,0.1680000000000001,-2.110873483899581e-15,0.1680000000000001,-4.023069071773965e-15,0.1680000000000001,-4.559957559364059e-15,0.1680000000000001,-1.550467263571241e-15,0.1680000000000001,-0.04140801453897668,0.1680000000000001,-0.2621558589783525
0.1740000000000001,-8.452570324070141e-08,0.1740000000000001,2.28546966866337e-06,0.1740000000000001,1.096952521883911e-08,0.1740000000000001,27.03875367431753,0.1740000000000001,208.3471821313008,0.1740000000000001,-2.229204796941998e-15,0.1740000000000001,-4.023352750794413e-15,0.1740000000000001,-4.58442809407246e-15,0.1740000000000001,-1.550565653786595e-15,0.1740000000000001,-0.04188620805866264,0.1740000000000001,-0.2621558589783525
0.1800000000000001,-9.93412247874995e-08,0.1800000000000001,2.661937111603531e-06,0.1800000000000001,1.291486009824051e-08,0.1800000000000001,26.79589583986311,0.1800000000000001,206.114281637955,0.1800000000000001,-2.37106666167778e-15,0.1800000000000001,-4.023691827793824e-15,0.1800000000000001,-4.613578414444782e-15,0.1800000000000001,-1.550684618397055e-15,0.1800000000000001,-0.04243163577427331,0.1800000000000001,-0.2621558589783525
0.1860000000000001,-1.165827586489273e-07,0.1860000000000001,3.095342224538797e-06,0.1860000000000001,1.51884430972489e-08,0.1860000000000001,26.55060028441253,0.1860000000000001,203.7958864328536,0.1860000000000001,-2.540682603717631e-15,0.1860000000000001,-4.024096163672321e-15,0.1860000000000001,-4.64819723940562e-15,0.1860000000000001,-1.550828395833924e-15,0.1860000000000001,-0.04305125195506913,0.1860000000000001,-0.2621558589783525
0.1920000000000001,-1.366142669552397e-07,0.1920000000000001,3.593250637394696e-06,0.1920000000000001,1.784310914265542e-08,0.1920000000000001,26.30216241595929,0.1920000000000001,201.3802980560565,0.1920000000000001,-2.742828352241435e-15,0.1920000000000001,-4.024576955707908e-15,0.1920000000000001,-4.689159883921575e-15,0.1920000000000001,-1.551002068610201e-15,0.1920000000000001,-0.04375223308860838,0.1920000000000001,-0.2621558589783525
0.1980000000000001,-1.598472533161043e-07,0.1980000000000001,4.163941023581412e-06,0.1980000000000001,2.093980631838172e-08,0.1980000000000001,26.04949999198582,0.1980000000000001,198.8528910091281,0.1980000000000001,-2.982807179493809e-15,0.1980000000000001,-4.025146735405183e-15,0.1980000000000001,-4.737417085556425e-15,0.1980000000000001,-1.551211717597053e-15,0.1980000000000001,-0.04454189200417456,0.1980000000000001,-0.2621558589783525
0.2040000000000001,-1.86744955088827e-07,0.2040000000000001,4.816370738030922e-06,0.2040000000000001,2.454873056504526e-08,0.2040000000000001,25.79116922399029,0.2040000000000001,196.1963257232092,0.2040000000000001,-3.266370820792745e-15,0.2040000000000001,-4.025819274694268e-15,0.2040000000000001,-4.793972764852068e-15,0.2040000000000001,-1.551464597341617e-15,0.2040000000000001,-0.04542757902336843,0.2040000000000001,-0.2621558589783525
0.2100000000000001,-2.17826219599258e-07,0.2100000000000001,5.560103728008033e-06,0.2100000000000001,2.875058093450201e-08,0.2100000000000001,25.52541075461248,0.2100000000000001,193.3910045391693,0.2100000000000001,-3.599564682166919e-15,0.2100000000000001,-4.026609364927081e-15,0.2100000000000001,-4.859847375274801e-15,0.2100000000000001,-1.551769331112544e-15,0.2100000000000001,-0.04641657224309366,0.2100000000000001,-0.2621558589783525
0.2160000000000001,-2.536688194333407e-07,0.2160000000000001,6.405194810842448e-06,0.2160000000000001,3.363794325128219e-08,0.2160000000000001,25.25022517759177,0.2160000000000001,190.4157683778213,0.2160000000000001,-3.988475307084247e-15,0.2160000000000001,-4.027532432277168e-15,0.2160000000000001,-4.936023842822089e-15,0.2160000000000001,-1.55213612130612e-15,0.2160000000000001,-0.04751595980654007,0.2160000000000001,-0.2621558589783525
0.2220000000000001,-2.949119322454748e-07,0.2220000000000001,7.362026493118077e-06,0.2220000000000001,3.93168140994793e-08,0.2220000000000001,24.96347447674342,0.2220000000000001,187.2488059304779,0.2220000000000001,-4.438862262468717e-15,0.2220000000000001,-4.028603959991238e-15,0.2220000000000001,-5.023374403412373e-15,0.2220000000000001,-1.552576966184822e-15,0.2220000000000001,-0.04873251767205947,0.2220000000000001,-0.2621558589783525
0.2280000000000001,-3.422574961509564e-07,0.2280000000000001,8.44109750779563e-06,0.2280000000000001,4.590828396485915e-08,0.2280000000000001,24.66300257291355,0.2280000000000001,183.8687221299087,0.2280000000000001,-4.955668566878827e-15,0.2280000000000001,-4.029838706486026e-15,0.2280000000000001,-5.122569297208989e-15,0.2280000000000001,-1.55310586747711e-15,0.2280000000000001,-0.0500725868877113,0.2280000000000001,-0.2621558589783525
0.2340000000000001,-3.964701577897019e-07,0.2340000000000001,9.652766002974328e-06,0.2340000000000001,5.355040870715848e-08,0.2340000000000001,24.34676561070194,0.2340000000000001,180.2556924590563,0.2340000000000001,-5.542425708554246e-15,0.2340000000000001,-4.031249741420949e-15,0.2340000000000001,-5.233972446205189e-15,0.2340000000000001,-1.553739005520029e-15,0.2340000000000001,-0.05154195467273413,0.2340000000000001,-0.2621558589783525
0.2400000000000001,-4.583755602307158e-07,0.2400000000000001,1.100695451619015e-05,0.2400000000000001,6.240031275490611e-08,0.2400000000000001,24.01296114263699,0.2400000000000001,176.3926177649606,0.2400000000000001,-6.200600879100576e-15,0.2400000000000001,-4.032847368836846e-15,0.2400000000000001,-5.357534601976848e-15,0.2400000000000001,-1.554494850746427e-15,0.2400000000000001,-0.0531457436601912,0.2400000000000001,-0.2621558589783525
0.2460000000000001,-5.288567734383796e-07,0.2460000000000001,1.251282807755994e-05,0.2460000000000001,7.263658572119799e-08,0.2460000000000001,23.66014525363174,0.2460000000000001,172.2661927639068,0.2460000000000001,-6.928970344965068e-15,0.2460000000000001,-4.034638060027844e-15,0.2460000000000001,-5.49269991041251e-15,0.2460000000000001,-1.555394175080222e-15,0.2460000000000001,-0.05488831345322851,0.2460000000000001,-0.2621558589783525
0.2520000000000001,-6.088487496049398e-07,0.2520000000000001,1.417846050013493e-05,0.2520000000000001,8.446205651595523e-08,0.2520000000000001,23.28732794423623,0.2520000000000001,167.8678105292944,0.2520000000000001,-7.723133238465285e-15,0.2520000000000001,-4.036623564097214e-15,0.2520000000000001,-5.63834549427382e-15,0.2520000000000001,-1.556459927951175e-15,0.2520000000000001,-0.05677317819669955,0.2520000000000001,-0.2621558589783525
0.2580000000000001,-6.993307847769682e-07,0.2580000000000001,1.601050663500085e-05,0.2580000000000001,9.810705523896646e-08,0.2580000000000001,22.89403953588923,0.2580000000000001,163.1942432274916,0.2580000000000001,-8.575289872174019e-15,0.2580000000000001,-4.038800381101416e-15,0.2580000000000001,-5.792773235553964e-15,0.2580000000000001,-1.557716952819489e-15,0.2580000000000001,-0.05880294319456901,0.2580000000000001,-0.2621558589783525
0.2640000000000001,-8.0131707957145e-07,0.2640000000000001,1.801389967223446e-05,0.2640000000000001,1.138333027862778e-07,0.2640000000000001,22.48036405539945,0.2640000000000001,158.2480630124171,0.2640000000000001,-9.474385079189323e-15,0.2640000000000001,-4.041159753712112e-15,0.2640000000000001,-5.953766823385581e-15,0.2640000000000001,-1.559191542769852e-15,0.2640000000000001,-0.06097926275770461,0.2640000000000001,-0.2621558589783525
0.2700000000000001,-9.158456060076781e-07,0.2700000000000001,2.019159219129366e-05,0.2700000000000001,1.319386007308863e-07,0.2700000000000001,22.04693898095639,0.2700000000000001,153.0377924234488,0.2700000000000001,-1.040665686240443e-14,0.2700000000000001,-4.043688253659709e-15,0.2700000000000001,-6.118715538893893e-15,0.2700000000000001,-1.560910865044977e-15,0.2700000000000001,-0.06330282050739654,0.2700000000000001,-0.2621558589783525
0.2760000000000001,-1.04396559419267e-06,0.2760000000000001,2.254435754459054e-05,0.2760000000000001,1.527625292423595e-07,0.2760000000000001,21.59492388477857,0.2760000000000001,147.5777970972427,0.2760000000000001,-1.135654596990822e-14,0.2760000000000001,-4.046368924240214e-15,0.2760000000000001,-6.284791869144104e-15,0.2760000000000001,-1.562902316580946e-15,0.2760000000000001,-0.06577333235445783,0.2760000000000001,-0.2621558589783525
0.2820000000000001,-1.186724041710581e-06,0.2820000000000001,2.507066445635992e-05,0.2820000000000001,1.766933983069104e-07,0.2820000000000001,21.12594299559563,0.2820000000000001,141.8879522188657,0.2820000000000001,-1.230783866299995e-14,0.2820000000000001,-4.049182823203551e-15,0.2820000000000001,-6.44915739799793e-15,0.2820000000000001,-1.565192895168943e-15,0.2820000000000001,-0.06838957139222811,0.2820000000000001,-0.2621558589783525
0.2880000000000001,-1.345151711584452e-06,0.2880000000000001,2.776663279787647e-05,0.2880000000000001,2.041767372160589e-07,0.2880000000000001,20.64200830215912,0.2880000000000001,135.9931262320739,0.2880000000000001,-1.324486184790131e-14,0.2880000000000001,-4.052110729612725e-15,0.2880000000000001,-6.609164960882945e-15,0.2880000000000001,-1.567808675020855e-15,0.2880000000000001,-0.07114941304679261,0.2880000000000001,-0.2621558589783525
0.2940000000000002,-1.520249115764615e-06,0.2940000000000002,3.062607287122482e-05,0.2940000000000002,2.35725649267065e-07,0.2940000000000002,20.14543047842992,0.2940000000000002,129.9225305623278,0.2940000000000002,-1.415354518006389e-14,0.2940000000000002,-4.055134759342232e-15,0.2940000000000002,-6.762527000158508e-15,0.2940000000000002,-1.570774458647501e-15,0.2940000000000002,-0.07404989807272765,0.2940000000000002,-0.2621558589783525
0.3000000000000002,-1.712972977745088e-06,0.3000000000000002,3.364060478240995e-05,0.3000000000000002,2.719334029489052e-07,0.3000000000000002,19.63872473166018,0.3000000000000002,123.7089832201704,0.3000000000000002,-1.502220764949611e-14,0.3000000000000002,-4.058239678271391e-15,0.3000000000000002,-6.907429365395583e-15,0.3000000000000002,-1.574113644173717e-15,0.3000000000000002,-0.07708731040576279,0.3000000000000002,-0.2621558589783525
0.3060000000000002,-1.924223631132826e-06,0.3060000000000002,3.679984918578006e-05,0.3060000000000002,3.134886774430142e-07,0.3060000000000002,19.12451785263941,0.3060000000000002,117.388128611023,0.3060000000000002,-1.5841997918146e-14,0.3060000000000002,-4.061413788730986e-15,0.3060000000000002,-7.042582822180063e-15,0.3060000000000002,-1.577848308935859e-15,0.3060000000000002,-0.08025726650589815,0.3060000000000002,-0.2621558589783525
0.3120000000000002,-2.154833745037309e-06,0.3120000000000002,4.009167632409079e-05,0.3120000000000002,3.611939282912772e-07,0.3120000000000002,18.60546151957493,0.3120000000000002,110.9976474791672,0.3120000000000002,-1.660699255134245e-14,0.3120000000000002,-4.064649361643459e-15,0.3120000000000002,-7.167216913917121e-15,0.3120000000000002,-1.581999477381564e-15,0.3120000000000002,-0.08355481265075609,0.3120000000000002,-0.2621558589783525
0.3180000000000002,-2.405558678773859e-06,0.3180000000000002,4.350249721725412e-05,0.3180000000000002,4.159873866637907e-07,0.3180000000000002,18.08415550258052,0.3180000000000002,104.5764814316683,0.3180000000000002,-1.731401314583017e-14,0.3180000000000002,-4.067942666309025e-15,0.3180000000000002,-7.281029376244018e-15,0.3180000000000002,-1.586587521110023e-15,0.3180000000000002,-0.08697452665811557,0.3180000000000002,-0.2621558589783525
0.3240000000000002,-2.677068665908732e-06,0.3240000000000002,4.70175792404353e-05,0.3240000000000002,4.789692489860802e-07,0.3240000000000002,17.56308302414864,0.3240000000000002,98.16408744395557,0.3240000000000002,-1.796225247199652e-14,0.3240000000000002,-4.071293697183174e-15,0.3240000000000002,-7.38410789453606e-15,0.3240000000000002,-1.591632633080995e-15,0.3240000000000002,-0.09051062070559296,0.3240000000000002,-0.2621558589783525
0.3300000000000002,-2.96994291995112e-06,0.3300000000000002,5.062136817834927e-05,0.3300000000000002,5.514326461642525e-07,0.3300000000000002,17.04455928716675,0.3300000000000002,91.79973026709582,0.3300000000000002,-1.85528026605047e-14,0.3300000000000002,-4.074705711409225e-15,0.3300000000000002,-7.476840294751697e-15,0.3300000000000002,-1.597155323826367e-15,0.3300000000000002,-0.09415704224116681,0.3300000000000002,-0.2621558589783525
0.3360000000000002,-3.284665649390728e-06,0.3360000000000002,5.429779999921301e-05,0.3360000000000002,6.348999927113499e-07,0.3360000000000002,16.53069316493008,0.3360000000000002,85.52181543952054,0.3360000000000002,-1.90881634742338e-14,0.3360000000000002,-4.07818468061177e-15,0.3360000000000002,-7.559825888203178e-15,0.3360000000000002,-1.603176900036297e-15,0.3360000000000002,-0.09790757040433448,0.3360000000000002,-0.2621558589783525
0.3420000000000002,-3.621623875427037e-06,0.3420000000000002,5.80305878050926e-05,0.3420000000000002,7.31165289954873e-07,0.3420000000000002,16.0233612880336,0.3420000000000002,79.36726291899633,0.3420000000000002,-1.957178562939344e-14,0.3420000000000002,-4.081738736840951e-15,0.3420000000000002,-7.633796348437321e-15,0.3420000000000002,-1.609719900385154e-15,0.3420000000000002,-0.1017559058643554,0.3420000000000002,-0.2621558589783525
0.3480000000000002,-3.981106867070511e-06,0.3480000000000002,6.180347237650997e-05,0.3480000000000002,8.423428716990541e-07,0.3480000000000002,15.52419325588805,0.3480000000000002,73.37092109754404,0.3480000000000002,-2.000768076542129e-14,0.3480000000000002,-4.08537766541645e-15,0.3480000000000002,-7.699550427517892e-15,0.3480000000000002,-1.616808476525721e-15,0.3480000000000002,-0.1056957524934768,0.3480000000000002,-0.2621558589783525
0.3540000000000002,-4.363306948846143e-06,0.3540000000000002,6.560042812295821e-05,0.3540000000000002,9.7092290471141e-07,0.3540000000000002,15.03456641768789,0.3540000000000002,67.56502272696595,0.3540000000000002,-2.040011053584907e-14,0.3540000000000002,-4.089112473131746e-15,0.3540000000000002,-7.757903670160514e-15,0.3540000000000002,-1.624468717111037e-15,0.3540000000000002,-0.1097208897969019,0.3540000000000002,-0.2621558589783525
0.3600000000000002,-4.768321397824832e-06,0.3600000000000002,6.940581979645501e-05,0.3600000000000002,1.119833650774287e-06,0.3600000000000002,14.55560856873801,0.3600000000000002,61.97868741349729,0.3600000000000002,-2.075335399483949e-14,0.3600000000000002,-4.092955041773789e-15,0.3600000000000002,-7.809652221075492e-15,0.3600000000000002,-1.632728919148315e-15,0.3600000000000002,-0.1138252354915453,0.3600000000000002,-0.2621558589783525
0.3660000000000002,-5.196155129365655e-06,0.3660000000000002,7.320450880279201e-05,0.3660000000000002,1.29251001370187e-06,0.3660000000000002,14.0882069492684,0.3660000000000002,56.63747903440022,0.3660000000000002,-2.107154466566158e-14,0.3660000000000002,-4.096917864637288e-15,0.3660000000000002,-7.855548713491815e-15,0.3660000000000002,-1.641619814400798e-15,0.3660000000000002,-0.1180028980440517,0.3660000000000002,-0.2621558589783525
0.3720000000000002,-5.646723873883205e-06,0.3720000000000002,7.6981911208061e-05,0.3720000000000002,1.492967179567727e-06,0.3720000000000002,13.63302207219991,0.3720000000000002,51.56302982517695,0.3720000000000002,-2.135856517724605e-14,0.3720000000000002,-4.101013856754036e-15,0.3720000000000002,-7.89628782496195e-15,0.3720000000000002,-1.651174759710297e-15,0.3720000000000002,-0.1222482193323456,0.3720000000000002,-0.2621558589783525
0.3780000000000002,-6.119857568613994e-06,0.3780000000000002,8.072401250930016e-05,0.3780000000000002,1.725877157596906e-06,0.3780000000000002,13.19050510644196,0.3780000000000002,46.77274518291874,0.3780000000000002,-2.161798673533989e-14,0.3780000000000002,-4.105256226514702e-15,0.3780000000000002,-7.932499133254621e-15,0.3780000000000002,-1.661429899805551e-15,0.3780000000000002,-0.1265558078795466,0.3780000000000002,-0.2621558589783525
0.3840000000000002,-6.615303726894136e-06,0.3840000000000002,8.441734689223492e-05,0.3840000000000002,1.996644701583359e-06,0.3840000000000002,12.7609177715053,0.3840000000000002,42.27960378994376,0.3840000000000002,-2.185304173999776e-14,0.3840000000000002,-4.109658395866818e-15,0.3840000000000002,-7.964745191772013e-15,0.3840000000000002,-1.672424310036352e-15,0.3840000000000002,-0.1309205633232406,0.3840000000000002,-0.2621558589783525
0.3900000000000002,-7.132730600966467e-06,0.3900000000000002,8.804895103277813e-05,0.3900000000000002,2.311477428675196e-06,0.3900000000000002,12.34435393102259,0.3900000000000002,38.09206611342194,0.3900000000000002,-2.206661968033677e-14,0.3900000000000002,-4.114233957229725e-15,0.3900000000000002,-7.993523124862022e-15,0.3900000000000002,-1.684200124990405e-15,0.3900000000000002,-0.1353376929317013,0.3900000000000002,-0.2621558589783525
0.3960000000000002,-7.671730020843053e-06,0.3960000000000002,9.160630449232648e-05,0.3960000000000002,2.677443006920556e-06,0.3960000000000002,11.94076228485958,0.3960000000000002,34.21410063838741,0.3960000000000002,-2.226127845693444e-14,0.3960000000000002,-4.118996656898953e-15,0.3960000000000002,-8.019268429617009e-15,0.3960000000000002,-1.696802657398249e-15,0.3960000000000002,-0.1398027210676745,0.3960000000000002,-0.2621558589783525
