NM0:cgd X,NM0:cgd Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:id X,NM0:id Y,NM0:self_gain X,NM0:self_gain Y,NM0:vdsat X,NM0:vdsat Y,NM0:vth X,NM0:vth Y
0,-2.000905389460275e-15,0,-3.301854314538944e-15,0,-5.005248456815851e-15,0,-6.374083026814339e-15,0,2.701185758682499e-10,0,1.380327859246255e-12,0,27.4971398020746,0,9.823548341408461e-12,0,195.6916062070582,0,0.04432823022678622,0,0.5205911603345308
0.01,-2.007392670688365e-15,0.01,-3.345752557306281e-15,0.01,-5.005261537951445e-15,0.01,-6.385455134608991e-15,0.01,3.555345988172306e-10,0.01,1.817049718085517e-12,0.01,27.49201474569158,0.01,1.293231900844727e-11,0.01,195.6658616869491,0.01,0.04432825765972808,0.01,0.5205911603345308
0.02,-2.014001185533568e-15,0.02,-3.39109716422032e-15,0.02,-5.005275657625102e-15,0.02,-6.397708047786455e-15,0.02,4.67909681164884e-10,0.02,2.39178419461609e-12,0.02,27.48553763793593,0.02,1.702388336637771e-11,0.02,195.632065057604,0.02,0.04432829376515372,0.02,0.5205911603345308
0.03,-2.020734428060371e-15,0.03,-3.438198581197065e-15,0.03,-5.005290894060013e-15,0.03,-6.41090430012471e-15,0.03,6.157445276659615e-10,0.03,3.148063194964388e-12,0.03,27.47830878661442,0.03,2.240841814737852e-11,0.03,195.5947163484204,0.03,0.04432834128012181,0.03,0.5205911603345308
0.04,-2.02759601817656e-15,0.04,-3.487228509910805e-15,0.04,-5.005307330793447e-15,0.04,-6.425110016333595e-15,0.04,8.102000002371987e-10,0.04,4.143115902092195e-12,0.04,27.47021962913898,0.04,2.949379060364205e-11,0.04,195.5533032102875,0.04,0.04432840380370773,0.04,0.5205911603345308
0.05,-2.034589706899017e-15,0.05,-3.538377463346405e-15,0.05,-5.005325056831194e-15,0.05,-6.440394876759705e-15,0.05,1.065935915397333e-09,0.05,5.452155673936197e-12,0.05,27.46114631734645,0.05,3.881618080035002e-11,0.05,195.5072413821555,0.05,0.04432848606718356,0.05,0.5205911603345308
0.06,-2.041719381651647e-15,0.06,-3.591854709154762e-15,0.06,-5.005344166876782e-15,0.06,-6.456832122567182e-15,0.06,1.402201113076147e-09,0.06,7.17400376568858e-12,0.06,27.45094768692742,0.06,5.108027721933379e-11,0.06,195.4558652146958,0.06,0.04432859428866703,0.06,0.5205911603345308
0.07000000000000001,-2.048989071780631e-15,0.07000000000000001,-3.647887973319475e-15,0.07000000000000001,-5.005364761547837e-15,0.07000000000000001,-6.474498522257468e-15,0.07000000000000001,1.844259725760538e-09,0.07000000000000001,9.438457858152846e-12,0.07000000000000001,27.43946299590495,0.07000000000000001,6.721197970830577e-11,0.07000000000000001,195.3984171436953,0.07000000000000001,0.04432873663808444,0.07000000000000001,0.5205911603345308
0.08,-2.05640295429124e-15,0.08,-3.706722916453942e-15,0.08,-5.005386947574637e-15,0.08,-6.49347429221535e-15,0.08,2.425255653701074e-09,0.08,1.241593990776002e-11,0.08,27.42650941864888,0.08,8.842745974637662e-11,0.08,195.3340360632125,0.08,0.0443289238464026,0.08,0.5205911603345308
0.09,-2.06396535980822e-15,0.09,-3.768622394487744e-15,0.09,-5.005410837975325e-15,0.09,-6.513842963246304e-15,0.09,3.188647368710219e-09,0.09,1.633011819946507e-11,0.09,27.41187928609197,0.09,1.163235923684372e-10,0.09,195.2617445729615,0.09,0.04432917000332989,0.09,0.5205911603345308
