NM0:cgd X,NM0:cgd Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:id X,NM0:id Y,NM0:self_gain X,NM0:self_gain Y,NM0:vdsat X,NM0:vdsat Y,NM0:vth X,NM0:vth Y
0.2700000000000001,-2.226854973102878e-15,0.2700000000000001,-4.599408748951177e-15,0.2700000000000001,-5.006827946686866e-15,0.2700000000000001,-6.738933422656864e-15,0.2700000000000001,5.372486687978557e-07,0.2700000000000001,6.439693661493589e-09,0.2700000000000001,26.58553494569426,0.2700000000000001,2.020830766698758e-08,0.2700000000000001,83.42767483030381,0.2700000000000001,0.04956849704038194,0.2700000000000001,0.5316134567475259
0.2800000000000001,-2.23797116957297e-15,0.2800000000000001,-4.699972253683236e-15,0.2800000000000001,-5.006872111951085e-15,0.2800000000000001,-6.771811626973415e-15,0.2800000000000001,6.970969977716411e-07,0.2800000000000001,8.370215339832574e-09,0.2800000000000001,26.45901900677557,0.2800000000000001,2.634629040725752e-08,0.2800000000000001,83.28304224794113,0.2800000000000001,0.0496014459395167,0.2800000000000001,0.5316134567475259
0.2900000000000001,-2.249345046270885e-15,0.2900000000000001,-4.80546008032463e-15,0.2900000000000001,-5.006918962468614e-15,0.2900000000000001,-6.806193579412379e-15,0.2900000000000001,9.028157724493624e-07,0.2900000000000001,1.086117538666048e-08,0.2900000000000001,26.31895927971119,0.2900000000000001,3.430286751546158e-08,0.2900000000000001,83.12321091492423,0.2900000000000001,0.04964409228026312,0.2900000000000001,0.5316134567475259
0.3000000000000001,-2.260985096246569e-15,0.3000000000000001,-4.915904696467617e-15,0.3000000000000001,-5.006968598459103e-15,0.3000000000000001,-6.842063719021014e-15,0.3000000000000001,1.16685509218337e-06,0.3000000000000001,1.40674023858796e-08,0.3000000000000001,26.16462873007131,0.3000000000000001,4.459666158781005e-08,0.3000000000000001,82.94744546119055,0.3000000000000001,0.04969915778845211,0.3000000000000001,0.5316134567475259
0.3100000000000001,-2.272900086324197e-15,0.3100000000000001,-5.031301192151897e-15,0.3100000000000001,-5.007021116630145e-15,0.3100000000000001,-6.879394549911162e-15,0.3100000000000001,1.504768243905192e-06,0.3100000000000001,1.818335480621921e-08,0.3100000000000001,25.99546779801953,0.3100000000000001,5.788579211013738e-08,0.3100000000000001,82.75525940848496,0.3100000000000001,0.04977006747674989,0.3100000000000001,0.5316134567475259
0.3200000000000001,-2.285099032985608e-15,0.3200000000000001,-5.151604092454277e-15,0.3200000000000001,-5.007076609428689e-15,0.3200000000000001,-6.918145899356772e-15,0.3200000000000001,1.935893031877376e-06,0.3200000000000001,2.345214866434864e-08,0.3200000000000001,25.81114445071979,0.3200000000000001,7.500221605532302e-08,0.3200000000000001,82.54651032552387,0.3200000000000001,0.04986110451326773,0.3200000000000001,0.5316134567475259
0.3300000000000001,-2.297591167386122e-15,0.3300000000000001,-5.276724587750249e-15,0.3300000000000001,-5.00713516434181e-15,0.3300000000000001,-6.958264343900672e-15,0.3300000000000001,2.484160335257508e-06,0.3300000000000001,3.017632317468911e-08,0.3300000000000001,25.61161636648463,0.3300000000000001,9.699350093937716e-08,0.3300000000000001,82.32150487244047,0.3300000000000001,0.04997758766867273,0.3300000000000001,0.5316134567475259
0.3400000000000001,-2.310385887554821e-15,0.3400000000000001,-5.406528314070698e-15,0.3400000000000001,-5.007196863273172e-15,0.3400000000000001,-6.999682840141468e-15,0.3400000000000001,3.179052828310412e-06,0.3400000000000001,3.873062842001805e-08,0.3400000000000001,25.39718907961479,0.3400000000000001,1.2517341266318e-07,0.3400000000000001,82.08110629744669,0.3400000000000001,0.05012606968085898,0.3400000000000001,0.5316134567475259
0.3500000000000001,-2.323492695739148e-15,0.3500000000000001,-5.540833814174134e-15,0.3500000000000001,-5.007261782022421e-15,0.3500000000000001,-7.04232059415155e-15,0.3500000000000001,4.056743181639284e-06,0.3500000000000001,4.957717522693353e-08,0.3500000000000001,25.16856108851213,0.3500000000000001,1.611829602893118e-07,0.3500000000000001,81.82683186506758,0.3500000000000001,0.05031455227597117,0.3500000000000001,0.5316134567475259
0.3600000000000002,-2.336921118810316e-15,0.3600000000000002,-5.679411801152311e-15,0.3600000000000002,-5.00732998989444e-15,0.3600000000000002,-7.086083198668344e-15,0.3600000000000002,5.161448815869125e-06,0.3600000000000002,6.328335579602219e-08,0.3600000000000002,24.92684401719276,0.3600000000000002,2.070638711074152e-07,0.3600000000000002,81.56092152422737,0.3600000000000002,0.05055271014956978,0.3600000000000002,0.5316134567475259
