NM0:cgd X,NM0:cgd Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:id X,NM0:id Y,NM0:self_gain X,NM0:self_gain Y,NM0:vdsat X,NM0:vdsat Y,NM0:vth X,NM0:vth Y
0,-2.001512062328747e-15,0,-4.947200411138912e-15,0,-5.004494994053959e-15,0,-7.104898288235606e-15,0,3.899922372394239e-10,0,7.375250203993184e-13,0,27.36694213765301,0,1.425051937533785e-11,0,528.7850940002961,0,0.03646820060828366,0,0.4545551746509584
0.01,-2.008052261490401e-15,0.01,-5.129141100158686e-15,0.01,-5.004575050368027e-15,0.01,-7.173550079468533e-15,0.01,5.125067683794944e-10,0.01,9.696276079340378e-13,0.01,27.35526355609598,0.01,1.873524884454428e-11,0.01,528.5604124571909,0.01,0.0364683449446627,0.01,0.4545551746509584
0.02,-2.014718177358398e-15,0.02,-5.323033488136913e-15,0.02,-5.004661247172424e-15,0.02,-7.247250259854943e-15,0.02,6.733651294149266e-10,0.02,1.27460795793739e-12,0.02,27.34130377686267,0.02,2.462816096856138e-11,0.02,528.2919545744771,0.02,0.03646853460022586,0.02,0.4545551746509584
0.03,-2.021513662519529e-15,0.03,-5.530311581762649e-15,0.03,-5.004754013349584e-15,0.03,-7.326314670823878e-15,0.03,8.845212174779553e-10,0.03,1.675264855993231e-12,0.03,27.32553210145445,0.03,3.236980399013228e-11,0.03,527.9888814676651,0.03,0.03646878375177717,0.03,0.4545551746509584
0.04,-2.02844272097553e-15,0.04,-5.751914243312617e-15,0.04,-5.004853801690035e-15,0.04,-7.411070472366714e-15,0.04,1.16160917846532e-09,0.04,2.201491547764829e-12,0.04,27.30769623494427,0.04,4.253782774114936e-11,0.04,527.6464402712332,0.04,0.0364691109871287,0.04,0.4545551746509584
0.05,-2.035509514246295e-15,0.05,-5.988826868774332e-15,0.05,-5.004961088585373e-15,0.05,-7.501854522859391e-15,0.05,1.525077063430713e-09,0.05,2.892461289162509e-12,0.05,27.2875111075321,0.05,5.588922920598934e-11,0.05,527.259282309112,0.05,0.03646954066362789,0.05,0.4545551746509584
0.06,-2.042718367786792e-15,0.06,-6.24207821663464e-15,0.06,-5.005076374036751e-15,0.06,-7.599011872553271e-15,0.06,2.001646722244929e-09,0.06,3.79947871857408e-12,0.06,27.26465535529636,0.06,7.341547489695157e-11,0.06,526.8214064365477,0.06,0.03647010468029525,0.06,0.4545551746509584
0.07000000000000001,-2.050073777541201e-15,0.07000000000000001,-6.512736107035796e-15,0.07000000000000001,-5.005200181434523e-15,0.07000000000000001,-7.702893894497456e-15,0.07000000000000001,2.626205579191647e-09,0.07000000000000001,4.989692823141823e-12,0.07000000000000001,27.23876766411493,0.07000000000000001,9.64142911782372e-11,0.07000000000000001,526.3261030842424,0.07000000000000001,0.0364708447850029,0.07000000000000001,0.4545551746509584
0.08,-2.057580416609355e-15,0.08,-6.801901898535556e-15,0.08,-5.00533305707394e-15,0.08,-7.813856015853951e-15,0.08,3.444252850543705e-09,0.08,6.550924736640264e-12,0.08,27.20944306275925,0.08,1.265830299924065e-10,0.08,525.7659016107305,0.08,0.0364718155736453,0.08,0.4545551746509584
0.09,-2.065243141994296e-15,0.09,-7.110703650890454e-15,0.09,-5.005475569370542e-15,0.09,-7.932255014338358e-15,0.09,4.515055094275198e-09,0.09,8.597934584071445e-12,0.09,27.17622929061676,0.09,1.661398990140889e-10,0.09,525.1325245762861,0.09,0.03647308838199583,0.09,0.4545551746509584
