NM0:cgd X,NM0:cgd Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:id X,NM0:id Y,NM0:self_gain X,NM0:self_gain Y,NM0:vdsat X,NM0:vdsat Y,NM0:vth X,NM0:vth Y
0.3100000000000001,-2.284218721661253e-15,0.3100000000000001,-1.31550444323612e-14,0.3100000000000001,-5.008867926435801e-15,0.3100000000000001,-1.004613285520151e-14,0.3100000000000001,1.262342388750359e-06,0.3100000000000001,3.233365106770132e-09,0.3100000000000001,24.73052948805594,0.3100000000000001,5.10438884931711e-08,0.3100000000000001,390.4113352702491,0.3100000000000001,0.03946182223544562,0.3100000000000001,0.4761234363421349
0.3200000000000001,-2.297191065221363e-15,0.3200000000000001,-1.371915217263564e-14,0.3200000000000001,-5.009178626883664e-15,0.3200000000000001,-1.024314490639333e-14,0.3200000000000001,1.598403481455786e-06,0.3200000000000001,4.123236233585263e-09,0.3200000000000001,24.48347158285191,0.3200000000000001,6.528500163278336e-08,0.3200000000000001,387.6575075752891,0.3200000000000001,0.03973516408681921,0.3200000000000001,0.4761234363421349
0.3300000000000001,-2.310493195256875e-15,0.3300000000000001,-1.429704657365599e-14,0.3300000000000001,-5.009503136781553e-15,0.3300000000000001,-1.044377237746975e-14,0.3300000000000001,2.018095562094404e-06,0.3300000000000001,5.241309511567501e-09,0.3300000000000001,24.22964757817045,0.3300000000000001,8.329033909313379e-08,0.3300000000000001,385.0365176184489,0.3300000000000001,0.04007567777165128,0.3300000000000001,0.4761234363421349
0.3400000000000001,-2.324134231304999e-15,0.3400000000000001,-1.488720041456637e-14,0.3400000000000001,-5.009841535111662e-15,0.3400000000000001,-1.064742463160594e-14,0.3400000000000001,2.54070150836531e-06,0.3400000000000001,6.640237131500027e-09,0.3400000000000001,23.971259200749,0.3400000000000001,1.059894888240142e-07,0.3400000000000001,382.6221049113899,0.3400000000000001,0.04049726884403655,0.3400000000000001,0.4761234363421349
0.3500000000000001,-2.338123151274888e-15,0.3500000000000001,-1.548793930865511e-14,0.3500000000000001,-5.010193865426983e-15,0.3500000000000001,-1.08534710687437e-14,0.3500000000000001,3.189626629342734e-06,0.3500000000000001,8.383013941088739e-09,0.3500000000000001,23.71031207959509,0.3500000000000001,1.3452486915468e-07,0.3500000000000001,380.4868573233559,0.3500000000000001,0.04101579577343349,0.3500000000000001,0.4761234363421349
0.3600000000000002,-2.352468705959396e-15,0.3600000000000002,-1.609746012643161e-14,0.3600000000000002,-5.010560138430769e-15,0.3600000000000002,-1.106124856801477e-14,0.3600000000000002,3.993167956381429e-06,0.3600000000000002,1.054453947275904e-08,0.3600000000000002,23.44829340386345,0.3600000000000002,1.702967413609848e-07,0.3600000000000002,378.6953395828667,0.3600000000000002,0.04164904288560534,0.3600000000000002,0.4761234363421349
0.3700000000000002,-2.367179319681964e-15,0.3700000000000002,-1.671385281117834e-14,0.3700000000000002,-5.010940335469839e-15,0.3700000000000002,-1.127006986065576e-14,0.3700000000000002,4.985326840535733e-06,0.3700000000000002,1.321330641370883e-08,0.3700000000000002,23.18582191482842,0.3700000000000002,2.150161792673617e-07,0.3700000000000002,377.2959382341613,0.3700000000000002,0.04241658899106223,0.3700000000000002,0.4761234363421349
0.3800000000000002,-2.382262975622688e-15,0.3800000000000002,-1.733512506267794e-14,0.3800000000000002,-5.011334412882985e-15,0.3800000000000002,-1.147923261762972e-14,0.3800000000000002,6.206587352579584e-06,0.3800000000000002,1.649318952036298e-08,0.3800000000000002,22.92232264913372,0.3800000000000002,2.707660758614092e-07,0.3800000000000002,376.3121344671841,0.3800000000000002,0.04333955411874806,0.3800000000000002,0.4761234363421349
0.3900000000000002,-2.39772708436284e-15,0.3900000000000002,-1.795922923051275e-14,0.3900000000000002,-5.011742307113879e-15,0.3900000000000002,-1.168802900061491e-14,0.3900000000000002,7.704539225175578e-06,0.3900000000000002,2.050528765233842e-08,0.3900000000000002,22.65579329717086,0.3900000000000002,3.400692760947969e-07,0.3900000000000002,375.7342669756185,0.3900000000000002,0.04444021403450483,0.3900000000000002,0.4761234363421349
0.4000000000000002,-2.413578334235491e-15,0.4000000000000002,-1.858409065338746e-14,0.4000000000000002,-5.012163940469427e-15,0.4000000000000002,-1.189575540115006e-14,0.4000000000000002,9.534181594151316e-06,0.4000000000000002,2.538974467383643e-08,0.4000000000000002,22.38273111940851,0.4000000000000002,4.259614943335359e-07,0.4000000000000002,375.513094622652,0.4000000000000002,0.04574148269615889,0.4000000000000002,0.4761234363421349
0.4100000000000002,-2.429822522190023e-15,0.4100000000000002,-1.920763661297789e-14,0.4100000000000002,-5.012599227381671e-15,0.4100000000000002,-1.210172208237529e-14,0.4100000000000002,1.175771505099928e-05,0.4100000000000002,3.130744570955667e-08,0.4100000000000002,22.09827330552098,0.4100000000000002,5.320648762539316e-07,0.4100000000000002,375.5565101055246,0.4100000000000002,0.04726627568295014,0.4100000000000002,0.4761234363421349
0.4200000000000002,-2.446464364092033e-15,0.4200000000000002,-1.982782504479353e-14,0.4200000000000002,-5.013048081015357e-15,0.4200000000000002,-1.230526244181054e-14,0.4200000000000002,1.444362925351604e-05,0.4200000000000002,3.844145915177864e-08,0.4200000000000002,21.79656847325761,0.4200000000000002,6.626561090088744e-07,0.4200000000000002,375.7305152358595,0.4200000000000002,0.04903678149252393,0.4200000000000002,0.4761234363421349
0.4300000000000002,-2.463507283712808e-15,0.4300000000000002,-2.044267216615957e-14,0.4300000000000002,-5.013510420054922e-15,0.4300000000000002,-1.250574163170139e-14,0.4300000000000002,1.766493443076519e-05,0.4300000000000002,4.699807851519558e-08,0.4300000000000002,21.47134890378258,0.4300000000000002,8.227212230881691e-07,0.4300000000000002,375.8650351003967,0.4300000000000002,0.05107368050307144,0.4300000000000002,0.4761234363421349
0.4400000000000002,-2.480953180142275e-15,0.4400000000000002,-2.105027824099396e-14,0.4400000000000002,-5.013986175504594e-15,0.4400000000000002,-1.2702564304298e-14,0.4400000000000002,2.149647330606448e-05,0.4400000000000002,5.72073176192395e-08,0.4400000000000002,21.11662503032682,0.4400000000000002,1.017988114856805e-06,0.4400000000000002,375.7643986935503,0.4400000000000002,0.05339536128215783,0.4400000000000002,0.4761234363421349
0.4500000000000002,-2.498802174015893e-15,0.4500000000000002,-2.164885079773173e-14,0.4500000000000002,-5.014475297342816e-15,0.4500000000000002,-1.289518129074769e-14,0.4500000000000002,2.601137930862403e-05,0.4500000000000002,6.932273102328089e-08,0.4500000000000002,20.72739105427013,0.4500000000000002,1.254927802597155e-06,0.4500000000000002,375.2215027404004,0.4500000000000002,0.05601718898307734,0.4500000000000002,0.4761234363421349
0.4600000000000002,-2.517052333808877e-15,0.4600000000000002,-2.223672474306133e-14,0.4600000000000002,-5.014977760886984e-15,0.4600000000000002,-1.308309507111384e-14,0.4600000000000002,3.127689814436387e-05,0.4600000000000002,8.36204691086248e-08,0.4600000000000002,20.30022480303881,0.4600000000000002,1.54071683680818e-06,0.4600000000000002,374.0339952378706,0.4600000000000002,0.05895087966141557,0.4600000000000002,0.4761234363421349
0.4700000000000003,-2.535699384547012e-15,0.4700000000000003,-2.281237896079458e-14,0.4700000000000003,-5.015493572744894e-15,0.4700000000000003,-1.326586394602361e-14,0.4700000000000003,3.734993285149809e-05,0.4700000000000003,1.003975304983107e-07,0.4700000000000003,19.83368825093848,0.4700000000000003,1.88315619261508e-06,0.4700000000000003,372.0204338305567,0.4700000000000003,0.06220402725523359,0.4700000000000003,0.4761234363421349
0.4800000000000003,-2.554736402631153e-15,0.4800000000000003,-2.337444914202441e-14,0.4800000000000003,-5.016022776253903e-15,0.4800000000000003,-1.344310487416068e-14,0.4800000000000003,4.427277367471063e-05,0.4800000000000003,1.19969238265021e-07,0.4800000000000003,19.32847941335348,0.4800000000000003,2.290546127739406e-06,0.4800000000000003,369.0343817713402,0.4800000000000003,0.06577981748848896,0.4800000000000003,0.4761234363421349
0.4900000000000003,-2.574153502079151e-15,0.4900000000000003,-2.392173674963431e-14,0.4900000000000003,-5.016565456336039e-15,0.4900000000000003,-1.361449499104652e-14,0.4900000000000003,5.206950547077647e-05,0.4900000000000003,1.426660340043875e-07,0.4900000000000003,18.78733711190135,0.4900000000000003,2.771521326373114e-06,0.4900000000000003,364.9747876861507,0.4900000000000003,0.06967694672216961,0.4900000000000003,0.4761234363421349
0.5000000000000002,-2.593937519341399e-15,0.5000000000000002,-2.445321416804769e-14,0.5000000000000002,-5.017121743725132e-15,0.5000000000000002,-1.377977187056301e-14,0.5000000000000002,6.074353337245633e-05,0.5000000000000002,1.688297480392295e-07,0.5000000000000002,18.21474286915357,0.5000000000000002,3.334855386617893e-06,0.5000000000000002,359.7916485567573,0.5000000000000002,0.07388974597894865,0.5000000000000002,0.4761234363421349
0.5100000000000002,-2.614071705904577e-15,0.5100000000000002,-2.496802622028964e-14,0.5100000000000002,-5.017691818549276e-15,0.5100000000000002,-1.393873262938095e-14,0.5100000000000002,7.027653785084614e-05,0.5100000000000002,1.98809557106366e-07,0.5100000000000002,17.61648967730969,0.5100000000000002,3.989247525399114e-06,0.5100000000000002,353.4867180114846,0.5100000000000002,0.07840849333495352,0.5100000000000002,0.4761234363421349
0.5200000000000002,-2.634535440087103e-15,0.5200000000000002,-2.546548834345177e-14,0.5200000000000002,-5.018275913276837e-15,0.5200000000000002,-1.40912320045379e-14,0.5200000000000002,8.062898728409058e-05,0.5200000000000002,2.329578755832361e-07,0.5200000000000002,16.99919357951357,0.5200000000000002,4.743106601351969e-06,0.5200000000000002,346.1097294187925,0.5200000000000002,0.08321988367640937,0.5200000000000002,0.4761234363421349
0.5300000000000002,-2.655303971630479e-15,0.5300000000000002,-2.594508179719665e-14,0.5300000000000002,-5.018874315056185e-15,0.5300000000000002,-1.423717955527219e-14,0.5300000000000002,9.174213575386257e-05,0.5300000000000002,2.716264370774157e-07,0.5300000000000002,16.36981473814757,0.5300000000000002,5.604347833003254e-06,0.5300000000000002,337.7511288701082,0.5300000000000002,0.08830761494915682,0.5300000000000002,0.4761234363421349
0.5400000000000003,-2.676348214736003e-15,0.5400000000000003,-2.640644633685073e-14,0.5400000000000003,-5.019487367497223e-15,0.5400000000000003,-1.437653615197139e-14,0.5400000000000003,0.0001035412543286551,0.5400000000000003,3.151628077077832e-07,0.5400000000000003,15.73523655145343,0.5400000000000003,6.58021593705306e-06,0.5400000000000003,328.5325926676533,0.5400000000000003,0.09365304521032153,0.5400000000000003,0.4761234363421349
0.5500000000000003,-2.697634606868771e-15,0.5500000000000003,-2.684937081366613e-14,0.5500000000000003,-5.020115471956893e-15,0.5500000000000003,-1.450930991841126e-14,0.5500000000000003,0.0001159397163066095,0.5500000000000003,3.639075325331747e-07,0.5500000000000003,15.10193089351309,0.5500000000000003,7.67714520246601e-06,0.5500000000000003,318.5966377215349,0.5500000000000003,0.09923587495651381,0.5500000000000003,0.4761234363421349
0.5600000000000003,-2.719125051688907e-15,0.5600000000000003,-2.727378217225253e-14,0.5600000000000003,-5.020759088400166e-15,0.5600000000000003,-1.463555178944484e-14,0.5600000000000003,0.0001288434973783677,0.5600000000000003,4.181920582637164e-07,0.5600000000000003,14.47571932041437,0.5600000000000003,8.900662863581737e-06,0.5600000000000003,308.0964710647796,0.5600000000000003,0.1050348136124092,0.5600000000000003,0.4761234363421349
0.5700000000000003,-2.740776964582147e-15,0.5700000000000003,-2.767973330236062e-14,0.5700000000000003,-5.021418735914141e-15,0.5700000000000003,-1.475535083632074e-14,0.5700000000000003,0.0001421556609701454,0.5700000000000003,4.783375073154874e-07,0.5700000000000003,13.86162646260052,0.5700000000000003,1.025533773790157e-05,0.5700000000000003,297.1869418477081,0.5700000000000003,0.1110281965262259,0.5700000000000003,0.4761234363421349
0.5800000000000003,-2.762543438153934e-15,0.5800000000000003,-2.806739017313374e-14,0.5800000000000003,-5.022094992954586e-15,0.5800000000000003,-1.486882949735106e-14,0.5800000000000003,0.0001557804642353582,0.5800000000000003,5.446543099424511e-07,0.5800000000000003,13.26381330489613,0.5800000000000003,1.174477208438176e-05,0.5800000000000003,286.0171330542086,0.5800000000000003,0.11719452795769,0.5800000000000003,0.4761234363421349
0.5900000000000003,-2.78437354246267e-15,0.5900000000000003,-2.843701863686543e-14,0.5900000000000003,-5.022788497403783e-15,0.5900000000000003,-1.497613883418876e-14,0.5900000000000003,0.0001696268204416659,0.5900000000000003,6.174426409690095e-07,0.5900000000000003,12.68557399013538,0.5900000000000003,1.337163147477521e-05,0.5900000000000003,274.724823305781,0.5900000000000003,0.1235129350435027,0.5900000000000003,0.4761234363421349
0.6000000000000003,-2.806212770521609e-15,0.6000000000000003,-2.878897124032103e-14,0.6000000000000003,-5.023499946514901e-15,0.6000000000000003,-1.507745391487831e-14,0.6000000000000003,0.0001836109662789416,0.6000000000000003,6.969935614077796e-07,0.6000000000000003,12.1293790267914,0.6000000000000003,1.513770539067013e-05,0.6000000000000003,263.4328011697645,0.6000000000000003,0.1299635265144181,0.6000000000000003,0.4761234363421349
0.6100000000000003,-2.828003633652902e-15,0.6100000000000003,-2.9123674328544e-14,0.6100000000000003,-5.024230096813194e-15,0.6100000000000003,-1.517296940529657e-14,0.6100000000000003,0.0001976582886289665,0.6100000000000003,7.835907357624736e-07,0.6100000000000003,11.59694914775741,0.6100000000000003,1.704399028666702e-05,0.6100000000000003,252.2468421434755,0.6100000000000003,0.1365276572888523,0.6100000000000003,0.4761234363421349
0.6200000000000003,-2.849686403774864e-15,0.6200000000000003,-2.944161567197791e-14,0.6200000000000003,-5.02497976401796e-15,0.6200000000000003,-1.52628954315711e-14,0.6200000000000003,0.0002117043515180847,0.6200000000000003,8.775125829956199e-07,0.6200000000000003,11.08934655789872,0.6200000000000003,1.909078685683759e-05,0.6200000000000003,241.2550607483898,0.6200000000000003,0.1431881056107554,0.6200000000000003,0.4761234363421349
0.6300000000000003,-2.87119999100808e-15,0.6300000000000003,-2.974333279527252e-14,0.6300000000000003,-5.025749823042083e-15,0.6300000000000003,-1.53474537582855e-14,0.6300000000000003,0.0002256952240997189,0.6300000000000003,9.790347207363245e-07,0.6300000000000003,10.60707319206626,0.6300000000000003,2.127780397224758e-05,0.6300000000000003,230.5283145933529,0.6300000000000003,0.1499291730743958,0.6300000000000003,0.4761234363421349
0.6400000000000003,-2.892482935689217e-15,0.6400000000000003,-3.002940213724228e-14,0.6400000000000003,-5.026541208118831e-15,0.6400000000000003,-1.542687431126514e-14,0.6400000000000003,0.0002395872442195706,0.6400000000000003,1.088432574818722e-06,0.6400000000000003,10.15016841123455,0.6400000000000003,2.36042629553537e-05,0.6400000000000003,220.1213467535861,0.6400000000000003,0.1567367198536128,0.6400000000000003,0.4761234363421349
0.6500000000000004,-2.91347448477401e-15,0.6500000000000004,-3.030042912743393e-14,0.6500000000000004,-5.027354913098204e-15,0.6500000000000004,-1.550139205979102e-14,0.6500000000000004,0.0002533463630458846,0.6500000000000004,1.205984045802417e-06,0.6500000000000004,9.718301029496539,0.6500000000000004,2.606899727403583e-05,0.6500000000000004,210.0743902273743,0.6500000000000004,0.1635981480305229,0.6500000000000004,0.4761234363421349
0.6600000000000004,-2.934115714610653e-15,0.6600000000000004,-3.055703922641288e-14,0.6600000000000004,-5.028191991948561e-15,0.6600000000000004,-1.557124426134666e-14,0.6600000000000004,0.0002669472100799304,0.6600000000000004,1.331972147128164e-06,0.6600000000000004,9.310852576210205,0.6600000000000004,2.867054417361345e-05,0.6600000000000004,200.4150091692904,0.6600000000000004,0.1705023454554311,0.6600000000000004,0.4761234363421349
0.6700000000000004,-2.954350656106151e-15,0.6700000000000004,-3.079986994452638e-14,0.6700000000000004,-5.029053559492911e-15,0.6700000000000004,-1.563666806246247e-14,0.6700000000000004,0.0002803720006871321,0.6700000000000004,1.466687553074305e-06,0.6700000000000004,8.926990240433211,0.6700000000000004,3.140722607912478e-05,0.6700000000000004,191.1600054827274,0.6700000000000004,0.1774396014146665,0.6700000000000004,0.4761234363421349
