NM0:cgd X,NM0:cgd Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:id X,NM0:id Y,NM0:self_gain X,NM0:self_gain Y,NM0:vdsat X,NM0:vdsat Y,NM0:vth X,NM0:vth Y
0.2200000000000001,-2.176342507939775e-15,0.2200000000000001,-4.442136657093547e-15,0.2200000000000001,-5.00625749789427e-15,0.2200000000000001,-6.714732217770811e-15,0.2200000000000001,1.183635662054146e-07,0.2200000000000001,9.789720696892e-10,0.2200000000000001,27.00419814073073,0.2200000000000001,4.383154296178396e-09,0.2200000000000001,120.9059684848743,0.2200000000000001,0.04715420084799479,0.2200000000000001,0.5294757810623764
0.2300000000000001,-2.186403670164058e-15,0.2300000000000001,-4.540236902985026e-15,0.2300000000000001,-5.006300271093736e-15,0.2300000000000001,-6.748446331176057e-15,0.2300000000000001,1.545782757513017e-07,0.2300000000000001,1.280176812997963e-09,0.2300000000000001,26.93030472106749,0.2300000000000001,5.739937896726516e-09,0.2300000000000001,120.7475984425189,0.2300000000000001,0.0471632112169916,0.2300000000000001,0.5294757810623764
0.2400000000000001,-2.196692119406607e-15,0.2400000000000001,-4.643914178318157e-15,0.2400000000000001,-5.006345883150657e-15,0.2400000000000001,-6.784045713031212e-15,0.2400000000000001,2.016447997648683e-07,0.2400000000000001,1.67242878456848e-09,0.2400000000000001,26.84725429279288,0.2400000000000001,7.51081650475554e-09,0.2400000000000001,120.5700365991349,0.2400000000000001,0.04717496642653086,0.2400000000000001,0.5294757810623764
0.2500000000000001,-2.207215164102472e-15,0.2500000000000001,-4.753366062420942e-15,0.2500000000000001,-5.006394471408408e-15,0.2500000000000001,-6.821567259389231e-15,0.2500000000000001,2.627095520880479e-07,0.2500000000000001,2.182491132359279e-09,0.2500000000000001,26.75413805025407,0.2500000000000001,9.819398871169903e-09,0.2500000000000001,120.3714178687444,0.2500000000000001,0.04719028219722378,0.2500000000000001,0.5294757810623764
0.2600000000000001,-2.217980378468464e-15,0.2600000000000001,-4.868765213576213e-15,0.2600000000000001,-5.006446173057343e-15,0.2600000000000001,-6.86103849058254e-15,0.2600000000000001,3.417845478769873e-07,0.2600000000000001,2.844651870315292e-09,0.2600000000000001,26.65003023593285,0.2600000000000001,1.282492161282657e-08,0.2600000000000001,120.1498684051996,0.2600000000000001,0.04721020684876231,0.2600000000000001,0.5294757810623764
0.2700000000000001,-2.228995602987292e-15,0.2700000000000001,-4.990254824028831e-15,0.2700000000000001,-5.006501124205605e-15,0.2700000000000001,-6.902476173169122e-15,0.2700000000000001,4.439660818187953e-07,0.2700000000000001,3.702692782289615e-09,0.2700000000000001,26.53401233853933,0.2700000000000001,1.673196186949994e-08,0.2700000000000001,119.9035696243376,0.2700000000000001,0.04723608298728169,0.2700000000000001,0.5294757810623764
0.2800000000000001,-2.240268941138337e-15,0.2800000000000001,-5.117943965745587e-15,0.2800000000000001,-5.006559458892822e-15,0.2800000000000001,-6.94588495052244e-15,0.2800000000000001,5.757013226239596e-07,0.2800000000000001,4.812315166133439e-09,0.2800000000000001,26.40520487355374,0.2800000000000001,2.180256984375065e-08,0.2800000000000001,119.630843523185,0.2800000000000001,0.04726962340532859,0.2800000000000001,0.5294757810623764
0.2900000000000001,-2.251808751357305e-15,0.2900000000000001,-5.251902926127288e-15,0.2900000000000001,-5.006621308064197e-15,0.2900000000000001,-6.991256018755157e-15,0.2900000000000001,7.451110580233888e-07,0.2900000000000001,6.244108102655569e-09,0.2900000000000001,26.26280742189801,0.2900000000000001,2.837134076792037e-08,0.2900000000000001,119.330262348677,0.2900000000000001,0.04731300348934861,0.2900000000000001,0.5294757810623764
0.3000000000000001,-2.263623633054687e-15,0.3000000000000001,-5.392158652988364e-15,0.3000000000000001,-5.006686798526801e-15,0.3000000000000001,-7.038565889550474e-15,0.3000000000000001,9.623778705251544e-07,0.3000000000000001,8.087155673824366e-09,0.3000000000000001,26.10614702644518,0.3000000000000001,3.686403322599322e-08,0.3000000000000001,119.0007846195017,0.3000000000000001,0.04736897234354981,0.3000000000000001,0.5294757810623764
0.3100000000000001,-2.275722405369582e-15,0.3100000000000001,-5.538690446384672e-15,0.3100000000000001,-5.006756051914036e-15,0.3100000000000001,-7.087775285398705e-15,0.3100000000000001,1.240210395896168e-06,0.3100000000000001,1.045339137164419e-08,0.3100000000000001,25.93473408949329,0.3100000000000001,4.782044005044722e-08,0.3100000000000001,118.6419174221637,0.3100000000000001,0.04744098448886283,0.3100000000000001,0.5294757810623764
0.3200000000000001,-2.288114077187083e-15,0.3200000000000001,-5.691426049817541e-15,0.3200000000000001,-5.006829183687971e-15,0.3200000000000001,-7.13882821526149e-15,0.3200000000000001,1.594396278162473e-06,0.3200000000000001,1.348282178974623e-08,0.3200000000000001,25.74832347911079,0.3200000000000001,6.192233371250651e-08,0.3200000000000001,118.2539013735998,0.3200000000000001,0.0475333532667945,0.3200000000000001,0.5294757810623764
0.3300000000000001,-2.300807806810979e-15,0.3300000000000001,-5.850238303399074e-15,0.3300000000000001,-5.006906302212406e-15,0.3300000000000001,-7.191651279372336e-15,0.3300000000000001,2.044459333537963e-06,0.3300000000000001,1.734975906032209e-08,0.3300000000000001,25.5469765714201,0.3300000000000001,8.002744781420026e-08,0.3300000000000001,117.8379092429891,0.3300000000000001,0.04765142584046492,0.3300000000000001,0.5294757810623764
0.3400000000000001,-2.313812849567078e-15,0.3400000000000001,-6.01494252516978e-15,0.3400000000000001,-5.006987507931531e-15,0.3400000000000001,-7.246153250329864e-15,0.3400000000000001,2.61444061762436e-06,0.3400000000000001,2.227022416682009e-08,0.3400000000000001,25.33111744157942,0.3400000000000001,1.032106311333808e-07,0.3400000000000001,117.3962416381761,0.3400000000000001,0.04780177780771452,0.3400000000000001,0.5294757810623764
0.3500000000000001,-2.327138491524774e-15,0.3500000000000001,-6.185294782507092e-15,0.3500000000000001,-5.007072892689937e-15,0.3500000000000001,-7.302224973533374e-15,0.3500000000000001,3.333828701737742e-06,0.3500000000000001,2.851071250576513e-08,0.3500000000000001,25.10157352970464,0.3500000000000001,1.328135345228394e-07,0.3500000000000001,116.9324933939694,0.3500000000000001,0.04799242281713743,0.3500000000000001,0.5294757810623764
0.3600000000000002,-2.340793967474874e-15,0.3600000000000002,-6.36099120236608e-15,0.3600000000000002,-5.007162539229025e-15,0.3600000000000002,-7.359739623165763e-15,0.3600000000000002,4.238671083775218e-06,0.3600000000000002,3.639854801865892e-08,0.3600000000000002,24.85958824665273,0.3600000000000002,1.705044766847755e-07,0.3600000000000002,116.4516530055637,0.3600000000000002,0.04823302916240737,0.3600000000000002,0.5294757810623764
0.3700000000000002,-2.354788361299804e-15,0.3700000000000002,-6.541668446355215e-15,0.3700000000000002,-5.00725652089249e-15,0.3700000000000002,-7.418553340340109e-15,0.3700000000000002,5.372904743940411e-06,0.3700000000000002,4.633408712684296e-08,0.3700000000000002,24.60679086680576,0.3700000000000002,2.18350486003413e-07,0.3700000000000002,115.960086344891,0.3700000000000002,0.04853513119129461,0.3700000000000002,0.5294757810623764
0.3800000000000002,-2.369130486928023e-15,0.3800000000000002,-6.726905444418727e-15,0.3800000000000002,-5.007354901569334e-15,0.3800000000000002,-7.4785062678986e-15,0.3800000000000002,6.789946069446702e-06,0.3800000000000002,5.880505432134261e-08,0.3800000000000002,24.34510875972053,0.3800000000000002,2.789039119629299e-07,0.3800000000000002,115.4653481373007,0.3800000000000002,0.04891231874058116,0.3800000000000002,0.5294757810623764
0.3900000000000002,-2.383828748187761e-15,0.3900000000000002,-6.916226439975794e-15,0.3900000000000002,-5.007457735896974e-15,0.3900000000000002,-7.539423982120602e-15,0.3900000000000002,8.554573012600119e-06,0.3900000000000002,7.440327111529931e-08,0.3900000000000002,24.0766099036265,0.3900000000000002,3.553063760901445e-07,0.3900000000000002,114.9757649679608,0.3900000000000002,0.04938038315394135,0.3900000000000002,0.5294757810623764
0.4000000000000002,-2.398890976076465e-15,0.4000000000000002,-7.109105351364893e-15,0.4000000000000002,-5.00756506973946e-15,0.4000000000000002,-7.601119305921331e-15,0.4000000000000002,1.074510729539454e-05,0.4000000000000002,9.38439386712627e-08,0.4000000000000002,23.80327107037311,0.4000000000000002,4.514130542987849e-07,0.4000000000000002,114.4997476399076,0.4000000000000002,0.04995739445967845,0.4000000000000002,0.5294757810623764
0.4100000000000002,-2.414324242252826e-15,0.4100000000000002,-7.304971401732898e-15,0.4100000000000002,-5.00767694094703e-15,0.4100000000000002,-7.663394471858856e-15,0.4100000000000002,1.345585226313323e-05,0.4100000000000002,1.179874003699392e-07,0.4100000000000002,23.52667989645853,0.4100000000000002,5.719401259815716e-07,0.4100000000000002,114.0448236078054,0.4100000000000002,0.0506636819014984,0.4100000000000002,0.5294757810623764
0.4200000000000002,-2.430134647950166e-15,0.4200000000000002,-7.503215915108284e-15,0.4200000000000002,-5.007793380393596e-15,0.4200000000000002,-7.726043587409358e-15,0.4200000000000002,1.679965455752684e-05,0.4200000000000002,1.478628929278981e-07,0.4200000000000002,23.24769674082446,0.4200000000000002,7.226373754605865e-07,0.4200000000000002,113.6164336086593,0.4200000000000002,0.05152169027165092,0.4200000000000002,0.5294757810623764
0.4300000000000002,-2.446327088017771e-15,0.4300000000000002,-7.703200123738896e-15,0.4300000000000002,-5.007914413278786e-15,0.4300000000000002,-7.788855340571804e-15,0.4300000000000002,2.091033308117484e-05,0.4300000000000002,1.846931643137045e-07,0.4300000000000002,22.96612210700616,0.4300000000000002,9.104860186889248e-07,0.4300000000000002,113.2166052754301,0.4300000000000002,0.05255568837072455,0.4300000000000002,0.5294757810623764
0.4400000000000002,-2.462904990436579e-15,0.4400000000000002,-7.904263784419532e-15,0.4400000000000002,-5.008040060671507e-15,0.4400000000000002,-7.851615871940955e-15,0.4400000000000002,2.594456645271745e-05,0.4400000000000002,2.299180157251188e-07,0.4400000000000002,22.68043229381708,0.4400000000000002,1.143918516074215e-06,0.4400000000000002,112.8426859934969,0.4400000000000002,0.05379131407157651,0.4400000000000002,0.5294757810623764
0.4500000000000002,-2.479870032446293e-15,0.4500000000000002,-8.105734362843033e-15,0.4500000000000002,-5.008170341263219e-15,0.4500000000000002,-7.914111730825601e-15,0.4500000000000002,3.208267654904879e-05,0.4500000000000002,2.852139150109845e-07,0.4500000000000002,22.38765285270537,0.4500000000000002,1.433052261479465e-06,0.4500000000000002,112.4863650071673,0.4500000000000002,0.05525495295710188,0.4500000000000002,0.5294757810623764
0.4600000000000002,-2.497221835382219e-15,0.4600000000000002,-8.306936517802943e-15,0.4600000000000002,-5.008305273291757e-15,0.4600000000000002,-7.976132828444739e-15,0.4600000000000002,3.952763442212422e-05,0.4600000000000002,3.525060245494257e-07,0.4600000000000002,22.08342976134061,0.4600000000000002,1.789922799584752e-06,0.4600000000000002,112.133216652534,0.4600000000000002,0.05697296357192756,0.4600000000000002,0.5294757810623764
0.4700000000000003,-2.514957641471429e-15,0.4700000000000003,-8.507201603353712e-15,0.4700000000000003,-5.008444876591101e-15,0.4700000000000003,-8.037475301070844e-15,0.4700000000000003,4.850160065709564e-05,0.4700000000000003,4.339685559278244e-07,0.4700000000000003,21.76232902276559,0.4700000000000003,2.228695311383046e-06,0.4700000000000003,111.7629376474046,0.4700000000000003,0.05897078031892564,0.4700000000000003,0.5294757810623764
0.4800000000000003,-2.53307197719453e-15,0.4800000000000003,-8.705876907760773e-15,0.4800000000000003,-5.008589174719313e-15,0.4800000000000003,-8.097944200233157e-15,0.4800000000000003,5.923944662454798e-05,0.4800000000000003,5.320095889037354e-07,0.4800000000000003,21.4183503769211,0.4800000000000003,2.765826759893054e-06,0.4800000000000003,111.3503362723544,0.4800000000000003,0.06127194252933764,0.4800000000000003,0.5294757810623764
0.4900000000000003,-2.551556309387918e-15,0.4900000000000003,-8.902334363082628e-15,0.4900000000000003,-5.008738197116017e-15,0.4900000000000003,-8.157355935432691e-15,0.4900000000000003,7.197901408483414e-05,0.4900000000000003,6.492375754675594e-07,0.4900000000000003,21.04559100210901,0.4900000000000003,3.420146959917381e-06,0.4900000000000003,110.8669873782294,0.4900000000000003,0.06389711244505412,0.4900000000000003,0.5294757810623764
0.5000000000000002,-2.570398702032482e-15,0.5000000000000002,-9.095978487256249e-15,0.5000000000000002,-5.008891981242383e-15,0.5000000000000002,-8.215540406635821e-15,0.5000000000000002,8.694834326939362e-05,0.5000000000000002,7.884087145400984e-07,0.5000000000000002,20.63895580799373,0.5000000000000002,4.212826660368041e-06,0.5000000000000002,110.2833361248589,0.5000000000000002,0.06686315313800971,0.5000000000000002,0.5294757810623764
0.5100000000000002,-2.589583483615133e-15,0.5100000000000002,-9.286253359388522e-15,0.5100000000000002,-5.009050574660312e-15,0.5100000000000002,-8.272342778244879e-15,0.5100000000000002,0.0001043506661268853,0.5100000000000002,9.523570083676223e-07,0.5100000000000002,20.19479572148541,0.5100000000000002,5.167205827020637e-06,0.5100000000000002,109.5709541800364,0.5100000000000002,0.07018233786026797,0.5100000000000002,0.5294757810623764
0.5200000000000002,-2.609090936992718e-15,0.5200000000000002,-9.472648475662989e-15,0.5200000000000002,-5.009214037013091e-15,0.5200000000000002,-8.327624862279664e-15,0.5200000000000002,0.0001243485084209967,0.5200000000000002,1.143911641629871e-06,0.5200000000000002,19.71136987484661,0.5200000000000002,6.308466088920874e-06,0.5200000000000002,108.7046445683708,0.5200000000000002,0.07386175427869933,0.5200000000000002,0.5294757810623764
0.5300000000000002,-2.628897025726084e-15,0.5300000000000002,-9.654703384521007e-15,0.5300000000000002,-5.009382441876843e-15,0.5300000000000002,-8.381266095075666e-15,0.5300000000000002,0.0001470486383231213,0.5300000000000002,1.365808760363169e-06,0.5300000000000002,19.18906686959723,0.5300000000000002,7.66314690146474e-06,0.5300000000000002,107.6641493235268,0.5300000000000002,0.07790295122667167,0.5300000000000002,0.5294757810623764
0.5400000000000003,-2.648973172728659e-15,0.5400000000000003,-9.832011052156392e-15,0.5400000000000003,-5.009555878459973e-15,0.5400000000000003,-8.433164107889403e-15,0.5400000000000003,0.0001724897245187205,0.5400000000000003,1.620606188745291e-06,0.5400000000000003,18.63037117193442,0.5400000000000003,9.258523242906741e-06,0.5400000000000003,106.4353115004861,0.5400000000000003,0.08230185404805834,0.5400000000000003,0.5294757810623764
0.5500000000000003,-2.669286108582426e-15,0.5500000000000003,-1.000421995968209e-14,0.5500000000000003,-5.009734453136188e-15,0.5500000000000003,-8.483234906501166e-15,0.5500000000000003,0.0002006343636022128,0.5500000000000003,1.910609715872879e-06,0.5500000000000003,18.03960783822993,0.5500000000000003,1.112188055316916e-05,0.5500000000000003,105.0106476144194,0.5500000000000003,0.08704895029912971,0.5500000000000003,0.5294757810623764
0.5600000000000003,-2.689797807761559e-15,0.5600000000000003,-1.017103497886714e-14,0.5600000000000003,-5.009918290804836e-15,0.5600000000000003,-8.531412687513382e-15,0.5600000000000003,0.0002313666231047079,0.5600000000000003,2.237818234027834e-06,0.5600000000000003,17.42253067038985,0.5600000000000003,1.327973688107762e-05,0.5600000000000003,103.3893725534056,0.5600000000000003,0.09212972386058245,0.5600000000000003,0.5294757810623764
0.5700000000000003,-2.710465530986505e-15,0.5700000000000003,-1.033221711202577e-14,0.5700000000000003,-5.010107536080116e-15,0.5700000000000003,-8.577649329076642e-15,0.5700000000000003,0.0002644955186648271,0.5700000000000003,2.603892480089662e-06,0.5700000000000003,16.78583113292396,0.5700000000000003,1.575707014868005e-05,0.5700000000000003,101.5769739677268,0.5700000000000003,0.09752529548994586,0.5700000000000003,0.5294757810623764
0.5800000000000003,-2.731241990718732e-15,0.5800000000000003,-1.048758221212382e-14,0.5800000000000003,-5.010302354317527e-15,0.5800000000000003,-8.621913600989397e-15,0.5800000000000003,0.0002997640491105986,0.5800000000000003,3.010148955117709e-06,0.5800000000000003,16.13664016858899,0.5800000000000003,1.857660863595635e-05,0.5800000000000003,99.58445697544447,0.5800000000000003,0.1032132138236232,0.5800000000000003,0.5294757810623764
0.5900000000000003,-2.752075654141362e-15,0.5900000000000003,-1.063699882083984e-14,0.5900000000000003,-5.010502932491782e-15,0.5900000000000003,-8.6641901434866e-15,0.5900000000000003,0.0003368627096663566,0.5900000000000003,3.457577419314883e-06,0.5900000000000003,15.48207857703082,0.5900000000000003,2.175823536812658e-05,0.5900000000000003,97.42738016061712,0.5900000000000003,0.109168334008769,0.5900000000000003,0.5294757810623764
0.6000000000000003,-2.772911193676007e-15,0.6000000000000003,-1.07803852752395e-14,0.6000000000000003,-5.010709479944959e-15,0.6000000000000003,-8.70447826572232e-15,0.6000000000000003,0.0003754459178387248,0.6000000000000003,3.946877764340126e-06,0.6000000000000003,14.82889076085867,0.6000000000000003,2.531854363849082e-05,0.6000000000000003,95.12478983536376,0.6000000000000003,0.1153637214977561,0.6000000000000003,0.5294757810623764
0.6100000000000003,-2.793690089117935e-15,0.6100000000000003,-1.091770623850725e-14,0.6100000000000003,-5.010922229027053e-15,0.6100000000000003,-8.742790614271691e-15,0.6100000000000003,0.0004151495851070972,0.6100000000000003,4.478510436481574e-06,0.6100000000000003,14.18317683383057,0.6100000000000003,2.927056399080669e-05,0.6100000000000003,92.69813948077987,0.6100000000000003,0.1217715250200496,0.6100000000000003,0.5294757810623764
0.6200000000000003,-2.814351377970245e-15,0.6200000000000003,-1.10489688078541e-14,0.6200000000000003,-5.011141435653239e-15,0.6200000000000003,-8.7791517593356e-15,0.6200000000000003,0.0004556081480744992,0.6200000000000003,5.052754045413256e-06,0.6200000000000003,13.55022247760373,0.6200000000000003,3.362366550276135e-05,0.6200000000000003,90.17026041235613,0.6200000000000003,0.1283637735998905,0.6200000000000003,0.5294757810623764
0.6300000000000003,-2.834832541882678e-15,0.6300000000000003,-1.117421834457087e-14,0.6300000000000003,-5.011367379803182e-15,0.6300000000000003,-8.813596742182925e-15,0.6300000000000003,0.0004964696761861984,0.6300000000000003,5.669764225703711e-06,0.6300000000000003,12.93441558567845,0.6300000000000003,3.838361871844738e-05,0.6300000000000003,87.56443062225897,0.6300000000000003,0.1351130656634015,0.6300000000000003,0.5294757810623764
0.6400000000000003,-2.855070507839266e-15,0.6400000000000003,-1.129353415862235e-14,0.6400000000000003,-5.01160036598791e-15,0.6400000000000003,-8.846169622172567e-15,0.6400000000000003,0.0005374081082552125,0.6400000000000003,6.329628941335555e-06,0.6400000000000003,12.33923328319527,0.6400000000000003,4.35527958602997e-05,0.6400000000000003,84.90357226877491,0.6400000000000003,0.1419931318226537,0.6400000000000003,0.5294757810623764
0.6500000000000004,-2.875002733677475e-15,0.6500000000000004,-1.140702516457594e-14,0.6500000000000004,-5.01184072370906e-15,0.6500000000000004,-8.876922055896075e-15,0.6500000000000004,0.0005781321407030279,0.6500000000000004,7.032416895701574e-06,0.6500000000000004,11.76728128658884,0.6500000000000004,4.913047683854659e-05,0.6500000000000004,82.20959440791965,0.6500000000000004,0.1489792652679408,0.6500000000000004,0.5294757810623764
0.6600000000000004,-2.89456833957343e-15,0.6600000000000004,-1.151482560831983e-14,0.6600000000000004,-5.01208880793417e-15,0.6600000000000004,-8.90591193495518e-15,0.6600000000000004,0.0006183907172403611,0.6600000000000004,7.778217217336614e-06,0.6600000000000004,11.22036851832146,0.6600000000000004,5.511322700595581e-05,0.6600000000000004,79.50288606778045,0.6600000000000004,0.1560486238065674,0.6600000000000004,0.5294757810623764
0.6700000000000004,-2.913709241223936e-15,0.6700000000000004,-1.161709094607907e-14,0.6700000000000004,-5.012344999609984e-15,0.6700000000000004,-8.933202102955515e-15,0.6700000000000004,0.0006579754017316392,0.6700000000000004,8.567169905539107e-06,0.6700000000000004,10.69960230225541,0.6700000000000004,6.149531385790804e-05,0.6700000000000004,76.80195548663333,0.6700000000000004,0.1631804149691595,0.6700000000000004,0.5294757810623764
